filename,PWV_mm,T_eff_K,T_moy_K,T_min_K,z_moy_m,std_vert_m,T_sky_K,Transmission
00060716_geop5000.parquet,0.558548349622334,262.6094746861396,262.64578089980125,266.46,5562.8758354681895,846.6735334559256,121.91904693980658,0.516343047352208
00060814_geop5000.parquet,0.1930629951727245,260.52117907656327,260.82534988887073,268.2,6235.246895836741,1168.0157875565951,121.2285535710418,0.5196265918612424
00060820_geop5000.parquet,0.5561936595705406,264.0142489095322,264.76692207029816,268.03,5574.474609361962,849.0693084789901,121.66967762850038,0.5170040263684339
00062616_geop5000.parquet,0.3474606769363168,258.4647889104933,257.5928926691448,270.75,6304.235520446136,1161.7552510530163,121.2480633989378,0.5169282957642892
00062618_geop5000.parquet,0.3627183604838234,257.6875127483578,256.8696304224863,271.91,6404.091867340913,1214.9090488034078,121.36858382986168,0.5166761915127351
00062718_geop5000.parquet,0.4021873994468014,259.7942562886316,259.174935279218,269.92999999999995,6219.164249452208,1119.1796227128173,121.16269733119216,0.5183934814145547
00062811_geop5000.parquet,1.2021871749427475,254.82042739542013,255.34375714480075,263.08,6603.841578427924,1177.421315117929,122.73645735164601,0.5088480272564789
00062813_geop5000.parquet,1.29013140347235,254.9510065531884,255.11793505373197,265.45,6650.645295708758,1166.200448709086,123.37443015687634,0.506753294512233
00063010_geop5000.parquet,0.9183441798991568,263.6713276286813,264.72473858269524,264.26,5698.010712320597,931.7367045722924,122.04797655221225,0.5179975700770657
00063013_geop5000.parquet,0.8353406308395823,263.7808716111599,264.6954680033251,269.51,5926.729999604151,1089.0644508743403,121.11945449923208,0.52337715547804
00063016_geop5000.parquet,0.8795968780506528,264.3282392125781,264.1678896181056,274.67999999999995,5969.835255906372,1021.8959836627388,121.12602266656718,0.5235769203686269
00070110_geop5000.parquet,0.5583096591315895,260.4106838571389,261.58165564358615,263.73,6305.001322769664,1151.2866378577655,120.56179754866663,0.5243602060297878
00070113_geop5000.parquet,0.8235836097689899,261.80315314114216,262.5781110633287,268.81,6160.940871775302,1142.7067525711768,121.54109519344213,0.5208558043584857
00071214_geop5000.parquet,0.5457081745547168,257.5773611544748,257.5074864692592,267.77,6164.584944135813,1040.0604869896308,122.65203966298034,0.5075706808616526
00071219_geop5000.parquet,0.5436788425558865,256.68631459809126,255.57213671383735,267.71,6297.08727449508,1110.2450534720415,122.72808635005129,0.5072314967084381
00071315_geop5000.parquet,0.2647011609960867,261.05204464272555,261.33625280470426,269.62,6050.050063947061,1222.0790991758563,121.88691268522382,0.5151809423488114
00071319_geop5000.parquet,0.2711944743378111,260.0188995253084,260.4431551633678,269.17,6191.577581683929,1324.0304389675648,120.66795023993632,0.5213777963897975
00071513_geop5000.parquet,0.7633885710937498,257.9052184307299,257.4402182451413,264.27,5924.975642283338,1152.2014362995983,121.7760476692041,0.513851423567732
00071721_geop5000.parquet,1.272174946766776,254.1282558949109,252.80026088122636,265.0,6601.973911877365,1189.297252326789,122.17991141226935,0.5117044767452132
00071918_geop5000.parquet,0.3928288827802772,261.22308136040766,260.81929461579125,267.04,5715.989248205537,843.5703844656758,121.82122766797525,0.5121104666867707
00072302_geop5000.parquet,0.5592136009440329,256.2980545766882,256.58910966184635,261.37,5963.260711172721,1003.5183505610432,122.23031900441957,0.5043983256700112
00072504_geop5000.parquet,0.4951772996973446,260.93162020378304,260.8167495306116,268.65,6193.642443701891,1093.064441170523,122.05343131881484,0.5147692952338366
