filename,T_sky_K,Transmission
00060716_geop5000.parquet,11.45773179849873,0.95609661969447
00060814_geop5000.parquet,4.889952842459316,0.9809860857160455
00060820_geop5000.parquet,11.209559173267845,0.9572203298194164
00062616_geop5000.parquet,7.180569046046431,0.9720247417015084
00062618_geop5000.parquet,7.363133524021384,0.9712668224041638
00062718_geop5000.parquet,8.025895192729962,0.9688972277413387
00062811_geop5000.parquet,19.491008830964056,0.9235740146704005
00062813_geop5000.parquet,20.721097455344633,0.9188070517607667
00063010_geop5000.parquet,17.159393040877216,0.9347252213723509
00063013_geop5000.parquet,15.085632004081488,0.942658287984332
00063016_geop5000.parquet,15.557827477474534,0.9409724564035562
00070110_geop5000.parquet,10.332308330883157,0.9601933577600771
00070113_geop5000.parquet,14.5107751793069,0.9444636204433416
00071214_geop5000.parquet,10.363440072429825,0.9595558760841871
00071219_geop5000.parquet,10.21536281176645,0.9600277029292315
00071315_geop5000.parquet,6.084363755930899,0.9764193635689311
00071319_geop5000.parquet,6.069615763824093,0.976450255340845
00071513_geop5000.parquet,14.280011281154332,0.9445344109446312
00071721_geop5000.parquet,20.542553918198504,0.9192730441896694
00071918_geop5000.parquet,8.306124979263583,0.9678667869996741
00072302_geop5000.parquet,10.778234308073843,0.9576998755285012
00072504_geop5000.parquet,9.463105791480798,0.9634990097853952
00072518_geop5000.parquet,10.668546498439206,0.9593063581967828
00072617_geop5000.parquet,18.635874718378545,0.9276921846339794
00072818_geop5000.parquet,15.800972744341644,0.9392156440529741
00072910_geop5000.parquet,18.068341054188686,0.9295842763320826
00073018_geop5000.parquet,12.424917027324447,0.9515031154729473
00073109_geop5000.parquet,6.952370615601278,0.9730438777867987
00073118_geop5000.parquet,6.564559733182017,0.9747907198088513
00080313_geop5000.parquet,4.825904345283366,0.9811982810700337
00080322_geop5000.parquet,9.714357698505605,0.9625249291983138
00080411_geop5000.parquet,13.025782982977418,0.9502873798529805
00080603_geop5000.parquet,12.097118152737043,0.9535779532554273
00082215_geop5000.parquet,18.91551647285968,0.927734811251972
00121216_geop5000.parquet,59.18339922040556,0.775655107280689
00121316_geop5000.parquet,16.586126151559633,0.9373275620548662
00121318_geop5000.parquet,16.79090151836558,0.9366584869968003
