filename,T_sky_K,Transmission
00060716_geop5000.parquet,121.91904693980658,0.516343047352208
00060814_geop5000.parquet,121.2285535710418,0.5196265918612424
00060820_geop5000.parquet,121.66967762850038,0.5170040263684339
00062616_geop5000.parquet,121.2480633989378,0.5169282957642892
00062618_geop5000.parquet,121.36858382986168,0.5166761915127351
00062718_geop5000.parquet,121.16269733119216,0.5183934814145547
00062811_geop5000.parquet,122.73645735164601,0.5088480272564789
00062813_geop5000.parquet,123.37443015687634,0.506753294512233
00063010_geop5000.parquet,122.04797655221225,0.5179975700770657
00063013_geop5000.parquet,121.11945449923208,0.52337715547804
00063016_geop5000.parquet,121.12602266656718,0.5235769203686269
00070110_geop5000.parquet,120.56179754866663,0.5243602060297878
00070113_geop5000.parquet,121.54109519344213,0.5208558043584857
00071214_geop5000.parquet,122.65203966298034,0.5075706808616526
00071219_geop5000.parquet,122.72808635005129,0.5072314967084381
00071315_geop5000.parquet,121.88691268522382,0.5151809423488114
00071319_geop5000.parquet,120.66795023993632,0.5213777963897975
00071513_geop5000.parquet,121.7760476692041,0.513851423567732
00071721_geop5000.parquet,122.17991141226935,0.5117044767452132
00071918_geop5000.parquet,121.82122766797525,0.5121104666867707
00072302_geop5000.parquet,122.23031900441957,0.5043983256700112
00072504_geop5000.parquet,122.05343131881484,0.5147692952338366
00072518_geop5000.parquet,121.84745284857865,0.5184589562919686
00072617_geop5000.parquet,121.51602290002826,0.5207733884463033
00072818_geop5000.parquet,120.94137902536607,0.5214101663049417
00072910_geop5000.parquet,121.41388624105693,0.5156610960157632
00073018_geop5000.parquet,122.30750138531752,0.5083798961710899
00073109_geop5000.parquet,121.01273847301786,0.5187864119441
00073118_geop5000.parquet,120.13965550902884,0.5244863423900792
00080313_geop5000.parquet,119.77762308459332,0.5281020101317948
00080322_geop5000.parquet,120.73452050995819,0.524077084263396
00080411_geop5000.parquet,119.53353733878932,0.5314711616145442
00080603_geop5000.parquet,121.29082157191675,0.5180117479090732
00082215_geop5000.parquet,121.84787669561713,0.5183252832975106
00121216_geop5000.parquet,122.70065327959455,0.5276169375434245
00121316_geop5000.parquet,119.0004418592487,0.5384277401383082
00121318_geop5000.parquet,118.78062881246154,0.5395453353789974
00121414_geop5000.parquet,119.09982195750311,0.536344807988575
00121418_geop5000.parquet,119.21464137136546,0.5356298874801322
00121514_geop5000.parquet,120.00078445580499,0.530720874555103
00121518_geop5000.parquet,118.70555066301884,0.5373490332879695
00121614_geop5000.parquet,120.24106987361785,0.5315866883353084
00121615_geop5000.parquet,120.79731550618698,0.5307532713452499
00121618_geop5000.parquet,119.5923640411371,0.536206109618066
00121713_geop5000.parquet,121.2024298281639,0.5318121585225155
01040403_geop5000.parquet,123.94199945954762,0.5192187350460278
01040405_geop5000.parquet,122.14328366008688,0.5234880427607463
01040507_geop5000.parquet,120.7004613473405,0.5286254647379272
01040508_geop5000.parquet,119.74767410313916,0.5323134998963617
01040608_geop5000.parquet,117.87931920620056,0.5377375131172366
01040609_geop5000.parquet,119.46471997979228,0.5345386673072264
01040901_geop5000.parquet,123.77092116820407,0.5200827386636504
01040903_geop5000.parquet,121.75510325309713,0.5271937910097393
01040905_geop5000.parquet,121.00666862746884,0.5296870541490188
01041001_geop5000.parquet,121.0552716356978,0.5294360358515854
01041003_geop5000.parquet,114.63249865750268,0.5491671349611209
01041006_geop5000.parquet,121.67217429849606,0.5263727047614192
01041008_geop5000.parquet,119.60089525237971,0.5341956964784375
01041101_geop5000.parquet,122.58846528648019,0.5241180074272516
01041103_geop5000.parquet,122.29859760988501,0.5261333059353296
01041104_geop5000.parquet,119.17065402354783,0.5386407598442602
01041106_geop5000.parquet,123.33798292132988,0.5214961938500913
01041107_geop5000.parquet,123.27929680535996,0.5209076575763317
01041109_geop5000.parquet,123.01038738183667,0.5227509308610782
01042419_geop5000.parquet,122.12786191032674,0.5186051543442255
01042518_geop5000.parquet,119.34680831693507,0.5334031964572477
01042602_geop5000.parquet,120.34598101126787,0.5297271771975106
01042619_geop5000.parquet,119.66172636450906,0.5320103846846592
01042714_geop5000.parquet,119.1298567437867,0.5343819935170392
01042718_geop5000.parquet,120.29146943045691,0.5279511730645086
01042815_geop5000.parquet,121.6439947269705,0.5202117340239011
01042819_geop5000.parquet,122.78151931276345,0.5160773015561023
01042900_geop5000.parquet,124.1028120588915,0.5085054976670428
01042914_geop5000.parquet,125.89934494969809,0.501569553727068
01043014_geop5000.parquet,123.50559574727112,0.5097413533826363
01043018_geop5000.parquet,123.37894225606156,0.5112834222936574
01050114_geop5000.parquet,124.05228822575397,0.5087723317272577
01050119_geop5000.parquet,123.90539233992044,0.5094642990309507
01050123_geop5000.parquet,125.51413446437729,0.501624685474593
01050219_geop5000.parquet,122.9922631743854,0.5155283622309562
01050300_geop5000.parquet,124.61248083525972,0.5076672121382833
01050314_geop5000.parquet,121.25019825135085,0.5247028180979796
01050318_geop5000.parquet,121.0992620412926,0.5264986932214483
01050400_geop5000.parquet,121.64308786029986,0.524253686515063
01050414_geop5000.parquet,118.5607692377054,0.5385859464980414
01050418_geop5000.parquet,120.87969864058627,0.5289071552667751
01050423_geop5000.parquet,124.13239108548902,0.5152296145778387
01050514_geop5000.parquet,127.16431845921522,0.5046445610789121
01050516_geop5000.parquet,126.2176124820314,0.5089857379270719
01050518_geop5000.parquet,129.44562132303398,0.4951499296586216
01120719_geop5000.parquet,119.10929676817085,0.5354244430075842
01120814_geop5000.parquet,121.73332396744324,0.5274235674968393
01120818_geop5000.parquet,120.9416939158156,0.5307128068265269
01120913_geop5000.parquet,119.61654769288847,0.5353406632085151
01121013_geop5000.parquet,119.54881543913442,0.5338779810572508
01121016_geop5000.parquet,119.25476226494432,0.5352675211933022
01121019_geop5000.parquet,118.56188946828209,0.5384941989364577
01121114_geop5000.parquet,119.12126206121522,0.5362366424796381
01121219_geop5000.parquet,118.62123589141672,0.5388612799930189
