filename,PWV_mm,T_eff_K,T_moy_K,T_min_K,z_moy_m,std_vert_m,T_sky_K,Transmission
00060716_geop5000.parquet,0.558548349622334,262.6094746861396,262.64578089980125,266.46,5562.8758354681895,846.6735334559256,37.406130482642816,0.8575963373294372
00060814_geop5000.parquet,0.1930629951727245,260.52117907656327,260.82534988887073,268.2,6235.246895836741,1168.0157875565951,13.408761356898909,0.9484790043034371
00060820_geop5000.parquet,0.5561936595705406,264.0142489095322,264.76692207029816,268.03,5574.474609361962,849.0693084789901,36.836715159739526,0.8604823869956494
00062616_geop5000.parquet,0.3474606769363168,258.4647889104933,257.5928926691448,270.75,6304.235520446136,1161.7552510530163,22.743586998101865,0.9120835790710176
00062618_geop5000.parquet,0.3627183604838234,257.6875127483578,256.8696304224863,271.91,6404.091867340913,1214.9090488034078,23.51927221400412,0.9088541635783033
00062718_geop5000.parquet,0.4021873994468014,259.7942562886316,259.174935279218,269.92999999999995,6219.164249452208,1119.1796227128173,26.064368958234187,0.8997622367708715
00062811_geop5000.parquet,1.2021871749427475,254.82042739542013,255.34375714480075,263.08,6603.841578427924,1177.421315117929,67.67898639999295,0.7354274199141222
00062813_geop5000.parquet,1.29013140347235,254.9510065531884,255.11793505373197,265.45,6650.645295708758,1166.200448709086,71.73007433893409,0.7197930396134918
00063010_geop5000.parquet,0.9183441798991568,263.6713276286813,264.72473858269524,264.26,5698.010712320597,931.7367045722924,57.257495235661985,0.7831368093873768
00063013_geop5000.parquet,0.8353406308395823,263.7808716111599,264.6954680033251,269.51,5926.729999604151,1089.0644508743403,51.3433282893532,0.8057512004289773
00063016_geop5000.parquet,0.8795968780506528,264.3282392125781,264.1678896181056,274.67999999999995,5969.835255906372,1021.8959836627388,53.34769439406551,0.7985938961720378
00070110_geop5000.parquet,0.5583096591315895,260.4106838571389,261.58165564358615,263.73,6305.001322769664,1151.2866378577655,34.851911755586116,0.866410331279574
00070113_geop5000.parquet,0.8235836097689899,261.80315314114216,262.5781110633287,268.81,6160.940871775302,1142.7067525711768,49.95525244724543,0.8096529208635045
00071214_geop5000.parquet,0.5457081745547168,257.5773611544748,257.5074864692592,267.77,6164.584944135813,1040.0604869896308,34.87040666159135,0.864798626542632
00071219_geop5000.parquet,0.5436788425558865,256.68631459809126,255.57213671383735,267.71,6297.08727449508,1110.2450534720415,34.436811287928066,0.8660688109241375
00071315_geop5000.parquet,0.2647011609960867,261.05204464272555,261.33625280470426,269.62,6050.050063947061,1222.0790991758563,18.108822803147213,0.9306163707727718
00071319_geop5000.parquet,0.2711944743378111,260.0188995253084,260.4431551633678,269.17,6191.577581683929,1324.0304389675648,18.251007286711157,0.9298565563143187
00071513_geop5000.parquet,0.7633885710937498,257.9052184307299,257.4402182451413,264.27,5924.975642283338,1152.2014362995983,48.31068801477494,0.8131002356382216
00071721_geop5000.parquet,1.272174946766776,254.1282558949109,252.80026088122636,265.0,6601.973911877365,1189.297252326789,71.09107227338423,0.7213757289754377
00071918_geop5000.parquet,0.3928288827802772,261.22308136040766,260.81929461579125,267.04,5715.989248205537,843.5703844656758,26.61846194927843,0.8980442124066393
00072302_geop5000.parquet,0.5592136009440329,256.2980545766882,256.58910966184635,261.37,5963.260711172721,1003.5183505610432,36.17868580867437,0.8589869957483951
00072504_geop5000.parquet,0.4951772996973446,260.93162020378304,260.8167495306116,268.65,6193.642443701891,1093.064441170523,31.53805857479665,0.8792647157120725
00072518_geop5000.parquet,0.5726903957833962,264.1106672213244,263.8091441442845,274.22,6070.580499838846,831.164145066831,36.05664442164826,0.8635332538934012
00072617_geop5000.parquet,1.1822204758745976,257.4823570176637,256.80643284743206,273.17,6796.997292794058,1134.8202555574755,65.26885889745921,0.7475772528043573
00072818_geop5000.parquet,0.8812680578877232,260.69406214892126,259.95497835654777,269.69,5930.980613418718,779.7328267884149,54.10893375938048,0.7927233730359746
00072910_geop5000.parquet,1.0165068950821885,256.7929704459162,258.1002059275564,258.67999999999995,6006.108909129243,1055.1909656319765,61.5383287956504,0.7608442410871361
00073018_geop5000.parquet,0.6680567797440332,257.2954474167628,256.28280418410606,266.28,6023.772927027343,867.1645419078627,42.355647576930934,0.83558468621003
00073109_geop5000.parquet,0.3099423050313731,260.4651400187905,261.3081294419972,263.2,5760.161802496524,936.9537234852328,21.453990312009193,0.9175765966980334
00073118_geop5000.parquet,0.2915675478000537,263.7036658135926,263.1586168995032,269.62,5726.437635247018,953.459434845974,20.029806201013084,0.9239625269077025
00080313_geop5000.parquet,0.2008905306387961,257.84995883672445,259.24012435213,267.65,6691.199411874316,1628.0292805503827,13.39234472411389,0.9481801629497253
00080322_geop5000.parquet,0.5145328223367833,259.7186807530479,261.8858747976749,267.42999999999995,6318.495797004257,1462.2332997760411,32.48066527736744,0.8752989710970284
00080411_geop5000.parquet,0.6860711408746766,262.88913261394407,265.6386692922619,263.96,5762.324906876569,970.7923221292735,43.79486545603413,0.833553669586625
00080603_geop5000.parquet,0.6117793055291827,262.0349696601029,262.007286977963,264.92,5621.785503672828,889.2302414229056,40.160444796022986,0.846823032532892
00082215_geop5000.parquet,1.0801251543828885,262.1001818546885,260.5999766764871,270.25,5978.176020184437,1055.7717629358542,64.26616364618371,0.7554656771993937
00121216_geop5000.parquet,4.250462489962382,262.62280760111844,262.9803897555215,277.28,6881.465252822963,1215.4600274222848,167.41624773768146,0.3686679588204977
