filename,T_sky_K,Transmission
00060716_geop5000.parquet,5.777157926217398,0.9776751927545416
00060814_geop5000.parquet,3.1505057440590685,0.9876361234588836
00060820_geop5000.parquet,5.667265418447464,0.9781593508273247
00062616_geop5000.parquet,4.059169716558426,0.9840552406894403
00062618_geop5000.parquet,4.133772117034619,0.9837485301730292
00062718_geop5000.parquet,4.389053198234686,0.9828463562702524
00062811_geop5000.parquet,9.03229917091268,0.9644542363666528
00062813_geop5000.parquet,9.545178311245493,0.9624670449478133
00063010_geop5000.parquet,8.072589555594263,0.9690898528822138
00063013_geop5000.parquet,7.2104031837067675,0.9724065973752813
00063016_geop5000.parquet,7.39879741198077,0.9717347115001408
00070110_geop5000.parquet,5.293707343542905,0.9794719211562106
00070113_geop5000.parquet,6.985323596247896,0.9731008313402427
00071214_geop5000.parquet,5.34957544290246,0.9789564055210305
00071219_geop5000.parquet,5.291334654257943,0.9791409159053117
00071315_geop5000.parquet,3.6350085517941935,0.985761915096504
00071319_geop5000.parquet,3.607760710720921,0.9858760598863218
00071513_geop5000.parquet,6.914072206423202,0.9729922511992734
00071721_geop5000.parquet,9.455679359695225,0.9627320805471343
00071918_geop5000.parquet,4.518593432111671,0.9823273208691102
00072302_geop5000.parquet,5.51110502243814,0.9781826463683367
00072504_geop5000.parquet,4.972093467198425,0.9806485715966293
00072518_geop5000.parquet,5.444851986361826,0.9790346281522443
00072617_geop5000.parquet,8.650353973365227,0.966326802642322
00072818_geop5000.parquet,7.501227443875717,0.9709879740878564
00072910_geop5000.parquet,8.439264042513546,0.9669791337279747
00073018_geop5000.parquet,6.173007906461118,0.9757367742491848
00073109_geop5000.parquet,3.965702366981829,0.9844823840206669
00073118_geop5000.parquet,3.7894102021966694,0.9852839352330015
00080313_geop5000.parquet,3.098919744112425,0.987855241641794
00080322_geop5000.parquet,5.050876782962653,0.9803924339902835
00080411_geop5000.parquet,6.356455228418584,0.9756006887871059
00080603_geop5000.parquet,6.019486097726761,0.9767124073892501
00082215_geop5000.parquet,8.77936251546376,0.9662701177062252
00121216_geop5000.parquet,26.086804636371333,0.9009226845928977
00121316_geop5000.parquet,7.776064423126085,0.9704802797787873
00121318_geop5000.parquet,7.852831120257834,0.9702336989420596
00121414_geop5000.parquet,6.2315038250240775,0.9762675365499903
00121418_geop5000.parquet,6.690205792091441,0.9745844180695414
00121514_geop5000.parquet,7.5609668211457315,0.9711441204612722
00121518_geop5000.parquet,4.493646639374788,0.9827391839484761
00121614_geop5000.parquet,8.384983192155136,0.968415711797364
00121615_geop5000.parquet,11.585911279126611,0.9565367559935345
00121618_geop5000.parquet,8.48190042519353,0.9682097336831541
00121713_geop5000.parquet,15.932724190102922,0.9404522729062236
01040403_geop5000.parquet,23.073621233816123,0.9134536318348054
01040405_geop5000.parquet,18.882240801196005,0.9289247764732108
01040507_geop5000.parquet,11.995971958814675,0.9544785020739698
01040508_geop5000.parquet,9.25971202058217,0.9647906939268771
01040608_geop5000.parquet,10.088122384689026,0.9615233146781089
01040609_geop5000.parquet,10.182061047680293,0.9614275623066885
01040901_geop5000.parquet,22.357995822087027,0.9156319004276194
01040903_geop5000.parquet,15.089721785967168,0.9426077262772807
01040905_geop5000.parquet,12.42726820112162,0.9522909256898705
01041001_geop5000.parquet,13.190271126610313,0.9502970348778591
01041003_geop5000.parquet,8.343070987054647,0.9680561137616094
01041006_geop5000.parquet,15.225658248439558,0.942388757726324
01041008_geop5000.parquet,8.257034724913598,0.968715472450923
01041101_geop5000.parquet,19.613707661881783,0.9263239420471965
01041103_geop5000.parquet,20.398216337191638,0.9235502929691971
01041104_geop5000.parquet,8.27286367576143,0.9687919205208342
01041106_geop5000.parquet,23.003337562367133,0.9134129183939236
01041107_geop5000.parquet,22.3073092739666,0.9159591172242447
01041109_geop5000.parquet,22.26956533456978,0.9160772402867885
01042419_geop5000.parquet,15.607013041393612,0.9398182848836522
01042518_geop5000.parquet,7.498289840724808,0.9714537567159552
01042602_geop5000.parquet,10.782283412268566,0.9588286156522963
01042619_geop5000.parquet,4.99238228551485,0.9808453761714421
01042714_geop5000.parquet,4.048874997785051,0.9843435031866061
01042718_geop5000.parquet,5.939931992021578,0.9770323754217207
01042815_geop5000.parquet,11.088925273511496,0.9568046428204897
01042819_geop5000.parquet,13.840591057642733,0.9470123142051157
01042900_geop5000.parquet,16.348484661409636,0.9371527217466141
01042914_geop5000.parquet,24.817644456052776,0.9037659358393425
01043014_geop5000.parquet,13.043550448798083,0.9496022678923708
01043018_geop5000.parquet,14.027557710128061,0.9459916451842862
01050114_geop5000.parquet,16.638197462456688,0.9357576802874835
01050119_geop5000.parquet,16.772500188783344,0.9352536064357382
01050123_geop5000.parquet,20.635499662536645,0.9205286108204406
01050219_geop5000.parquet,14.094767508236238,0.9455730756669593
01050300_geop5000.parquet,18.11518201364325,0.9303594812200591
01050314_geop5000.parquet,8.386102499543417,0.967640650218602
01050318_geop5000.parquet,10.044615755832682,0.9615121975638468
01050400_geop5000.parquet,11.078365820864274,0.9577253461558045
01050414_geop5000.parquet,7.1385003780116065,0.972483345466938
01050418_geop5000.parquet,10.739398937387211,0.9588292986343977
01050423_geop5000.parquet,22.20791901018883,0.9148714289097314
01050514_geop5000.parquet,34.55700543246743,0.8693313086654186
01050516_geop5000.parquet,34.14666432272148,0.8708430787231676
01050518_geop5000.parquet,43.66447291647536,0.8342293599573432
01120719_geop5000.parquet,5.3027713495710085,0.9798873001500984
01120814_geop5000.parquet,16.957706974855654,0.9363313403261102
01120818_geop5000.parquet,14.837465636885398,0.9436634457921285
01120913_geop5000.parquet,9.984320016183801,0.9619675651910111
01121013_geop5000.parquet,5.827524237036743,0.9778740534652899
01121016_geop5000.parquet,5.314720618001806,0.9798710182109627
01121019_geop5000.parquet,4.044892949478518,0.984615913767825
01121114_geop5000.parquet,4.790401911648645,0.9816940479737912
01121219_geop5000.parquet,4.963881097712651,0.9810575446974754
01121313_geop5000.parquet,4.355109737663869,0.9830223770900786
01121318_geop5000.parquet,5.658943535121921,0.9782531335496063
02110315_geop5000.parquet,8.331872241547046,0.9682475628114761
98082115_geop5000.parquet,31.90561586422686,0.8809533729262624
98083121_geop5000.parquet,5.254768670857209,0.9795611239426653
98100917_geop5000.parquet,2.5643740161089745,0.9899753523105768
98101003_geop5000.parquet,6.418559894756401,0.9751991837209124
98101103_geop5000.parquet,7.605868266089791,0.9705664118599835
98101116_geop5000.parquet,4.85339202301488,0.981197690676909
98101202_geop5000.parquet,9.56470499346748,0.9628728261761325
98101218_geop5000.parquet,3.9591726847652375,0.9847113739464493
98102414_geop5000.parquet,18.176924981101784,0.929880822559279
98102512_geop5000.parquet,2.985717215953863,0.988393764329741
98102521_geop5000.parquet,5.457886733790612,0.9788168013004169
98112405_geop5000.parquet,6.041330148296355,0.9769785521629181
98112411_geop5000.parquet,2.741275008398687,0.9893267978143456
98112416_geop5000.parquet,4.261617839261168,0.9837474074205453
98112423_geop5000.parquet,14.42855862217137,0.9454377932476511
98112516_geop5000.parquet,3.523288213241258,0.9865135040880247
98112521_geop5000.parquet,13.53985755917477,0.9487716711129806
98112615_geop5000.parquet,7.0576597318849394,0.9733285777079761
98112621_geop5000.parquet,8.316460622169364,0.9687244248982744
98112715_geop5000.parquet,8.440777272210799,0.9683731319375856
98112720_geop5000.parquet,6.67764464759986,0.9747060871620933
98120523_geop5000.parquet,7.893244895349204,0.970280004502718
98120623_geop5000.parquet,6.8338469228740575,0.9741248886906996
98120705_geop5000.parquet,3.8020919064314005,0.9855492346654094
98120714_geop5000.parquet,2.918917849101739,0.9888296479597171
98120723_geop5000.parquet,10.601533770749086,0.9600191304870384
98120805_geop5000.parquet,6.7840493468320595,0.9742446383446473
98120905_geop5000.parquet,6.927226447349721,0.973725046461518
98120915_geop5000.parquet,9.146937958242296,0.9657826001340032
98120923_geop5000.parquet,19.17535135222874,0.9271942902402994
98121015_geop5000.parquet,7.724088770538633,0.9709968564259859
98121023_geop5000.parquet,12.323559687425004,0.9532835425997345
98121105_geop5000.parquet,10.826967877473136,0.9588703285106702
98121115_geop5000.parquet,13.107619495674298,0.9505809493852176
98121123_geop5000.parquet,18.75867187809266,0.9288518339943472
99021718_geop5000.parquet,37.16294858987616,0.8616539049962515
99030415_geop5000.parquet,34.39478221325127,0.8717898297098163
99030615_geop5000.parquet,40.344626473477,0.8498227059620909
99030915_geop5000.parquet,31.28612563801184,0.88451238530021
99031018_geop5000.parquet,47.79530618889118,0.8219352713008256
99031415_geop5000.parquet,13.7392429817388,0.9483144608094949
99110319_geop5000.parquet,10.049956892231364,0.9612129896800481
99110402_geop5000.parquet,14.736791603548573,0.9436574986780718
99110412_geop5000.parquet,8.199423959528437,0.9679716016734958
99110500_geop5000.parquet,10.960933219618052,0.9574823264092188
99110510_geop5000.parquet,5.3053437863242365,0.9796032547214204
99110516_geop5000.parquet,6.931365081093553,0.973392053507679
99110518_geop5000.parquet,15.213808607257404,0.9423269522229101
99110601_geop5000.parquet,19.756588181636662,0.9247236900386916
99110604_geop5000.parquet,16.80780426920888,0.9357253608719334
99110609_geop5000.parquet,18.544879556482208,0.9291887331434493
99110612_geop5000.parquet,14.406826807268896,0.9452784910637356
99110618_geop5000.parquet,14.007087001771934,0.9472057453342871
99110701_geop5000.parquet,12.457172887659265,0.9526683851587605
