filename,T_sky_K,Transmission
00060716_geop5000.parquet,3.9189135011981566,0.9845740351131039
00060814_geop5000.parquet,3.232564864464737,0.9871903518587739
00060820_geop5000.parquet,3.8693987705499713,0.9847718389925078
00062616_geop5000.parquet,3.459477738546725,0.9862434425331735
00062618_geop5000.parquet,3.4834761895424347,0.9861503700411404
00062718_geop5000.parquet,3.5336810276916495,0.9859962713548627
00062811_geop5000.parquet,4.746136949071607,0.9811260538034705
00062813_geop5000.parquet,4.89670774265754,0.9805477684851219
00063010_geop5000.parquet,4.492987136323553,0.9824698167512441
00063013_geop5000.parquet,4.2386651040027825,0.9834861513761451
00063016_geop5000.parquet,4.282661410141936,0.9833336848759023
00070110_geop5000.parquet,3.7413998402207995,0.9853003855960244
00070113_geop5000.parquet,4.195960195569164,0.9835884240924233
00071214_geop5000.parquet,3.820685597883507,0.9847347771901273
00071219_geop5000.parquet,3.808210433555173,0.9847715599211188
00071315_geop5000.parquet,3.374152540270501,0.9866016311318068
00071319_geop5000.parquet,3.3287980250650433,0.9868144643735072
00071513_geop5000.parquet,4.205120290897726,0.983337016260293
00071721_geop5000.parquet,4.841258433360196,0.9807551010732888
00071918_geop5000.parquet,3.5915801516851955,0.9856903079728121
00072302_geop5000.parquet,3.839657206392115,0.9845284388524723
00072504_geop5000.parquet,3.7014177002076027,0.9853533852756138
00072518_geop5000.parquet,3.8098546075756423,0.9850453745732821
00072617_geop5000.parquet,4.6028937836609405,0.9819250771422304
00072818_geop5000.parquet,4.3091496971928365,0.983089155853265
00072910_geop5000.parquet,4.570693909614349,0.9819053765242783
00073018_geop5000.parquet,4.0219128369501345,0.9839399055176096
00073109_geop5000.parquet,3.4317956620849714,0.9863890827738536
00073118_geop5000.parquet,3.3475566904344216,0.9867913353199452
00080313_geop5000.parquet,3.175233757917816,0.9874806569469461
00080322_geop5000.parquet,3.6897575313074773,0.9855038900375385
00080411_geop5000.parquet,3.980001564023147,0.9845054658155249
00080603_geop5000.parquet,3.9504554096510054,0.984431539160733
00082215_geop5000.parquet,4.657967358894079,0.9818007162810999
00121216_geop5000.parquet,9.169785868303505,0.9650080250350873
00121316_geop5000.parquet,4.315054789189433,0.9833998093609765
00121318_geop5000.parquet,4.32350293295565,0.9833845485958332
00121414_geop5000.parquet,3.9280190556453616,0.9848150075219642
00121418_geop5000.parquet,4.042187244986934,0.9843894271605219
00121514_geop5000.parquet,4.29082171880582,0.9833728570870124
00121518_geop5000.parquet,3.4796424313526124,0.986475931184404
00121614_geop5000.parquet,4.495982028100919,0.9827252530997062
00121615_geop5000.parquet,5.317293591637544,0.9796988276968903
00121618_geop5000.parquet,4.5001054158040334,0.9827950323901663
00121713_geop5000.parquet,6.4671402296155645,0.9754974396603806
01040403_geop5000.parquet,8.419987410668055,0.9680614383132238
01040405_geop5000.parquet,7.254095305706693,0.9723279946582168
01040507_geop5000.parquet,5.439474462477078,0.9790662159906366
01040508_geop5000.parquet,4.716041605916178,0.9817973436606964
01040608_geop5000.parquet,4.840091732255711,0.981265351282118
01040609_geop5000.parquet,4.934687496000686,0.9810245365612484
01040901_geop5000.parquet,8.22813674919042,0.968658033372538
01040903_geop5000.parquet,6.252590509417967,0.9759927475369489
01040905_geop5000.parquet,5.540942476855976,0.9785820920213673
01041001_geop5000.parquet,5.748075010119881,0.9780233665833259
01041003_geop5000.parquet,4.285761068794494,0.9833383351537786
01041006_geop5000.parquet,6.291673234345566,0.9758983789019802
01041008_geop5000.parquet,4.451147454801065,0.9828569534667404
01041101_geop5000.parquet,7.463652660962806,0.97162394552151
01041103_geop5000.parquet,7.661828244276336,0.9709432873087598
