filename,T_sky_K,Transmission
00060716_geop5000.parquet,12.709733987898504,0.9513419641596386
00060814_geop5000.parquet,5.278166728347378,0.9795030954446741
00060820_geop5000.parquet,12.432496600309484,0.9526015093697977
00062616_geop5000.parquet,7.874176295777005,0.9693528498914535
00062618_geop5000.parquet,8.08062562870945,0.9684950889246919
00062718_geop5000.parquet,8.833475199891106,0.9658012253866046
00062811_geop5000.parquet,21.76940367985501,0.9146727547747612
00062813_geop5000.parquet,23.151207520783913,0.9093186047659251
00063010_geop5000.parquet,19.14542107349546,0.927216333400993
00063013_geop5000.parquet,16.815443897214788,0.9361261335873402
00063016_geop5000.parquet,17.34977447312099,0.9342188035584638
00070110_geop5000.parquet,11.447479898813294,0.9559281088381888
00070113_geop5000.parquet,16.166021324222218,0.9381671413479523
00071214_geop5000.parquet,11.471453169093397,0.9552705321535868
00071219_geop5000.parquet,11.30382934868263,0.9558047281928522
00071315_geop5000.parquet,6.6297168331703205,0.9743405779383947
00071319_geop5000.parquet,6.61797415622007,0.9743518852720457
00071513_geop5000.parquet,15.896676908075994,0.9382903191420418
00071721_geop5000.parquet,22.953108642927013,0.9098286536509278
00071918_geop5000.parquet,9.14548908132124,0.9646636108850719
00072302_geop5000.parquet,11.939684836044123,0.9531852534315828
00072504_geop5000.parquet,10.458500373917643,0.9596998637507199
00072518_geop5000.parquet,11.825194063135946,0.9549401256599038
00072617_geop5000.parquet,20.817138088157797,0.9192583634311053
00072818_geop5000.parquet,17.62058106464264,0.9322523478619061
00072910_geop5000.parquet,20.16886482836353,0.921428864499133
00073018_geop5000.parquet,13.801604296531973,0.9461689293268736
00073109_geop5000.parquet,7.616067782155546,0.9705030632061253
00073118_geop5000.parquet,7.182420006449872,0.9724556969374522
00080313_geop5000.parquet,5.211927243442657,0.9797112648275205
00080322_geop5000.parquet,10.74794187621502,0.9585663766308319
00080411_geop5000.parquet,14.494468779392072,0.9447141023667998
00080603_geop5000.parquet,13.435934785756354,0.948483171001227
00082215_geop5000.parquet,21.12696405657557,0.9193308516546221
00121216_geop5000.parquet,65.92215638484109,0.7501908510028908
00121316_geop5000.parquet,18.518601889599108,0.9300577755754931
00121318_geop5000.parquet,18.751960956006236,0.9292945660008165
00121414_geop5000.parquet,14.1911354005704,0.9463216400505332
00121418_geop5000.parquet,15.480318375380108,0.9416063691049459
00121514_geop5000.parquet,17.859644665353162,0.9322516975446077
00121518_geop5000.parquet,9.293945250985384,0.9645668608280507
00121614_geop5000.parquet,20.16054852791068,0.9246134612843101
00121615_geop5000.parquet,28.916389678078723,0.8921230844855689
00121618_geop5000.parquet,20.464103192039353,0.9238498880276149
00121713_geop5000.parquet,40.42513823891062,0.8494935231176882
01040403_geop5000.parquet,58.485803326828666,0.7813200604914041
01040405_geop5000.parquet,47.99503099461043,0.819992375245794
01040507_geop5000.parquet,29.96379082406169,0.8867754258300481
01040508_geop5000.parquet,22.55729658975134,0.9146640912637619
01040608_geop5000.parquet,24.952275720672425,0.9052940126440667
01040609_geop5000.parquet,25.11105369629979,0.9053379766356512
01040901_geop5000.parquet,56.70286880657459,0.7866527493006983
01040903_geop5000.parquet,38.21015330038148,0.8551402991385769
01040905_geop5000.parquet,31.172197859797777,0.8806496725381923
01041001_geop5000.parquet,33.18669043248953,0.8754843497124151
01041003_geop5000.parquet,20.31884507615727,0.9226229168775457
01041006_geop5000.parquet,38.55129012032102,0.8546621139284754
01041008_geop5000.parquet,19.82531711628218,0.9253395636797712
01041101_geop5000.parquet,49.85174131548222,0.8133480654888825
01041103_geop5000.parquet,51.85849345740717,0.8062676439793561
01041104_geop5000.parquet,19.894399268694016,0.9253761340754758
01041106_geop5000.parquet,58.32728626649727,0.781096153935989
01041107_geop5000.parquet,56.59845603033419,0.7874261397762926
01041109_geop5000.parquet,56.52257958828331,0.7876183172050565
01042419_geop5000.parquet,39.45411711447629,0.8483055599378966
01042518_geop5000.parquet,17.689238454791514,0.9330812437608655
01042602_geop5000.parquet,26.692258432715526,0.8984673752959594
01042619_geop5000.parquet,10.652484573951964,0.9594650367014051
01042714_geop5000.parquet,7.990058863229111,0.9693148707036686
01042718_geop5000.parquet,13.299451396934057,0.9488578246210568
01042815_geop5000.parquet,27.477567630965435,0.8932579362203102
01042819_geop5000.parquet,34.80612037246345,0.8672913635323412
01042900_geop5000.parquet,41.330562022109085,0.8417083322635558
01042914_geop5000.parquet,62.58547764656187,0.7580089836663795
01043014_geop5000.parquet,32.62302269248953,0.8744785224976726
01043018_geop5000.parquet,35.265955411847756,0.8647851322241802
01050114_geop5000.parquet,42.07226108296599,0.8381075501294375
01050119_geop5000.parquet,42.443707914097,0.8367194238299647
01050123_geop5000.parquet,52.20742101526965,0.7996277082922848
01050219_geop5000.parquet,35.49412990177992,0.8634016885516751
01050300_geop5000.parquet,45.87586034285813,0.8242433946591968
01050314_geop5000.parquet,20.08669107266511,0.9227983761109793
01050318_geop5000.parquet,24.669359867168453,0.9058563287089877
01050400_geop5000.parquet,27.44214349476529,0.8957225104405974
01050414_geop5000.parquet,16.782002934283092,0.9355215685070336
01050418_geop5000.parquet,26.600213811675662,0.8983718474058604
01050423_geop5000.parquet,56.31266359723659,0.7847127180585283
01050514_geop5000.parquet,85.44391895868151,0.6778077984574168
01050516_geop5000.parquet,84.52334630938637,0.6810980286078757
01050518_geop5000.parquet,105.12377153247638,0.602126027889263
01120719_geop5000.parquet,11.577522879663196,0.9565481669222612
01120814_geop5000.parquet,43.10026243996383,0.8388095146515941
01120818_geop5000.parquet,37.58413586854436,0.8577423306581238
01120913_geop5000.parquet,24.602970492297683,0.9066469410568704
01121013_geop5000.parquet,13.032768504663636,0.9509571620543198
01121016_geop5000.parquet,11.605381073359293,0.9565153230989579
01121019_geop5000.parquet,8.025234803262512,0.9698659940137483
01121114_geop5000.parquet,10.143991703245483,0.9615778712455477
01121219_geop5000.parquet,10.664866830706197,0.9596379254152156
01121313_geop5000.parquet,8.880495857510637,0.9655265398944727
01121318_geop5000.parquet,12.584281837644294,0.9519654665412873
02110315_geop5000.parquet,20.038089010725077,0.924019657627217
98082115_geop5000.parquet,79.65465080545519,0.7035297908719921
98083121_geop5000.parquet,11.491057625622561,0.9553247323076067
98100917_geop5000.parquet,3.699233206266021,0.9856554618786482
98101003_geop5000.parquet,14.583976478035424,0.9440487845834532
98101103_geop5000.parquet,17.935350259542318,0.9308944745391751
98101116_geop5000.parquet,10.259542371218076,0.9604724645307696
98101202_geop5000.parquet,23.30895120083781,0.909858288680892
98101218_geop5000.parquet,7.743653408348756,0.9703229514746704
98102414_geop5000.parquet,46.275777876907554,0.8219346435507731
98102512_geop5000.parquet,5.098250775158137,0.9803612911244091
98102521_geop5000.parquet,12.29395350835363,0.9526199069421878
98112405_geop5000.parquet,13.648888261809523,0.9483476246829203
98112411_geop5000.parquet,4.535028083292424,0.9825282098692845
98112416_geop5000.parquet,8.6326355479578,0.967395314985181
98112423_geop5000.parquet,36.36391155237619,0.8630059020743941
98112516_geop5000.parquet,6.5210107204113035,0.9753479481213468
98112521_geop5000.parquet,34.06551633860816,0.8716481162619514
98112615_geop5000.parquet,16.495433716277226,0.9381337794997923
98112621_geop5000.parquet,19.99581989178873,0.925316510126788
98112715_geop5000.parquet,20.341815208656623,0.9242888520673803
98112720_geop5000.parquet,15.480295719796649,0.9417364233869022
98120523_geop5000.parquet,18.83553513537961,0.9295147192467474
98120623_geop5000.parquet,15.983189825532584,0.9398634110093984
98120705_geop5000.parquet,7.364522704635323,0.9723322173641437
98120714_geop5000.parquet,4.841638587174994,0.9816728608141924
98120723_geop5000.parquet,26.23735845769856,0.9014790813384094
98120805_geop5000.parquet,15.714582825439571,0.9407450968459014
98120905_geop5000.parquet,16.102562195512267,0.9393942315042199
98120915_geop5000.parquet,22.278848421091688,0.9172625961957971
98120923_geop5000.parquet,48.70529822482844,0.8156434117031354
98121015_geop5000.parquet,18.392743743891497,0.9314494202150736
98121023_geop5000.parquet,30.858900888670263,0.883494474777253
98121105_geop5000.parquet,26.88697278137436,0.8982593209758748
98121115_geop5000.parquet,33.04421661584341,0.8758759814140028
98121123_geop5000.parquet,47.693292088004526,0.8195745489971972
99021718_geop5000.parquet,91.49114693325136,0.6604448906214696
99030415_geop5000.parquet,85.28773324747134,0.6828981024207038
99030615_geop5000.parquet,98.36420628999508,0.6347586750571985
99030915_geop5000.parquet,78.25482199520671,0.7119311580251216
99031018_geop5000.parquet,114.00802957712372,0.576617066672263
99031415_geop5000.parquet,34.63203596730934,0.8701844184542424
99110319_geop5000.parquet,24.733236367846324,0.9048766274202807
99110402_geop5000.parquet,37.158884536118215,0.8584160584247114
99110412_geop5000.parquet,19.533612850478058,0.9240187873417498
99110500_geop5000.parquet,27.09334162042638,0.8952909017154804
99110510_geop5000.parquet,11.567522187874513,0.9558884533668405
99110516_geop5000.parquet,16.102748067737966,0.9385502859944125
99110518_geop5000.parquet,38.52743477437954,0.8545076584203422
99110601_geop5000.parquet,50.169673003725975,0.809457687781197
99110604_geop5000.parquet,42.60552288185095,0.8376362378638443
99110609_geop5000.parquet,47.064809502463774,0.8209305406153596
99110612_geop5000.parquet,36.386173481014325,0.8623572413452423
99110618_geop5000.parquet,35.31812900126427,0.8675342119338215
99110701_geop5000.parquet,31.117454460145698,0.882342353409101
99110704_geop5000.parquet,21.342981376287973,0.9192640559880272
99110710_geop5000.parquet,21.756331116376547,0.9172089371383114
99110712_geop5000.parquet,10.245596317325385,0.9607296238652817
99110718_geop5000.parquet,19.200831610767214,0.9263582199892604
99110719_geop5000.parquet,13.810467561842588,0.9473962289545103
99110804_geop5000.parquet,11.770467658916125,0.9551349901505751
99110809_geop5000.parquet,10.534409203468233,0.9596347918140805
99110813_geop5000.parquet,7.794739309004349,0.9699348167622823
99110819_geop5000.parquet,7.804217050884737,0.9701564872728395
99110915_geop5000.parquet,7.7275061410695915,0.9704068594420566
99110918_geop5000.parquet,15.503395365978527,0.940796918359673
99111000_geop5000.parquet,21.063975377537954,0.9190307637611741
99111004_geop5000.parquet,17.387905217321205,0.9335801732671297
99111009_geop5000.parquet,12.537211424566726,0.9518929231882818
99111012_geop5000.parquet,6.556410700142373,0.9746718194392351
99111018_geop5000.parquet,19.897827038273235,0.9238790946124004
99111214_geop5000.parquet,5.930746479223755,0.9769996932456777
