   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
18:59:19.06   548.77    0.71  -14.86   29.94     5120  248.65-16811831784492618500000.00   999.0     999    53.17       0   8.570
18:59:20.11   548.31    0.64  -14.86   30.10     5127   70.00    0.00   999.0     999    54.19       0   8.560
18:59:21.09   547.82    0.57  -14.86   30.28     5134  247.16-30879986008510550800000.00   999.0     999    55.21       0   8.560
18:59:22.14   547.32    0.50  -14.84   30.46     5142  248.40-15328339249680569300000.00   999.0     999    56.23       0   8.560
18:59:23.13   546.77    0.43  -14.83   30.64     5150  244.82-43537475875545156700000.00   999.0     999    57.25       0   8.560
18:59:24.17   546.23    0.37  -14.81   30.83     5158  245.98-28765537921943927300000.00   999.0     999    58.27       0   8.570
18:59:25.16   545.69    0.31  -14.79   31.01     5166  247.13-13993599968342697800000.00   999.0     999    59.29       0   8.560
18:59:26.20   545.19    0.26  -14.77   31.19     5173  244.30-40197094788645756300000.00   999.0     999    60.31       0   8.560
18:59:27.19   544.70    0.20  -14.76   31.36     5180  245.37-26256221471397363300000.00   999.0     999    61.32       0   8.550
18:59:28.23   544.16    0.13  -14.75   31.53     5188  246.47-12039291256537366900000.00   999.0     999    62.35       0   8.540
18:59:29.28   543.62    0.06  -14.74   31.70     5196  242.96-37980577555427933300000.00   999.0     999    63.36       0   8.550
18:59:30.27   543.06   -0.01  -14.74   31.86     5204  243.97-24543748414866458700000.00   999.0     999    64.38       0   8.560
18:59:31.31   542.49   -0.08  -14.75   32.02     5213  244.99-11106919274287804200000.00   999.0     999    65.40       0   8.540
18:59:32.30   541.89   -0.16  -14.76   32.17     5222  242.26-35831425875583390700000.00   999.0     999    66.42       0   8.560
18:59:33.34   541.28   -0.25  -14.79   32.32     5231  243.22-22980659876001134700000.00   999.0     999    67.44       0   8.530
18:59:34.33   540.70   -0.36  -14.83   32.46     5239  244.17-10129893877861987600000.00   999.0     999    68.46       0   8.560
18:59:35.38   540.14   -0.49  -14.89   32.60     5247  241.20-33224086007183252100000.00   999.0     999    69.48       0   8.540
18:59:36.42   539.58   -0.62  -14.95   32.74     5256  242.10-20901032072713255000000.00   999.0     999    70.50       0   8.550
18:59:37.41   539.02   -0.74  -15.01   32.88     5264  243.00-8577978138234667930000.00   999.0     999    71.52       0   8.530
18:59:38.45   538.40   -0.85  -15.05   33.02     5273  241.55-31436877941656418000000.00   999.0     999    72.54       0   8.530
18:59:39.44   537.77   -0.95  -15.09   33.16     5282  242.42-19608545143340809600000.00   999.0     999    73.56       0   8.550
18:59:40.48   537.15   -1.04  -15.12   33.31     5292  243.28-7780212345025201180000.00   999.0     999    74.58       0   8.530
18:59:41.47   536.55   -1.13  -15.14   33.46     5301  241.53-29787631080032591400000.00   999.0     999    75.60       0   8.530
18:59:42.52   535.97   -1.22  -15.17   33.60     5309  242.36-18415830435749162900000.00   999.0     999    76.62       0   8.540
18:59:43.50   535.38   -1.31  -15.19   33.75     5318  243.19-7044029791448554540000.00   999.0     999    77.64       0   8.530
18:59:44.55   534.78   -1.40  -15.22   33.90     5327  242.48-27690072701737556200000.00   999.0     999    78.66       0   8.530
18:59:45.59   534.14   -1.49  -15.25   34.05     5337  243.29-16733469631617572000000.00   999.0     999    79.68       0   8.530
18:59:46.58   533.50   -1.58  -15.27   34.20     5346  244.10-5776866561506177710000.00   999.0     999    80.70       0   8.530
18:59:47.62   532.85   -1.67  -15.30   34.35     5356  243.26-26292352697991858000000.00   999.0     999    81.72       0   8.540
18:59:48.61   532.23   -1.76  -15.33   34.51     5365  244.05-15728587426817158200000.00   999.0     999    82.74       0   8.530
18:59:49.66   531.60   -1.87  -15.36   34.68     5374   65.22    0.00   999.0     999    83.76       0   8.520
18:59:50.64   530.97   -1.98  -15.40   34.85     5384  244.39-24457628531687298200000.00   999.0     999    84.78       0   8.530
18:59:51.69   530.37   -2.11  -15.46   35.02     5393  245.17-14253084498556922900000.00   999.0     999    85.80       0   8.510
18:59:52.73   529.78   -2.25  -15.53   35.19     5402   66.25    0.00   999.0     999    86.82       0   8.520
18:59:53.72   529.18   -2.41  -15.61   35.36     5411  246.17-23164146706813278000000.00   999.0     999    87.85       0   8.520
18:59:54.76   528.61   -2.59  -15.71   35.53     5419  246.94-13301203351496766300000.00   999.0     999    88.87       0   8.500
18:59:55.81   528.02   -2.77  -15.81   35.69     5428   67.97    0.00   999.0     999    89.89       0   8.510
18:59:56.80   527.42   -2.94  -15.91   35.84     5437  246.28-22048023885238623000000.00   999.0     999    90.91       0   8.520
18:59:57.84   526.87   -3.10  -16.01   35.98     5445  247.03-12504551612133173900000.00   999.0     999    91.93       0   8.500
18:59:58.83   526.31   -3.25  -16.10   36.12     5454   68.00    0.00   999.0     999    92.95       0   8.500
18:59:59.87   525.77   -3.40  -16.19   36.26     5462  247.23-20515860605450038800000.00   999.0     999    93.97       0   8.510
19:00:00.86   525.20   -3.54  -16.27   36.39     5470  247.96-11266536439488998000000.00   999.0     999    94.99       0   8.510
19:00:01.90   524.62   -3.67  -16.35   36.51     5479   68.85    0.00   999.0     999    96.01       0   8.510
19:00:02.95   524.01   -3.80  -16.42   36.64     5489  248.14-19547669784936222600000.00   999.0     999    97.03       0   8.510
19:00:03.94   523.38   -3.91  -16.48   36.77     5498  248.85-10579869050939935600000.00   999.0     999    98.05       0   8.510
19:00:04.98   522.73   -4.02  -16.54   36.89     5508   69.70    0.00   999.0     999    99.07       0   8.500
19:00:05.97   522.08   -4.12  -16.59   37.02     5518  248.73-18636675066013730000000.00   999.0     999   100.09       0   8.500
19:00:07.01   521.48   -4.22  -16.64   37.14     5527  249.43-9933766401412256760000.00   999.0     999   101.11       0   8.510
19:00:08.00   520.89   -4.33  -16.69   37.27     5536   70.22    0.00   999.0     999   102.13       0   8.510
19:00:09.04   520.32   -4.44  -16.75   37.40     5544  249.77-17248884810945946200000.00   999.0     999   103.16       0   8.500
19:00:10.09   519.77   -4.55  -16.80   37.54     5553  250.46-8791256453883797440000.00   999.0     999   104.18       0   8.500
19:00:11.08   519.27   -4.65  -16.85   37.69     5560   71.18    0.00   999.0     999   105.20       0   8.490
19:00:12.12   518.80   -4.75  -16.88   37.85     5567  250.54-16452417465832725000000.00   999.0     999   106.22       0   8.510
19:00:13.11   518.34   -4.84  -16.91   38.02     5574  251.22-8230795994039893100000.00   999.0     999   107.24       0   8.510
19:00:14.15   517.89   -4.92  -16.93   38.19     5581   71.90    0.00   999.0     999   108.26       0   8.500
19:00:15.20   517.45   -5.00  -16.95   38.37     5588  251.69-15699192740840279600000.00   999.0     999   109.28       0   8.530
19:00:16.18   517.03   -5.06  -16.95   38.55     5594  252.36-7700764346146241900000.00   999.0     999   110.30       0   8.500
19:00:17.23   516.67   -5.13  -16.95   38.73     5600  251.20-22364243024113886600000.00   999.0     999   111.32       0   8.480
19:00:18.22   516.34   -5.18  -16.94   38.91     5605  251.85-14573466137250899200000.00   999.0     999   112.34       0   8.490
19:00:19.26   516.01   -5.22  -16.92   39.08     5610  252.51-6782689249485968640000.00   999.0     999   113.36       0   8.500
19:00:20.30   515.67   -5.25  -16.89   39.26     5615  251.74-21422765536065217400000.00   999.0     999   114.39       0   8.490
19:00:21.29   515.33   -5.27  -16.86   39.44     5620  252.38-13832687815766696800000.00   999.0     999   115.41       0   8.480
19:00:22.34   514.99   -5.29  -16.83   39.61     5625  253.02-6242610095493946020000.00   999.0     999   116.43       0   8.500
19:00:23.33   514.64   -5.32  -16.80   39.79     5630  252.53-20211900177486742300000.00   999.0     999   117.45       0   8.480
19:00:24.37   514.34   -5.35  -16.78   39.96     5635  253.16-12809060556777933800000.00   999.0     999   118.47       0   8.480
19:00:25.36   514.07   -5.37  -16.75   40.12     5639  253.79-5406220935201541850000.00   999.0     999   119.49       0   8.490
19:00:26.40   513.83   -5.39  -16.73   40.27     5643  252.38-19439706333298089300000.00   999.0     999   120.51       0   8.470
19:00:27.44   513.59   -5.41  -16.70   40.41     5646  252.99-12218308863695484100000.00   999.0     999   121.53       0   8.490
19:00:28.43   513.32   -5.43  -16.68   40.54     5651  253.60-4996911394092878920000.00   999.0     999   122.55       0   8.470
19:00:29.48   513.03   -5.46  -16.67   40.67     5655  252.62-18635354474809862900000.00   999.0     999   123.58       0   8.480
19:00:30.47   512.77   -5.48  -16.65   40.78     5659  253.21-11586717708458148200000.00   999.0     999   124.60       0   8.460
19:00:31.51   512.54   -5.50  -16.64   40.90     5663  253.81-4538080941298979700000.00   999.0     999   125.62       0   8.470
19:00:32.55   512.35   -5.52  -16.63   41.01     5665  252.75-17572853807003593600000.00   999.0     999   126.64       0   8.480
19:00:33.54   512.15   -5.54  -16.61   41.11     5668  253.34-10685979211579820900000.00   999.0     999   127.66       0   8.470
19:00:34.58   511.94   -5.56  -16.60   41.20     5672  253.93-3799104614579795130000.00   999.0     999   128.68       0   8.470
19:00:35.57   511.73   -5.58  -16.60   41.30     5675  253.25-16913527690943833000000.00   999.0     999   129.70       0   8.470
19:00:36.62   511.52   -5.61  -16.59   41.38     5678  253.83-10183952968239762400000.00   999.0     999   130.72       0   8.460
19:00:37.61   511.36   -5.63  -16.59   41.47     5681  254.40-3454378245544281640000.00   999.0     999   131.74       0   8.480
19:00:38.65   511.18   -5.65  -16.59   41.55     5683  253.78-16219145538393729900000.00   999.0     999   132.77       0   8.470
19:00:39.69   510.97   -5.67  -16.58   41.62     5687  254.34-9639845528944391490000.00   999.0     999   133.79       0   8.460
19:00:40.68   510.79   -5.67  -16.57   41.68     5689   75.18    0.00   999.0     999   134.81       0   8.460
19:00:41.73   510.62   -5.65  -16.54   41.73     5692  253.83-15277711772854436000000.00   999.0     999   135.83       0   8.480
19:00:42.77   510.47   -5.62  -16.50   41.76     5694  254.39-8839564803263791370000.00   999.0     999   136.85       0   8.470
19:00:43.76   510.35   -5.58  -16.45   41.78     5696   75.15    0.00   999.0     999   137.87       0   8.460
19:00:44.80   510.17   -5.54  -16.42   41.78     5699  254.25-14709506298249155200000.00   999.0     999   138.89       0   8.470
19:00:45.79   509.93   -5.49  -16.39   41.76     5703  254.80-8347264203148627020000.00   999.0     999   139.92       0   8.450
19:00:46.83   509.69   -5.46  -16.37   41.72     5706   75.53    0.00   999.0     999   140.94       0   8.460
19:00:47.88   509.42   -5.43  -16.36   41.66     5710  254.72-14104617100908918000000.00   999.0     999   141.96       0   8.440
19:00:48.87   509.19   -5.40  -16.35   41.58     5714  255.26-7936053746210955070000.00   999.0     999   142.98       0   8.460
19:00:49.91   508.95   -5.39  -16.37   41.48     5718   75.95    0.00   999.0     999   144.00       0   8.470
19:00:50.90   508.74   -5.38  -16.39   41.37     5721  255.19-13263362250764776900000.00   999.0     999   145.02       0   8.470
19:00:51.94   508.57   -5.37  -16.42   41.25     5724  255.72-7219044484310796080000.00   999.0     999   146.04       0   8.450
19:00:52.93   508.35   -5.38  -16.46   41.11     5727   76.35    0.00   999.0     999   147.06       0   8.450
19:00:53.97   508.16   -5.38  -16.51   40.97     5730  255.73-12711642902176938800000.00   999.0     999   148.09       0   8.460
19:00:55.02   507.96   -5.38  -16.55   40.83     5733  256.25-6788830064541763110000.00   999.0     999   149.11       0   8.450
19:00:56.01   507.76   -5.39  -16.60   40.68     5736   76.85    0.00   999.0     999   150.13       0   8.460
19:00:57.05   507.59   -5.40  -16.65   40.53     5739  256.10-11930215073705717900000.00   999.0     999   151.15       0   8.450
19:00:58.04   507.40   -5.41  -16.70   40.38     5742  256.61-6122037323519248830000.00   999.0     999   152.17       0   8.440
19:00:59.08   507.20   -5.42  -16.76   40.23     5745   77.15    0.00   999.0     999   153.19       0   8.450
19:01:00.13   506.99   -5.43  -16.82   40.08     5748  256.70-11481247704636373100000.00   999.0     999   154.21       0   8.440
19:01:01.11   506.77   -5.45  -16.88   39.93     5751  257.21-5729512494683295580000.00   999.0     999   155.24       0   8.440
19:01:02.16   506.54   -5.47  -16.94   39.78     5755   77.72    0.00   999.0     999   156.26       0   8.450
19:01:03.15   506.30   -5.50  -17.01   39.64     5759  256.87-10994527116703503000000.00   999.0     999   157.28       0   8.450
19:01:04.19   506.07   -5.52  -17.07   39.49     5762  257.37-5406659553823203260000.00   999.0     999   158.30       0   8.460
19:01:05.23   505.86   -5.56  -17.14   39.35     5766  256.64-15773591618376999900000.00   999.0     999   159.32       0   8.450
19:01:06.22   505.66   -5.59  -17.21   39.21     5769  257.13-10287871939455465000000.00   999.0     999   160.34       0   8.430
19:01:07.27   505.47   -5.62  -17.28   39.08     5772  257.62-4802152260542520100000.00   999.0     999   161.36       0   8.440
19:01:08.25   505.28   -5.64  -17.35   38.94     5775  257.15-15278843857720343300000.00   999.0     999   162.38       0   8.440
19:01:09.30   505.08   -5.67  -17.41   38.82     5778  257.63-9893394897779883510000.00   999.0     999   163.40       0   8.440
19:01:10.29   504.90   -5.70  -17.47   38.70     5780  258.12-4507945936598178200000.00   999.0     999   164.42       0   8.440
19:01:11.33   504.71   -5.72  -17.53   38.58     5783  257.64-14801857323211167900000.00   999.0     999   165.44       0   8.450
19:01:12.37   504.51   -5.75  -17.59   38.48     5786  258.11-9513079278639823980000.00   999.0     999   166.46       0   8.430
19:01:13.36   504.30   -5.78  -17.64   38.37     5790  258.59-4224301234059890130000.00   999.0     999   167.48       0   8.430
19:01:14.41   504.11   -5.80  -17.69   38.28     5793  258.00-14015479526755005400000.00   999.0     999   168.51       0   8.440
19:01:15.39   503.91   -5.83  -17.74   38.18     5796  258.47-8818296740399345040000.00   999.0     999   169.53       0   8.440
19:01:16.44   503.70   -5.85  -17.79   38.09     5799  258.95-3621113954060864590000.00   999.0     999   170.55       0   8.410
19:01:17.48   503.47   -5.88  -17.85   38.00     5803  258.61-13576777444000605900000.00   999.0     999   171.57       0   8.430
19:01:18.47   503.28   -5.90  -17.90   37.91     5806  259.07-8469681341883905740000.00   999.0     999   172.59       0   8.420
19:01:19.51   503.07   -5.93  -17.95   37.82     5809  259.54-3362585239771500510000.00   999.0     999   173.61       0   8.430
19:01:20.50   502.90   -5.94  -17.99   37.73     5812  258.77-13153025514204485900000.00   999.0     999   174.63       0   8.430
19:01:21.55   502.70   -5.95  -18.02   37.65     5815  259.23-8132946232468693840000.00   999.0     999   175.65       0   8.420
19:01:22.53   502.48   -5.95  -18.05   37.56     5818  259.69-3112866949577555570000.00   999.0     999   176.67       0   8.420
19:01:23.58   502.26   -5.94  -18.06   37.46     5821  258.98-12481478194666758200000.00   999.0     999   177.69       0   8.420
19:01:24.62   502.04   -5.91  -18.08   37.37     5825  259.43-7543996194509543180000.00   999.0     999   178.71       0   8.420
19:01:25.61   501.85   -5.88  -18.08   37.26     5828  259.89-2606514194356623110000.00   999.0     999   179.73       0   8.430
19:01:26.65   501.68   -5.84  -18.08   37.14     5830  259.75-12089619748080001700000.00   999.0     999   180.75       0   8.410
19:01:27.64   501.52   -5.80  -18.08   37.03     5833  260.20-7233516682888785950000.00   999.0     999   181.77       0   8.430
19:01:28.69   501.35   -5.76  -18.08   36.90     5836   80.88    0.00   999.0     999   182.79       0   8.410
19:01:29.68   501.18   -5.72  -18.09   36.78     5838  260.55-11456592795738153400000.00   999.0     999   183.81       0   8.430
19:01:30.72   501.00   -5.68  -18.10   36.65     5841  261.00-6677820773366054780000.00   999.0     999   184.83       0   8.410
19:01:31.76   500.81   -5.65  -18.11   36.52     5844   81.63    0.00   999.0     999   185.86       0   8.420
19:01:32.75   500.61   -5.63  -18.13   36.38     5847  261.04-11047383949252982000000.00   999.0     999   186.88       0   8.410
19:01:33.79   500.45   -5.61  -18.16   36.25     5850  261.48-6344883679959915170000.00   999.0     999   187.90       0   8.420
19:01:34.84   500.30   -5.60  -18.19   36.11     5852   82.07    0.00   999.0     999   188.92       0   8.420
19:01:35.83   500.14   -5.59  -18.23   35.98     5855  261.14-10696411489934086500000.00   999.0     999   189.94       0   8.420
19:01:36.87   499.98   -5.59  -18.28   35.84     5857  261.58-6067786546947167360000.00   999.0     999   190.96       0   8.420
19:01:37.86   499.78   -5.60  -18.33   35.71     5860   82.15    0.00   999.0     999   191.98       0   8.410
19:01:38.90   499.62   -5.61  -18.38   35.57     5863  261.54-10113750125987179300000.00   999.0     999   193.00       0   8.400
19:01:39.89   499.43   -5.62  -18.43   35.44     5866  261.97-5555433410152420610000.00   999.0     999   194.02       0   8.460
19:01:40.93   499.24   -5.63  -18.49   35.31     5869   82.50    0.00   999.0     999   195.04       0   8.410
19:01:41.98   499.08   -5.65  -18.55   35.17     5871  261.77-9787598714779937540000.00   999.0     999   196.06       0   8.400
19:01:42.97   498.91   -5.67  -18.61   35.04     5874  262.20-5298730036532697100000.00   999.0     999   197.08       0   8.420
19:01:44.01   498.72   -5.68  -18.67   34.91     5877   82.70    0.00   999.0     999   198.10       0   8.410
19:01:45.00   498.52   -5.70  -18.73   34.78     5880  261.98-9471236295331822960000.00   999.0     999   199.12       0   8.410
19:01:46.04   498.32   -5.72  -18.79   34.65     5883  262.40-5049731266103723690000.00   999.0     999   200.14       0   8.400
19:01:47.03   498.12   -5.74  -18.85   34.52     5886   82.88    0.00   999.0     999   201.16       0   8.390
19:01:48.08   497.94   -5.77  -18.91   34.39     5889  262.40-8932058643997294330000.00   999.0     999   202.18       0   8.400
19:01:49.12   497.75   -5.79  -18.98   34.26     5892  262.81-4574754010642436330000.00   999.0     999   203.20       0   8.400
19:01:50.11   497.56   -5.81  -19.04   34.13     5895   83.25    0.00   999.0     999   204.22       0   8.400
19:01:51.15   497.38   -5.83  -19.11   34.00     5898  262.67-8637301969596547330000.00   999.0     999   205.24       0   8.390
19:01:52.14   497.19   -5.86  -19.17   33.88     5901  263.08-4343498067747545280000.00   999.0     999   206.26       0   8.410
19:01:53.18   497.01   -5.87  -19.23   33.75     5904   83.50    0.00   999.0     999   207.28       0   8.400
19:01:54.17   496.86   -5.89  -19.28   33.63     5906  262.92-8351012612835186310000.00   999.0     999   208.30       0   8.400
19:01:55.22   496.70   -5.90  -19.33   33.51     5909  263.33-4118885182934387520000.00   999.0     999   209.32       0   8.400
19:01:56.20   496.53   -5.91  -19.38   33.39     5911  262.79-12023458226751647200000.00   999.0     999   210.34       0   8.390
19:01:57.25   496.37   -5.92  -19.43   33.27     5914  263.19-7850186032965608280000.00   999.0     999   211.36       0   8.390
19:01:58.29   496.19   -5.93  -19.48   33.15     5917  263.60-3676913839179569300000.00   999.0     999   212.38       0   8.390
19:01:59.28   495.99   -5.94  -19.54   33.04     5920  263.12-11697800396656395400000.00   999.0     999   213.40       0   8.400
19:02:00.32   495.82   -5.96  -19.59   32.93     5922  263.52-7582814126497207420000.00   999.0     999   214.42       0   8.400
19:02:01.31   495.62   -5.98  -19.65   32.81     5926  263.92-3467827856350904320000.00   999.0     999   215.44       0   8.390
19:02:02.36   495.42   -6.01  -19.71   32.70     5929  263.20-11165376511180701400000.00   999.0     999   216.46       0   8.380
19:02:03.34   495.22   -6.04  -19.78   32.59     5932  263.59-7106053883120389720000.00   999.0     999   217.48       0   8.390
19:02:04.39   495.02   -6.07  -19.85   32.48     5935  263.98-3046731255064372970000.00   999.0     999   218.50       0   8.390
19:02:05.43   494.83   -6.11  -19.92   32.37     5938  262.95-10860151857154285900000.00   999.0     999   219.52       0   8.410
19:02:06.42   494.65   -6.13  -19.98   32.26     5941  263.34-6855996698815421740000.00   999.0     999   220.54       0   8.390
19:02:07.46   494.46   -6.16  -20.04   32.16     5944  263.73-2851841540489442490000.00   999.0     999   221.56       0   8.390
19:02:08.45   494.28   -6.19  -20.10   32.06     5947  262.96-10563111708664147200000.00   999.0     999   222.58       0   8.400
19:02:09.50   494.11   -6.21  -20.15   31.96     5950  263.34-6612644636746514960000.00   999.0     999   223.60       0   8.410
19:02:10.48   493.93   -6.23  -20.20   31.86     5952  263.72-2662177564824587730000.00   999.0     999   224.62       0   8.370
19:02:11.53   493.74   -6.25  -20.26   31.77     5956  263.50-10066441121299741800000.00   999.0     999   225.64       0   8.380
19:02:12.57   493.56   -6.27  -20.31   31.68     5958  263.88-6167303507061944350000.00   999.0     999   226.66       0   8.400
19:02:13.56   493.40   -6.29  -20.36   31.59     5961  264.26-2268165891939383640000.00   999.0     999   227.68       0   8.380
19:02:14.60   493.24   -6.32  -20.41   31.50     5963  263.56-9749728858108030090000.00   999.0     999   228.71       0   8.380
19:02:15.65   493.07   -6.34  -20.46   31.42     5966  263.93-5901517998072000410000.00   999.0     999   229.73       0   8.380
19:02:16.64   492.89   -6.36  -20.52   31.34     5969  264.30-2053307138040265700000.00   999.0     999   230.75       0   8.380
19:02:17.68   492.70   -6.39  -20.57   31.25     5972  263.90-9478424696814267530000.00   999.0     999   231.77       0   8.390
19:02:18.67   492.52   -6.41  -20.62   31.17     5975  264.27-5679827433230656600000.00   999.0     999   232.79       0   8.370
19:02:19.71   492.33   -6.44  -20.67   31.09     5978  264.64-1881230169653488120000.00   999.0     999   233.81       0   8.380
19:02:20.70   492.14   -6.46  -20.72   31.01     5981  264.12-9014167784314839760000.00   999.0     999   234.83       0   8.370
19:02:21.74   491.99   -6.49  -20.77   30.93     5983  264.49-5263052986649396900000.00   999.0     999   235.85       0   8.380
19:02:22.79   491.80   -6.51  -20.82   30.86     5986   85.00    0.00   999.0     999   236.87       0   8.390
19:02:23.78   491.63   -6.53  -20.86   30.79     5989  263.90-8758869597670789350000.00   999.0     999   237.89       0   8.370
