   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 130
10:59:35.47   560.26   -9.13 9999.00   52.54     5000 9999.00 9999.00   999.0     999     0.00       0   7.970
10:59:42.99   560.29   -9.23  -16.79   53.85     5000  100.05    0.25   999.0     999    -0.84       0   7.940
10:59:44.03   560.25   -9.21  -16.77   53.85     5000  100.05    0.25   999.0     999     0.20       0   7.940
10:59:45.08   560.22   -9.19  -16.76   53.84     5001  100.00    0.26   999.0     999     1.24       0   7.950
10:59:46.12   560.21   -9.17  -16.73   53.85     5001   99.95    0.27   999.0     999     2.28       0   7.940
10:59:47.11   560.19   -9.14  -16.71   53.83     5001   99.86    0.17   999.0     999     3.32       0   7.930
10:59:48.15   560.20   -9.12  -16.70   53.80     5001   99.79    0.14   999.0     999     4.36       0   7.940
10:59:49.20   560.25   -9.10  -16.69   53.77     5000   99.73    0.11   999.0     999     5.39       0   7.930
10:59:50.24   560.23   -9.08  -16.67   53.73     5000   99.87    0.30   999.0     999     6.43       0   7.940
10:59:51.29   560.22   -9.04  -16.65   53.70     5001   99.84    0.31   999.0     999     7.47       0   7.930
10:59:52.33   560.20   -9.01  -16.63   53.66     5001   99.80    0.32   999.0     999     8.51       0   7.930
10:59:53.37   560.21   -8.97  -16.60   53.62     5001   99.81    0.19   999.0     999     9.55       0   7.920
10:59:54.42   560.22   -8.95  -16.59   53.57     5001   99.78    0.18   999.0     999    10.59       0   7.930
10:59:55.46   560.24   -8.94  -16.59   53.51     5000   99.75    0.17   999.0     999    11.62       0   7.930
10:59:56.50   560.23   -8.94  -16.61   53.44     5000   99.94    0.08   999.0     999    12.66       0   7.930
10:59:57.49   560.18   -8.94  -16.63   53.36     5001   99.94    0.07   999.0     999    13.70       0   7.930
10:59:58.54   560.15   -8.95  -16.65   53.27     5002   99.93    0.05   999.0     999    14.74       0   7.920
10:59:59.58   560.18   -8.95  -16.68   53.17     5001  100.97    0.18   999.0     999    15.78       0   7.920
11:00:00.62   560.19   -8.96  -16.71   53.07     5001  101.03    0.18   999.0     999    16.82       0   7.930
11:00:01.67   560.23   -8.97  -16.74   52.96     5000  101.10    0.17   999.0     999    17.86       0   8.000
11:00:02.71   560.27   -8.98  -16.78   52.84     5000  102.95    0.18   999.0     999    18.89       0   7.910
11:00:03.75   560.26   -8.98  -16.81   52.73     5000  103.11    0.18   999.0     999    19.93       0   7.920
11:00:04.80   560.30   -8.98  -16.83   52.62     5000  103.28    0.17   999.0     999    20.97       0   7.930
11:00:05.84   560.29   -8.96  -16.83   52.50     5000  104.04    0.14   999.0     999    22.01       0   7.910
11:00:06.88   560.25   -8.92  -16.83   52.39     5000  104.23    0.13   999.0     999    23.05       0   7.910
11:00:07.87   560.24   -8.89  -16.82   52.28     5000  101.12    0.03   999.0     999    24.08       0   7.910
11:00:08.92   560.14   -8.86  -16.82   52.18     5002  101.17    0.02   999.0     999    25.12       0   7.910
11:00:09.96   560.13   -8.85  -16.83   52.07     5002  101.21    0.01   999.0     999    26.16       0   7.900
11:00:11.00   560.17   -8.84  -16.85   51.97     5001   96.78    0.23   999.0     999    27.20       0   7.900
11:00:12.05   560.17   -8.82  -16.86   51.87     5001   96.66    0.23   999.0     999    28.24       0   7.900
11:00:13.09   560.25   -8.80  -16.86   51.78     5000   96.53    0.23   999.0     999    29.28       0   7.900
11:00:14.13   560.26   -8.77  -16.84   51.71     5000   94.70    0.27   999.0     999    30.31       0   7.890
11:00:15.18   560.24   -8.73  -16.81   51.67     5000   94.52    0.27   999.0     999    31.35       0   7.890
11:00:16.22   560.27   -8.69  -16.78   51.65     5000   94.33    0.27   999.0     999    32.39       0   7.890
11:00:17.26   560.25   -8.65  -16.75   51.64     5000   94.20    0.32   999.0     999    33.43       0   7.880
11:00:18.31   560.23   -8.61  -16.71   51.63     5000   94.01    0.32   999.0     999    34.47       0   7.880
11:00:19.30   560.24   -8.58  -16.69   51.61     5000   93.75    0.32   999.0     999    35.50       0   7.890
11:00:20.34   560.19   -8.55  -16.67   51.59     5001   94.10    0.32   999.0     999    36.54       0   7.880
11:00:21.38   560.16   -8.54  -16.67   51.55     5001   93.93    0.32   999.0     999    37.58       0   7.890
11:00:22.43   560.15   -8.55  -16.68   51.52     5002   93.70    0.32   999.0     999    38.62       0   7.980
11:00:23.47   560.18   -8.57  -16.71   51.49     5001   93.96    0.44   999.0     999    39.66       0   7.880
11:00:24.52   560.21   -8.60  -16.74   51.47     5001   93.80    0.44   999.0     999    40.70       0   7.880
11:00:25.56   560.24   -8.64  -16.79   51.44     5000   93.60    0.45   999.0     999    41.73       0   7.880
11:00:26.60   560.25   -8.69  -16.84   51.40     5000   94.13    0.39   999.0     999    42.77       0   7.870
11:00:27.65   560.23   -8.74  -16.90   51.36     5000   93.99    0.40   999.0     999    43.81       0   7.860
11:00:28.69   560.27   -8.80  -16.96   51.30     5000   93.82    0.40   999.0     999    44.85       0   7.880
11:00:29.73   560.30   -8.85  -17.02   51.25     4999   93.88    0.47   999.0     999    45.89       0   7.880
11:00:30.72   560.26   -8.89  -17.08   51.19     5000   93.75    0.47   999.0     999    46.92       0   7.860
11:00:31.77   560.14   -8.90  -17.10   51.12     5002   93.60    0.47   999.0     999    47.96       0   7.870
11:00:32.81   559.88   -8.84  -17.06   51.06     5005   96.57    6.35   999.0     999    49.00       0   7.860
11:00:33.85   559.58   -8.69  -16.94   50.98     5009   96.49    6.48   999.0     999    50.04       0   7.880
11:00:34.90   559.24   -8.46  -16.74   50.87     5014   96.81   14.42     7.2     267    51.08       0   7.860
11:00:35.94   558.88   -8.15  -16.49   50.75     5019   96.74   14.70     7.2     267    52.11       0   7.860
11:00:36.98   558.48   -7.82  -16.22   50.59     5025   96.68   14.99     7.2     266    53.15       0   7.880
11:00:38.03   558.06   -7.48  -15.95   50.41     5030   97.70   19.36     7.1     266    54.19       0   7.870
11:00:39.07   557.63   -7.16  -15.71   50.21     5037   97.65   19.72     7.1     266    55.23       0   7.860
11:00:40.06   557.21   -6.87  -15.49   49.98     5042   97.61   20.09     7.1     265    56.26       0   7.860
11:00:41.10   556.75   -6.62  -15.32   49.74     5049   95.59   22.56     7.0     264    57.30       0   7.850
11:00:42.15   556.29   -6.41  -15.19   49.48     5055   95.51   22.97     7.0     264    58.34       0   7.860
11:00:43.19   555.90   -6.24  -15.10   49.22     5061   95.43   23.37     6.9     263    59.37       0   7.860
11:00:44.23   555.50   -6.10  -15.04   48.94     5066   95.50   24.85     6.9     263    60.41       0   7.870
11:00:45.28   555.16   -5.99  -15.00   48.67     5071   95.42   25.27     6.8     262    61.45       0   7.850
11:00:46.32   554.82   -5.91  -15.00   48.39     5076   95.34   25.69     6.7     262    62.48       0   7.850
11:00:47.36   554.43   -5.85  -15.01   48.12     5082   91.85   27.50     6.7     262    63.52       0   7.850
11:00:48.35   554.00   -5.80  -15.04   47.84     5088   91.71   27.95     6.6     261    64.56       0   7.840
11:00:49.40   553.58   -5.78  -15.08   47.57     5094   91.53   28.58     6.6     261    65.60       0   7.840
11:00:50.44   553.16   -5.76  -15.13   47.32     5099   91.26   29.13     6.6     260    66.63       0   7.830
11:00:51.48   552.78   -5.76  -15.19   47.07     5105   91.12   29.58     6.5     260    67.67       0   7.870
