   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 56
02:37:10.87   554.32   -9.18 9999.00   75.35     5000 9999.00 9999.00   999.0     999     0.00       0   7.840
02:38:06.95   554.45   -9.19  -13.15   72.61     4998  104.63   -0.60   999.0     999    -0.08       0   7.810
02:38:07.94   554.40   -9.19  -13.14   72.60     4999  104.63   -0.61   999.0     999     0.93       0   7.820
02:38:08.93   554.35   -9.17  -13.13   72.60     5000  104.63   -0.63   999.0     999     1.94       0   7.830
02:38:09.97   554.31   -9.14  -13.12   72.51     5000  104.63   -0.65   999.0     999     2.96       0   7.840
02:38:10.96   554.27   -9.11  -13.09   72.50     5001  104.61   -0.50   999.0     999     3.97       0   7.820
02:38:12.00   554.28   -9.07  -13.05   72.48     5001  104.60   -0.48   999.0     999     4.99       0   7.810
02:38:12.99   554.29   -9.03  -13.02   72.46     5000  104.60   -0.45   999.0     999     6.00       0   7.810
02:38:14.04   554.28   -8.98  -12.98   72.45     5001  104.61   -0.50   999.0     999     7.02       0   7.810
02:38:15.03   554.27   -8.96  -12.96   72.44     5001  104.60   -0.49   999.0     999     8.03       0   7.830
02:38:16.07   554.24   -8.94  -12.94   72.43     5001  104.60   -0.47   999.0     999     9.04       0   7.810
02:38:17.06   554.17   -8.93  -12.92   72.43     5002  111.16    5.69   999.0     999    10.06       0   7.820
02:38:18.10   554.10   -8.94  -12.94   72.43     5003  111.82    6.32   999.0     999    11.07       0  99.990
02:38:19.09   554.03   -8.94  -12.93   72.43     5004  112.55    7.03   999.0     999    12.08       0  99.990
02:38:20.13   553.97   -8.94  -12.93   72.43     5005  113.37    6.01   999.0     999    13.10       0  99.990
02:38:21.12   553.90   -8.94  -12.93   72.43     5006  114.04    6.52   999.0     999    14.11       0  99.990
02:38:22.11   553.83   -8.94  -12.93   72.43     5007  114.78    7.07   999.0     999    15.13       0  99.990
02:38:23.15   553.76   -8.94  -12.93   72.43     5008  113.79    6.19   999.0     999    16.14       0  99.990
02:38:24.14   553.70   -8.94  -12.93   72.43     5009  114.37    6.62   999.0     999    17.15       0  99.990
02:38:25.19   553.63   -8.94  -12.93   72.43     5010  114.95    7.05   999.0     999    18.17       0  99.990
02:38:26.18   553.56   -8.94  -12.93   72.43     5011  113.79    6.16   999.0     999    19.18       0  99.990
02:38:27.22   553.49   -8.94  -12.93   72.43     5012  114.27    6.52   999.0     999    20.19       0  99.990
02:38:28.21   553.43   -8.94  -12.93   72.43     5012  113.40    5.83   999.0     999    21.21       0  99.990
02:38:29.25   553.36   -8.94  -12.93   72.43     5013  113.82    6.14   999.0     999    22.22       0  99.990
02:38:30.24   553.29   -8.94  -12.93   72.43     5014  114.24    6.44   999.0     999    23.24       0  99.990
02:38:31.28   553.22   -8.94  -12.93   72.43     5015  113.30    5.80   999.0     999    24.25       0  99.990
02:38:32.27   553.16   -8.94  -12.93   72.43     5016  113.66    6.07   999.0     999    25.26       0  99.990
02:38:33.26   553.09   -8.94  -12.93   72.43     5017  114.03    6.34   999.0     999    26.28       0  99.990
02:38:34.30   553.02   -8.94  -12.93   72.43     5018  113.39    5.88   999.0     999    27.29       0  99.990
02:38:35.29   552.95   -8.94  -12.93   72.43     5019  113.71    6.12   999.0     999    28.30       0  99.990
02:38:36.34   552.89   -8.94  -12.93   72.43     5020  114.04    6.36   999.0     999    29.32       0  99.990
02:38:37.32   552.82   -8.94  -12.93   72.43     5021  113.54    5.96   999.0     999    30.33       0  99.990
02:38:38.37   552.75   -8.94  -12.93   72.43     5022  113.84    6.18   999.0     999    31.35       0  99.990
02:38:39.36   552.68   -8.94  -12.93   72.43     5023  114.14    6.40   999.0     999    32.36       0  99.990
02:38:40.40   552.62   -8.94  -12.93   72.43     5024  113.55    5.97   999.0     999    33.37       0  99.990
02:38:41.39   552.55   -8.94  -12.93   72.43     5025  113.82    6.17   999.0     999    34.39       0  99.990
02:38:42.43   552.48   -8.94  -12.93   72.43     5026  114.09    6.37   999.0     999    35.40       0  99.990
02:38:43.42   552.41   -8.94  -12.93   72.43     5027  113.56    6.02   999.0     999    36.41       0  99.990
02:38:44.41   552.35   -8.94  -12.93   72.43     5028  113.81    6.20   999.0     999    37.43       0  99.990
02:38:45.45   552.28   -8.94  -12.93   72.43     5029  114.06    6.38   999.0     999    38.44       0  99.990
02:38:46.44   552.21   -8.94  -12.93   72.43     5029  113.61    6.09   999.0     999    39.46       0  99.990
02:38:47.49   552.14   -8.94  -12.93   72.43     5030  113.84    6.26   999.0     999    40.47       0  99.990
02:38:48.47   552.08   -8.94  -12.93   72.43     5031  114.07    6.43   999.0     999    41.48       0  99.990
02:38:49.52   552.01   -8.94  -12.93   72.43     5032  113.70    6.15   999.0     999    42.50       0  99.990
02:38:50.51   551.94   -8.94  -12.93   72.43     5033  113.91    6.31   999.0     999    43.51       0  99.990
02:38:51.55   551.87   -8.94  -12.93   72.43     5034  114.13    6.47   999.0     999    44.52       0  99.990
02:38:52.54   551.81   -8.94  -12.93   72.43     5035  113.74    6.20   999.0     999    45.54       0  99.990
02:38:53.58   551.74   -8.94  -12.93   72.43     5036  113.94    6.35   999.0     999    46.55       0  99.990
02:38:54.57   551.67   -8.94  -12.93   72.43     5037  114.14    6.50   999.0     999    47.57       0  99.990
02:38:55.56   551.60   -8.94  -12.93   72.43     5038  113.83    6.26   999.0     999    48.58       0  99.990
02:38:56.60   551.54   -8.94  -12.93   72.43     5039  114.02    6.40   999.0     999    49.59       0  99.990
02:38:57.59   551.47   -8.94  -12.93   72.43     5040  114.22    6.54   999.0     999    50.61       0  99.990
02:38:58.64   551.40   -8.94  -12.93   72.43     5041  113.93    6.30   999.0     999    51.62       0  99.990
02:38:59.62   551.33   -8.94  -12.93   72.43     5042  114.12    6.44   999.0     999    52.63       0  99.990
02:39:00.67   551.27   -8.94  -12.93   72.43     5043  114.30    6.58   999.0     999    53.65       0  99.990
02:39:01.66   551.20   -8.94  -12.93   72.43     5044  113.97    6.33   999.0     999    54.66       0  99.990
02:39:02.70   551.13   -8.94  -12.93   72.43     5045  114.14    6.46   999.0     999    55.68       0  99.990
02:39:03.69   551.06   -8.94  -12.93   72.43     5046  114.40    6.65   999.0     999    56.69       0  99.990
02:39:04.73   551.00   -8.94  -12.93   72.43     5047  113.99    6.37   999.0     999    57.70       0  99.990
02:39:05.72   550.93   -8.94  -12.93   72.43     5047  114.16    6.50   999.0     999    58.72       0  99.990
02:39:06.76   550.86   -8.94  -12.93   72.43     5048  114.40    6.68   999.0     999    59.73       0  99.990
02:39:07.75   550.80   -8.94  -12.93   72.43     5049  114.02    6.39   999.0     999    60.74       0  99.990
02:39:08.74   550.73   -8.94  -12.93   72.43     5050  114.17    6.51   999.0     999    61.76       0  99.990
02:39:09.79   550.66   -8.94  -12.93   72.43     5051  114.40    6.68   999.0     999    62.77       0  99.990
02:39:10.77   550.59   -8.94  -12.93   72.43     5052  114.05    6.41   999.0     999    63.79       0  99.990
02:39:11.82   550.53   -8.94  -12.93   72.43     5053  114.20    6.52   999.0     999    64.80       0  99.990
02:39:12.81   550.46   -8.94  -12.93   72.43     5054  114.40    6.68   999.0     999    65.81       0  99.990
02:39:13.85   550.39   -8.94  -12.93   72.43     5055  114.06    6.43   999.0     999    66.83       0  99.990
02:39:14.84   550.32   -8.94  -12.93   72.43     5056  114.21    6.53   999.0     999    67.84       0  99.990
02:39:15.88   550.26   -8.94  -12.93   72.43     5057  114.40    6.68   999.0     999    68.85       0  99.990
02:39:16.87   550.19   -8.94  -12.93   72.43     5058  114.11    6.44   999.0     999    69.87       0  99.990
02:39:17.91   550.12   -8.94  -12.93   72.43     5059  114.24    6.54   999.0     999    70.88       0  99.990
02:39:18.90   550.05   -8.94  -12.93   72.43     5060  114.43    6.68   999.0     999    71.90       0  99.990
02:39:19.89   549.99   -8.94  -12.93   72.43     5061  114.13    6.45   999.0     999    72.91       0  99.990
02:39:20.94   549.92   -8.94  -12.93   72.43     5062  114.26    6.55   999.0     999    73.92       0  99.990
02:39:21.92   549.85   -8.94  -12.93   72.43     5063  114.43    6.68   999.0     999    74.94       0  99.990
02:39:22.97   549.78   -8.94  -12.93   72.43     5064  114.14    6.46   999.0     999    75.95       0  99.990
02:39:23.96   549.72   -8.94  -12.93   72.43     5065  114.27    6.56   999.0     999    76.96       0  99.990
02:39:25.00   549.65   -8.94  -12.93   72.43     5066  114.43    6.68   999.0     999    77.98       0  99.990
02:39:25.99   549.58   -8.94  -12.93   72.43     5066  114.14    6.48   999.0     999    78.99       0  99.990
02:39:27.03   549.51   -8.94  -12.93   72.43     5067  114.26    6.57   999.0     999    80.01       0  99.990
02:39:28.02   549.45   -8.94  -12.93   72.43     5068  114.40    6.68   999.0     999    81.02       0  99.990
02:39:29.06   549.38   -8.94  -12.93   72.43     5069  114.15    6.49   999.0     999    82.03       0  99.990
02:39:30.05   549.31   -8.94  -12.93   72.43     5070  114.27    6.58   999.0     999    83.05       0  99.990
02:39:31.04   549.24   -8.94  -12.93   72.43     5071  114.40    6.68   999.0     999    84.06       0  99.990
02:39:32.09   549.18   -8.94  -12.93   72.43     5072 9999.00 9999.00   999.0     999    85.07       0  99.990
02:39:33.07   549.11   -8.94  -12.93   72.43     5073 9999.00 9999.00   999.0     999    86.09       0  99.990
02:39:34.12   549.04   -8.94  -12.93   72.43     5074 9999.00 9999.00   999.0     999    87.10       0  99.990
