   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 12
05:09:48.22   557.57   -6.34 9999.00   41.31     5000 9999.00 9999.00   999.0     999     0.00       0   7.860
05:11:49.22   556.17   -5.18  -15.86   42.62     5020  117.05   19.13   999.0     999     6.42       0   7.740
05:11:50.20   555.88   -5.10  -15.81   42.52     5024  117.85   19.83     2.8     302     7.44       0   7.750
05:11:51.25   555.58   -5.06  -15.80   42.43     5028  118.35   22.05     2.8     301     8.46       0   7.760
05:11:52.24   555.30   -4.99  -15.76   42.33     5032  119.25   25.92     2.9     301     9.48       0   7.760
05:11:53.28   555.02   -4.95  -15.77   42.19     5036  120.10   26.77     2.9     301    10.50       0   7.750
05:11:54.27   554.75   -4.92  -15.80   42.01     5040  121.38   27.88     3.0     301    11.52       0   7.730
05:11:55.31   554.47   -4.90  -15.83   41.82     5044  121.07   29.23     3.0     300    12.54       0   7.750
05:11:56.36   554.20   -4.88  -15.87   41.60     5048  120.57   30.10     3.1     300    13.56       0   7.730
05:11:57.35   553.93   -4.87  -15.93   41.37     5051  121.88   31.30     3.2     300    14.58       0   7.740
05:11:58.39   553.67   -4.87  -16.00   41.14     5055  121.60   31.67     3.2     299    15.60       0   7.740
05:11:59.38   553.38   -4.88  -16.08   40.90     5059  121.03   32.80     3.3     299    16.62       0   7.740
05:12:00.42   553.11   -4.89  -16.15   40.67     5063  121.63   33.55     3.3     299    17.64       0   7.730
05:12:01.41   552.86   -4.90  -16.22   40.46     5067  122.05   33.88     3.4     298    18.66       0   7.730
05:12:02.45   552.61   -4.91  -16.29   40.28     5070  121.60   34.17     3.4     298    19.68       0   7.730
05:12:03.50   552.38   -4.92  -16.34   40.12     5073  120.61   34.24     3.5     298    20.70       0   7.740
05:12:04.49   552.11   -4.93  -16.39   39.98     5077  120.94   35.11     3.5     297    21.72       0   7.730
05:12:05.53   551.83   -4.93  -16.45   39.80     5081  120.48   34.66     3.6     297    22.75       0   7.730
05:12:06.52   551.52   -4.92  -16.51   39.58     5086  120.77   35.47     3.6     296    23.77       0   7.740
05:12:07.56   551.22   -4.91  -16.58   39.31     5090  121.06   36.27     3.7     296    24.79       0   7.740
05:12:08.60   550.92   -4.89  -16.66   38.98     5094  120.51   35.33     3.8     295    25.81       0   7.730
05:12:09.59   550.62   -4.87  -16.75   38.61     5099  120.77   36.07     3.9     294    26.83       0   7.730
05:12:10.64   550.34   -4.84  -16.85   38.22     5102  121.03   36.81     3.9     294    27.85       0   7.740
05:12:11.63   550.07   -4.82  -16.95   37.84     5106  120.34   35.88     4.1     293    28.87       0   7.720
05:12:12.67   549.78   -4.79  -17.04   37.48     5110  120.57   36.56     4.2     292    29.89       0   7.730
05:12:13.66   549.53   -4.77  -17.11   37.17     5114  120.80   37.24     4.3     291    30.91       0   7.740
05:12:14.70   549.25   -4.75  -17.17   36.94     5118  119.44   35.74     4.4     290    31.93       0   7.720
