   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
18:37:58.80   555.81    3.79  -21.19   14.03     4999  260.88-63036601062233380800000.00   999.0     999    17.12       0  99.990
18:37:59.79   555.81    3.47  -21.40   14.08     5000   87.18    0.00   999.0     999    18.13       0   8.600
18:38:00.84   555.80    3.07  -21.67   14.15     5000  257.87-94431805916878003500000.00   999.0     999    19.15       0   8.600
18:38:01.82   555.84    2.70  -21.92   14.20     4999  261.98-53393582872403774500000.00   999.0     999    20.16       0   8.640
18:38:02.87   555.88    2.41  -22.13   14.24     4999   87.32    0.00   999.0     999    21.18       0   8.590
18:38:03.86   555.89    2.27  -22.24   14.24     4998  259.42-80329938550720288500000.00   999.0     999    22.19       0   8.590
18:38:04.85   555.89    2.30  -22.24   14.21     4998  263.04-44271634727101288900000.00   999.0     999    23.20       0   8.590
18:38:05.89   555.86    2.45  -22.15   14.17     4999   87.47    0.00   999.0     999    24.22       0   8.570
18:38:06.88   555.82    2.66  -22.01   14.13     4999  260.94-70886827705068255400000.00   999.0     999    25.23       0   8.580
18:38:07.92   555.79    2.79  -21.91   14.12     5000  264.18-38794937252693017600000.00   999.0     999    26.24       0   8.570
18:38:08.91   555.75    2.85  -21.87   14.11     5000   88.10    0.00   999.0     999    27.26       0   8.580
18:38:09.95   555.73    2.87  -21.87   14.10     5001  261.80-63315327557842247900000.00   999.0     999    28.27       0   8.570
18:38:10.94   555.77    2.90  -21.86   14.08     5000  264.72-34403714615659313800000.00   999.0     999    29.28       0   8.560
18:38:11.99   555.79    3.02  -21.80   14.04     5000   88.20    0.00   999.0     999    30.30       0   8.560
18:38:12.97   555.83    3.25  -21.66   13.98     4999  262.66-55770101110400767500000.00   999.0     999    31.31       0   8.580
18:38:13.96   555.81    3.57  -21.46   13.91     5000  265.32-29422079375736620200000.00   999.0     999    32.32       0   8.570
18:38:15.01   555.81    3.97  -21.20   13.83     5000   88.30    0.00   999.0     999    33.34       0   8.550
18:38:16.00   555.84    4.42  -20.91   13.75     4999  263.24-50693651409127281300000.00   999.0     999    34.35       0   8.550
18:38:17.04   555.88    4.89  -20.61   13.66     4998  265.69-26528071289645924600000.00   999.0     999    35.36       0   8.560
18:38:18.03   555.92    5.40  -20.26   13.59     4998   88.38    0.00   999.0     999    36.38       0   8.550
18:38:19.07   555.97    5.83  -19.97   13.53     4997  263.70-46393846612228239800000.00   999.0     999    37.39       0   8.550
18:38:20.06   555.96    6.13  -19.76   13.50     4997  265.96-24076815714471490100000.00   999.0     999    38.40       0   8.540
18:38:21.10   555.92    6.23  -19.66   13.51     4998   88.40    0.00   999.0     999    39.41       0   8.550
18:38:22.09   555.87    6.11  -19.72   13.55     4999  264.23-41631516512207612400000.00   999.0     999    40.43       0   8.540
18:38:23.14   555.82    5.85  -19.88   13.62     4999  266.33-20873502008786064200000.00   999.0     999    41.44       0   8.540
18:38:24.12   555.83    5.50  -20.10   13.69     4999   88.45    0.00   999.0     999    42.45       0   8.550
18:38:25.11   555.80    5.16  -20.33   13.74     5000  264.55-38499704403299752000000.00   999.0     999    43.47       0   8.560
18:38:26.16   555.82    4.88  -20.51   13.79     4999  266.51-19120543554061555700000.00   999.0     999    44.48       0   8.540
18:38:27.15   555.86    4.67  -20.65   13.82     4999  263.08-54110036649338680100000.00   999.0     999    45.49       0   8.550
18:38:28.19   555.82    4.55  -20.74   13.83     4999  264.95-35758036714140354000000.00   999.0     999    46.51       0   8.540
18:38:29.18   555.83    4.47  -20.80   13.84     4999  266.79-17585958347162559400000.00   999.0     999    47.52       0   8.530
18:38:30.22   555.85    4.41  -20.84   13.84     4999  263.67-49736551668548110400000.00   999.0     999    48.53       0   8.530
18:38:31.21   555.85    4.40  -20.85   13.85     4999  265.43-32442191007491383400000.00   999.0     999    49.55       0   8.530
18:38:32.25   555.86    4.35  -20.88   13.86     4999  267.17-15317382902079725500000.00   999.0     999    50.56       0   8.520
18:38:33.24   555.89    4.26  -20.93   13.88     4998  263.96-46673125093735454000000.00   999.0     999    51.57       0   8.530
18:38:34.29   555.85    4.13  -21.02   13.90     4999  265.62-30337625142903326100000.00   999.0     999    52.59       0   8.530
18:38:35.27   555.81    3.97  -21.13   13.92     5000  267.26-14162277151567704500000.00   999.0     999    53.60       0   8.520
18:38:36.26   555.80    3.82  -21.23   13.94     5000  264.27-43139318015629541200000.00   999.0     999    54.61       0   8.520
18:38:37.31   555.72    3.72  -21.31   13.95     5001  265.84-27647142156431588900000.00   999.0     999    55.63       0   8.520
18:38:38.30   555.76    3.63  -21.37   13.96     5000  267.40-12306850374436857600000.00   999.0     999    56.64       0   8.520
18:38:39.34   555.80    3.56  -21.42   13.96     5000  264.55-40564440399385678800000.00   999.0     999    57.66       0   8.520
18:38:40.33   555.75    3.52  -21.45   13.97     5000  266.03-25990466572622158100000.00   999.0     999    58.67       0   8.530
18:38:41.37   555.77    3.47  -21.49   13.97     5000  267.51-11416492745858637400000.00   999.0     999    59.68       0   8.520
18:38:42.36   555.78    3.42  -21.52   13.98     5000  264.80-38372006967612549400000.00   999.0     999    60.70       0   8.510
18:38:43.40   555.77    3.40  -21.54   13.97     5000  266.21-24491431539695557800000.00   999.0     999    61.71       0   8.510
18:38:44.39   555.78    3.43  -21.53   13.95     5000  267.62-10610856111795746100000.00   999.0     999    62.72       0   8.510
18:38:45.44   555.80    3.53  -21.48   13.92     5000  265.14-35687625296748184900000.00   999.0     999    63.74       0   8.510
18:38:46.42   555.88    3.69  -21.33   13.95     4999  266.49-22426513569143834300000.00   999.0     999    64.75       0   8.500
18:38:47.41   555.92    3.92  -21.13   13.97     4998  267.84-9165401840010475340000.00   999.0     999    65.76       0   8.500
18:38:48.46   555.87    4.14  -20.93   14.00     4999  262.43-34021730059759462100000.00   999.0     999    66.77       0   8.510
18:38:49.45   555.68    4.28  -20.76   14.06     5002  263.69-21211598876366027600000.00   999.0     999    67.79       0   8.500
18:38:50.49   555.26    4.30  -20.73   14.09     5008  264.94-8527057214476774280000.00   999.0     999    68.80       0   8.490
18:38:51.48   554.84    4.13  -20.81   14.15     5014  265.52-32253947554584227500000.00   999.0     999    69.82       0   8.500
18:38:52.52   554.33    3.81  -21.01   14.22     5021  266.75-20097928475001355200000.00   999.0     999    70.83       0   8.500
18:38:53.51   553.78    3.39  -21.28   14.30     5029  267.99-7941909395409893060000.00   999.0     999    71.84       0   8.490
18:38:54.55   553.23    2.94  -21.58   14.39     5037  269.50-30130420181447651400000.00   999.0     999    72.86       0   8.490
18:38:55.54   552.67    2.48  -21.89   14.47     5046  270.74-18452148579182940500000.00   999.0     999    73.87       0   8.480
18:38:56.53   552.03    2.04  -22.19   14.54     5055  271.98-6773876975595379750000.00   999.0     999    74.88       0   8.490
18:38:57.57   551.42    1.63  -22.47   14.60     5064  271.82-28758424421323870600000.00   999.0     999    75.90       0   8.490
18:38:58.56   550.79    1.25  -22.73   14.66     5073  273.04-17529631424442299100000.00   999.0     999    76.91       0   8.480
18:38:59.61   550.17    0.92  -22.96   14.71     5082  274.28-6189662259167354680000.00   999.0     999    77.93       0   8.530
18:39:00.60   549.65    0.63  -23.16   14.76     5090  274.26-27488126457488454200000.00   999.0     999    78.94       0   8.490
18:39:01.64   549.07    0.37  -23.34   14.79     5098  275.48-16568439162479145100000.00   999.0     999    79.96       0   8.470
18:39:02.63   548.46    0.14  -23.50   14.83     5107  276.68-5755807625375377260000.00   999.0     999    80.97       0   8.500
18:39:03.67   547.78   -0.07  -23.64   14.86     5117  272.93-25655068578344001900000.00   999.0     999    81.99       0   8.480
18:39:04.66   547.15   -0.25  -23.76   14.90     5126  274.08-15222074301958389200000.00   999.0     999    83.00       0   8.490
18:39:05.70   546.45   -0.42  -23.88   14.93     5136   95.75    0.00   999.0     999    84.01       0   8.470
18:39:06.69   545.72   -0.59  -23.99   14.96     5147  269.43-24578837713627945900000.00   999.0     999    85.03       0   8.490
18:39:07.74   544.98   -0.75  -24.10   14.99     5158  270.50-14506053542354956100000.00   999.0     999    86.04       0   8.470
18:39:08.72   544.20   -0.91  -24.22   15.01     5169   92.03    0.00   999.0     999    87.06       0   8.470
18:39:09.71   543.49   -1.08  -24.33   15.04     5180  269.18-23058940519794291500000.00   999.0     999    88.07       0   8.470
18:39:10.76   542.82   -1.24  -24.44   15.06     5190  270.21-13219950885347491000000.00   999.0     999    89.09       0   8.470
18:39:11.74   542.14   -1.40  -24.55   15.09     5200   91.60    0.00   999.0     999    90.10       0   8.470
18:39:12.79   541.44   -1.55  -24.65   15.12     5210  267.78-22042182993427055000000.00   999.0     999    91.12       0   8.470
18:39:13.78   540.73   -1.69  -24.75   15.15     5220  268.75-12614483116158265300000.00   999.0     999    92.13       0   8.460
18:39:14.82   540.00   -1.81  -24.83   15.17     5231   90.05    0.00   999.0     999    93.14       0   8.480
18:39:15.81   539.22   -1.93  -24.91   15.18     5242  267.69-21179502911115382200000.00   999.0     999    94.16       0   8.470
18:39:16.85   538.40   -2.03  -24.98   15.20     5255  268.63-12046921694061051000000.00   999.0     999    95.17       0   8.460
18:39:17.84   537.64   -2.13  -25.05   15.22     5266   89.88    0.00   999.0     999    96.19       0   8.450
18:39:18.89   536.88   -2.23  -25.12   15.24     5277  266.85-19898604733110266400000.00   999.0     999    97.20       0   8.470
18:39:19.87   536.18   -2.34  -25.19   15.26     5287  267.76-10950611391696099900000.00   999.0     999    98.22       0   8.450
18:39:20.92   535.53   -2.44  -25.26   15.28     5297   88.88    0.00   999.0     999    99.23       0   8.450
18:39:21.91   534.85   -2.55  -25.33   15.30     5307  266.13-19064359828093564600000.00   999.0     999   100.25       0   8.450
18:39:22.95   534.19   -2.65  -25.39   15.33     5317  266.99-10465246653040824400000.00   999.0     999   101.26       0   8.450
18:39:23.94   533.57   -2.75  -25.46   15.35     5326   88.05    0.00   999.0     999   102.28       0   8.460
18:39:24.98   532.95   -2.85  -25.52   15.38     5335  267.35-18360586464087418900000.00   999.0     999   103.29       0   8.460
18:39:25.97   532.39   -2.94  -25.58   15.40     5344  268.20-10007673818880816400000.00   999.0     999   104.30       0   8.450
18:39:27.01   531.83   -3.03  -25.63   15.42     5352   89.22    0.00   999.0     999   105.32       0   8.430
18:39:28.00   531.16   -3.10  -25.68   15.44     5362  267.56-17263125648509103000000.00   999.0     999   106.33       0   8.460
18:39:28.99   530.48   -3.17  -25.73   15.46     5372  268.40-9058155554993451560000.00   999.0     999   107.35       0   8.440
18:39:30.04   529.75   -3.21  -25.75   15.47     5383   89.32    0.00   999.0     999   108.36       0   8.440
18:39:31.02   528.99   -3.24  -25.77   15.48     5394  267.51-16567681561309334200000.00   999.0     999   109.38       0   8.440
18:39:32.07   528.12   -3.27  -25.78   15.49     5407  268.31-8663275060634297830000.00   999.0     999   110.39       0   8.430
18:39:33.06   527.29   -3.29  -25.79   15.50     5420   89.20    0.00   999.0     999   111.41       0   8.450
18:39:34.10   526.37   -3.33  -25.82   15.51     5433  267.51-15574078755950448100000.00   999.0     999   112.42       0   8.440
18:39:35.09   525.55   -3.37  -25.85   15.52     5446  268.30-7798255368435149050000.00   999.0     999   113.44       0   8.450
18:39:36.13   524.76   -3.42  -25.88   15.53     5458   89.10    0.00   999.0     999   114.45       0   8.440
18:39:37.12   523.97   -3.49  -25.93   15.54     5470  267.16-14957504627858378600000.00   999.0     999   115.47       0   8.440
18:39:38.16   523.24   -3.57  -25.98   15.55     5481  267.92-7455893975909422600000.00   999.0     999   116.48       0   8.430
18:39:39.15   522.42   -3.66  -26.04   15.57     5493  265.61-21757811643741531800000.00   999.0     999   117.50       0   8.430
18:39:40.20   521.64   -3.76  -26.11   15.60     5505  266.35-14444254127594970000000.00   999.0     999   118.51       0   8.440
18:39:41.18   520.84   -3.88  -26.18   15.63     5517  267.08-7130696611422638440000.00   999.0     999   119.52       0   8.430
18:39:42.23   520.01   -4.02  -26.27   15.67     5529  264.91-20712021932478354700000.00   999.0     999   120.54       0   8.430
18:39:43.22   519.20   -4.16  -26.36   15.71     5542  265.62-13574145958615414000000.00   999.0     999   121.55       0   8.420
18:39:44.26   518.32   -4.30  -26.45   15.75     5555  266.34-6365597945317398940000.00   999.0     999   122.57       0   8.430
18:39:45.25   517.46   -4.45  -26.54   15.79     5568  264.39-20085634591193452000000.00   999.0     999   123.58       0   8.420
18:39:46.29   516.58   -4.60  -26.64   15.83     5582  265.08-13049240349121477300000.00   999.0     999   124.60       0   8.420
18:39:47.28   515.72   -4.76  -26.73   15.87     5595  265.77-6081830364378952630000.00   999.0     999   125.61       0   8.430
18:39:48.33   514.87   -4.91  -26.83   15.91     5608  263.38-19421093609319872600000.00   999.0     999   126.63       0   8.430
18:39:49.31   514.08   -5.06  -26.92   15.96     5620  264.04-12616197432288376500000.00   999.0     999   127.64       0   8.420
18:39:50.30   513.30   -5.20  -27.01   16.00     5632  264.71-5743926045542988120000.00   999.0     999   128.66       0   8.430
18:39:51.35   512.54   -5.34  -27.10   16.04     5643  262.86-18498725244461251600000.00   999.0     999   129.67       0   8.420
18:39:52.33   511.77   -5.48  -27.18   16.08     5655  263.51-11780310680210648300000.00   999.0     999   130.69       0   8.410
18:39:53.38   510.96   -5.61  -27.27   16.11     5667  264.16-5061896115977224980000.00   999.0     999   131.71       0   8.420
18:39:54.37   510.15   -5.75  -27.35   16.15     5680  262.62-17898924079045889000000.00   999.0     999   132.72       0   8.420
18:39:55.41   509.24   -5.89  -27.44   16.19     5694  263.25-11330291758698902600000.00   999.0     999   133.74       0   8.420
18:39:56.40   508.38   -6.05  -27.55   16.23     5707  263.88-4826057794481920410000.00   999.0     999   134.75       0   8.410
18:39:57.44   507.50   -6.22  -27.66   16.28     5721  262.38-17325283947454987800000.00   999.0     999   135.77       0   8.420
18:39:58.43   506.71   -6.42  -27.78   16.33     5733  262.99-10962894893210839000000.00   999.0     999   136.78       0   8.410
18:39:59.48   505.94   -6.62  -27.91   16.39     5745  263.61-4537511887883498160000.00   999.0     999   137.80       0   8.410
18:40:00.46   505.18   -6.82  -28.04   16.44     5756  261.41-16505571691435426600000.00   999.0     999   138.81       0   8.400
18:40:01.51   504.42   -7.00  -28.17   16.48     5768  262.00-10214882274395465700000.00   999.0     999   139.83       0   8.400
18:40:02.50   503.65   -7.17  -28.28   16.52     5780  262.60-3985866283068088650000.00   999.0     999   140.84       0   8.420
18:40:03.54   502.91   -7.31  -28.37   16.55     5792  261.60-15984825141542938200000.00   999.0     999   141.86       0   8.410
18:40:04.53   502.20   -7.43  -28.45   16.58     5803  262.18-9886024234962186670000.00   999.0     999   142.87       0   8.390
18:40:05.57   501.52   -7.54  -28.53   16.61     5813  262.77-3726839160930947830000.00   999.0     999   143.89       0   8.410
18:40:06.56   500.85   -7.64  -28.59   16.64     5824  261.70-15485404079954220600000.00   999.0     999   144.91       0   8.400
18:40:07.60   500.11   -7.74  -28.66   16.66     5835  262.27-9511485543063712960000.00   999.0     999   145.92       0   8.400
18:40:08.59   499.29   -7.83  -28.72   16.68     5848  262.84-3478419297839448330000.00   999.0     999   146.94       0   8.410
18:40:09.64   498.42   -7.92  -28.78   16.70     5861  261.35-14751015298406228700000.00   999.0     999   147.95       0   8.400
18:40:10.63   497.54   -8.00  -28.83   16.72     5875  261.91-8836848899239834550000.00   999.0     999   148.97       0   8.400
18:40:11.67   496.73   -8.07  -28.88   16.73     5888  262.47-2980664523655651260000.00   999.0     999   149.98       0   8.400
18:40:12.66   496.00   -8.14  -28.93   16.75     5899  260.71-14295349670020475000000.00   999.0     999   151.00       0   8.400
18:40:13.70   495.36   -8.20  -28.97   16.76     5909  261.25-8497562214436276540000.00   999.0     999   152.02       0   8.390
18:40:14.69   494.75   -8.26  -29.01   16.78     5919   82.05    0.00   999.0     999   153.03       0   8.400
18:40:15.73   494.18   -8.32  -29.05   16.80     5928  259.32-13555850523593842600000.00   999.0     999   154.05       0   8.390
18:40:16.72   493.55   -8.39  -29.09   16.82     5938  259.84-7923718130112802060000.00   999.0     999   155.06       0   8.390
18:40:17.77   492.90   -8.47  -29.14   16.85     5948   80.57    0.00   999.0     999   156.08       0   8.390
18:40:18.75   492.18   -8.56  -29.20   16.88     5959  258.05-13194631943598725100000.00   999.0     999   157.09       0   8.400
18:40:19.80   491.45   -8.67  -29.26   16.92     5971  258.56-7614461168941302550000.00   999.0     999   158.11       0   8.380
18:40:20.79   490.81   -8.73  -29.30   16.93     5981   79.25    0.00   999.0     999   159.13       0   8.400
18:40:21.83   490.23   -8.85  -29.37   16.97     5990  257.55-12793150244467381400000.00   999.0     999   160.14       0   8.380
18:40:22.82   489.75   -8.96  -29.44   17.01     5997  258.04-7316700114674476120000.00   999.0     999   161.16       0   8.380
18:40:23.86   489.27   -9.08  -29.52   17.05     6005   78.70    0.00   999.0     999   162.17       0  99.990
18:40:24.85   488.74   -9.19  -29.59   17.08     6013  256.79-12120825551998154700000.00   999.0     999   163.19       0   8.390
18:40:25.89   488.25   -9.31  -29.66   17.12     6021  257.27-6742526204771366340000.00   999.0     999   164.21       0   8.380
18:40:26.88   487.73   -9.42  -29.73   17.15     6029   77.88    0.00   999.0     999   165.22       0   8.370
18:40:27.93   487.19   -9.52  -29.80   17.18     6038  256.31-11752857821464519200000.00   999.0     999   166.24       0   8.370
18:40:28.92   486.76   -9.61  -29.86   17.21     6045  256.77-6522758345322125070000.00   999.0     999   167.25       0   8.380
18:40:29.96   486.23   -9.71  -29.91   17.24     6053   77.35    0.00   999.0     999   168.27       0   8.390
18:40:30.95   485.70   -9.80  -29.97   17.27     6062  256.09-11397851448253274400000.00   999.0     999   169.29       0   8.390
18:40:31.99   485.14   -9.89  -30.03   17.30     6070  256.55-6259860674734584760000.00   999.0     999   170.30       0   8.370
18:40:32.98   484.50   -9.98  -30.09   17.33     6081   77.10    0.00   999.0     999   171.32       0   8.390
18:40:34.02   483.94  -10.07  -30.15   17.36     6090  255.35-10833955504130122300000.00   999.0     999   172.33       0   8.380
18:40:35.01   483.39  -10.16  -30.20   17.39     6098  255.80-5733289489181096020000.00   999.0     999   173.35       0   8.370
18:40:36.06   482.86  -10.25  -30.25   17.42     6107   76.30    0.00   999.0     999   174.37       0   8.370
18:40:37.04   482.38  -10.33  -30.30   17.46     6114  254.27-10506558491315425800000.00   999.0     999   175.38       0   8.370
18:40:38.09   481.89  -10.37  -30.33   17.47     6122  254.70-5492692175232687930000.00   999.0     999   176.40       0   8.360
18:40:39.08   481.41  -10.45  -30.37   17.50     6130   75.18    0.00   999.0     999   177.42       0   8.380
18:40:40.12   480.97  -10.53  -30.42   17.54     6137  253.63-10190118443116574800000.00   999.0     999   178.43       0   8.360
18:40:41.11   480.47  -10.62  -30.48   17.57     6145  254.05-5260147062878444190000.00   999.0     999   179.45       0  99.990
18:40:42.15   479.93  -10.71  -30.53   17.59     6154   74.50    0.00   999.0     999   180.46       0   8.360
18:40:43.14   479.42  -10.81  -30.60   17.62     6162  253.01-9625870477563967570000.00   999.0     999   181.48       0   8.370
18:40:44.18   478.88  -10.91  -30.66   17.65     6170  253.42-4775581361519464550000.00   999.0     999   182.50       0   8.380
18:40:45.17   478.32  -11.01  -30.73   17.69     6179  252.02-14105586417887380200000.00   999.0     999   183.51       0   8.360
18:40:46.22   477.77  -11.12  -30.80   17.72     6188  252.42-9333850278293818840000.00   999.0     999   184.53       0   8.360
18:40:47.21   477.20  -11.22  -30.86   17.76     6197  252.82-4562114138691667490000.00   999.0     999   185.55       0   8.370
18:40:48.25   476.66  -11.32  -30.92   17.79     6206  251.18-13497880375059334300000.00   999.0     999   186.56       0   8.370
18:40:49.24   476.10  -11.41  -30.98   17.82     6215  251.57-8800832279578436170000.00   999.0     999   187.58       0   8.350
18:40:50.28   475.52  -11.48  -31.03   17.85     6224  251.96-4103784184106127980000.00   999.0     999   188.60       0   8.300
18:40:51.27   474.97  -11.56  -31.07   17.88     6233  250.59-13154181941055241300000.00   999.0     999   189.61       0   8.360
18:40:52.31   474.42  -11.63  -31.12   17.90     6242  250.97-8530839306782927490000.00   999.0     999   190.63       0   8.360
18:40:53.30   473.86  -11.70  -31.16   17.92     6251  251.35-3907496672502023720000.00   999.0     999   191.65       0   8.350
18:40:54.35   473.39  -11.78  -31.21   17.95     6259  250.35-12821103926516534700000.00   999.0     999   192.66       0   8.350
18:40:55.33   472.83  -11.86  -31.26   17.99     6268  250.72-8269189340309592470000.00   999.0     999   193.68       0   8.350
18:40:56.38   472.32  -11.94  -31.31   18.02     6276  251.10-3717274754094060270000.00   999.0     999   194.70       0   8.350
18:40:57.37   471.74  -12.03  -31.36   18.06     6285  250.17-12260167107572043600000.00   999.0     999   195.71       0   8.350
18:40:58.41   471.10  -12.12  -31.41   18.09     6296  250.54-7776266737893840520000.00   999.0     999   196.73       0   8.360
18:40:59.40   470.46  -12.20  -31.47   18.12     6306  250.91-3292366368211342460000.00   999.0     999   197.75       0   8.350
18:41:00.44   469.78  -12.28  -31.51   18.16     6317  249.74-11907085161682599700000.00   999.0     999   198.77       0   8.340
18:41:01.43   469.16  -12.36  -31.56   18.19     6327  250.09-7533701355366447580000.00   999.0     999   199.78       0   8.350
18:41:02.47   468.49  -12.43  -31.60   18.22     6338  250.45-3117016719237757010000.00   999.0     999   200.80       0   8.350
18:41:03.46   467.84  -12.50  -31.64   18.24     6349  249.66-11607093413019840900000.00   999.0     999   201.82       0   8.330
18:41:04.51   467.21  -12.56  -31.68   18.27     6359  250.01-7298300397743878700000.00   999.0     999   202.83       0   8.350
18:41:05.50   466.57  -12.62  -31.72   18.29     6370  250.36-2946846065447437070000.00   999.0     999   203.85       0   8.340
18:41:06.54   466.03  -12.68  -31.75   18.31     6378  249.95-11087859101406964200000.00   999.0     999   204.87       0   8.350
18:41:07.53   465.51  -12.74  -31.79   18.34     6387  250.29-6840652857841847110000.00   999.0     999   205.88       0   8.350
18:41:08.57   465.02  -12.81  -31.83   18.37     6395  250.64-2551395067262345940000.00   999.0     999   206.90       0   8.360
18:41:09.62   464.61  -12.89  -31.88   18.41     6402  250.17-10808153916754318300000.00   999.0     999   207.92       0   8.290
18:41:10.60   464.10  -12.97  -31.92   18.44     6410  250.51-6621891150642686200000.00   999.0     999   208.93       0   8.340
18:41:11.59   463.61  -13.04  -31.96   18.47     6418  250.86-2394180238301013740000.00   999.0     999   209.95       0   8.350
18:41:12.64   463.08  -13.09  -32.00   18.49     6427  250.46-10536361720783432600000.00   999.0     999   210.97       0   8.330
18:41:13.68   462.61  -13.12  -32.02   18.49     6435  250.80-6368456388877729400000.00   999.0     999   211.99       0   8.330
18:41:14.67   462.22  -13.12  -32.03   18.48     6441  251.14-2241412873991453930000.00   999.0     999   213.00       0   8.350
18:41:15.71   461.90  -13.10  -32.02   18.48     6446  250.82-10053396800086959200000.00   999.0     999   214.02       0   8.340
18:41:16.70   461.58  -13.09  -32.01   18.47     6452  251.16-5942586061931390440000.00   999.0     999   215.04       0   8.340
18:41:17.74   461.31  -13.07  -32.00   18.46     6456   71.65    0.00   999.0     999   216.05       0   8.330
18:41:18.73   461.06  -13.05  -31.99   18.46     6460  251.07-9799402200733812000000.00   999.0     999   217.07       0   8.340
18:41:19.78   460.83  -13.04  -31.98   18.45     6464  251.40-5745157533965217690000.00   999.0     999   218.09       0   8.310
18:41:20.76   460.61  -13.03  -31.97   18.45     6468   71.88    0.00   999.0     999   219.10       0   8.330
18:41:21.81   460.34  -13.01  -31.96   18.44     6472  251.38-9339256087805178150000.00   999.0     999   220.12       0   8.330
18:41:22.80   460.17  -13.01  -31.96   18.44     6475  251.71-5339054672726022160000.00   999.0     999   221.14       0   8.330
18:41:23.84   459.91  -13.00  -31.95   18.44     6479   72.15    0.00   999.0     999   222.15       0   8.350
18:41:24.83   459.68  -13.01  -31.95   18.44     6483  251.84-9101570553291644860000.00   999.0     999   223.17       0   8.300
18:41:25.87   459.41  -13.02  -31.96   18.45     6488  252.17-5154951964133576150000.00   999.0     999   224.19       0   8.320
18:41:26.86   459.10  -13.02  -31.96   18.45     6493   72.60    0.00   999.0     999   225.20       0   8.320
18:41:27.91   458.77  -13.03  -31.97   18.46     6498  252.33-8870168012008911270000.00   999.0     999   226.22       0   8.330
18:41:28.89   458.51  -13.05  -31.98   18.46     6502  252.66-4975715733639624920000.00   999.0     999   227.24       0   8.260
18:41:29.94   458.27  -13.07  -31.99   18.47     6506   73.07    0.00   999.0     999   228.26       0   8.330
18:41:30.93   457.98  -13.09  -32.00   18.49     6511  252.71-8439830347277146260000.00   999.0     999   229.27       0   8.320
18:41:31.97   457.76  -13.11  -32.01   18.51     6515  253.04-4595271407841671380000.00   999.0     999   230.29       0   8.320
18:41:32.96   457.50  -13.14  -32.02   18.52     6519   73.43    0.00   999.0     999   231.31       0   8.320
18:41:34.00   457.24  -13.17  -32.03   18.54     6524  252.98-8222858389440270700000.00   999.0     999   232.32       0   8.310
18:41:34.99   457.03  -13.20  -32.05   18.56     6527  253.30-4427819529299600340000.00   999.0     999   233.34       0   8.310
18:41:36.03   456.74  -13.23  -32.07   18.57     6532   73.68    0.00   999.0     999   234.36       0   8.300
18:41:37.02   456.45  -13.26  -32.08   18.59     6537  253.42-8011405226474358180000.00   999.0     999   235.37       0   8.320
18:41:38.07   456.14  -13.29  -32.10   18.61     6542  253.74-4264626977302510570000.00   999.0     999   236.39       0   8.310
18:41:39.06   455.83  -13.32  -32.12   18.62     6547   74.10    0.00   999.0     999   237.41       0   8.310
