   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 95
04:56:05.49   554.85  -10.08 9999.00   53.77     5000 9999.00 9999.00   999.0     999     0.00       0   7.680
04:56:37.23   555.00   -9.99  -17.84   52.30     4998   78.93    1.35   999.0     999    -0.51       0   7.650
04:56:38.28   555.01   -9.97  -17.83   52.29     4998   78.93    1.39   999.0     999     0.52       0   7.650
04:56:39.27   555.01   -9.97  -17.82   52.27     4998   78.95    1.46   999.0     999     1.55       0   7.660
04:56:40.31   554.98   -9.95  -17.83   52.21     4998   78.97    1.55   999.0     999     2.58       0   7.660
04:56:41.35   554.99   -9.95  -17.83   52.18     4998   78.94    1.43   999.0     999     3.60       0   7.660
04:56:42.34   554.96   -9.94  -17.83   52.14     4998   78.94    1.45   999.0     999     4.63       0   7.650
04:56:43.39   554.98   -9.92  -17.82   52.11     4998   78.95    1.48   999.0     999     5.66       0   7.660
04:56:44.43   554.98   -9.91  -17.81   52.07     4998   79.08    1.73   999.0     999     6.69       0   7.650
04:56:45.47   554.96   -9.89  -17.81   52.03     4998   79.10    1.78   999.0     999     7.72       0   7.660
04:56:46.46   554.97   -9.88  -17.80   52.00     4998   79.13    1.85   999.0     999     8.75       0   7.650
04:56:47.50   554.93   -9.87  -17.80   51.98     4999   79.11    1.70   999.0     999     9.77       0   7.640
04:56:48.55   554.87   -9.85  -17.79   51.96     5000   79.13    1.74   999.0     999    10.80       0   7.660
04:56:49.54   554.77   -9.79  -17.74   51.94     5001   79.15    1.77     4.1     288    11.83       0   7.650
04:56:50.58   554.61   -9.66  -17.62   51.93     5003   87.47   13.98     4.1     288    12.86       0  99.990
04:56:51.62   554.41   -9.51  -17.48   51.91     5006   88.15   14.99     4.1     288    13.88       0   7.650
04:56:52.61   554.15   -9.27  -17.26   51.91     5010   88.85   16.02     4.1     288    14.91       0   7.640
04:56:53.66   553.91   -8.99  -17.01   51.89     5013   99.78   21.67     4.1     288    15.94       0   7.630
04:56:54.70   553.67   -8.72  -16.76   51.87     5016  101.13   22.98     4.1     288    16.97       0   7.640
04:56:55.74   553.43   -8.46  -16.53   51.84     5020  103.60   23.47     4.1     288    17.99       0   7.640
04:56:56.73   553.22   -8.22  -16.32   51.80     5023  105.01   24.73     4.1     288    19.02       0   7.630
04:56:57.78   552.99   -8.02  -16.14   51.75     5026  106.43   26.00     4.1     288    20.05       0   7.630
04:56:58.82   552.78   -7.84  -15.98   51.69     5029  104.68   25.67     4.1     288    21.08       0   7.630
04:56:59.81   552.58   -7.68  -15.86   51.61     5032  105.92   26.85     4.1     287    22.10       0   7.640
04:57:00.85   552.36   -7.56  -15.76   51.53     5035  107.18   28.03     4.1     287    23.13       0   7.640
04:57:01.89   552.16   -7.45  -15.69   51.44     5038  106.44   27.05     4.1     287    24.16       0   7.650
04:57:02.88   551.95   -7.37  -15.63   51.34     5041  107.60   28.13     4.1     287    25.18       0   7.640
04:57:03.93   551.76   -7.30  -15.59   51.23     5043  108.78   29.23     4.1     286    26.21       0   7.640
04:57:04.97   551.57   -7.24  -15.57   51.11     5046  106.43   26.85     4.1     286    27.24       0   7.640
04:57:06.01   551.39   -7.19  -15.55   51.00     5048  107.46   27.81     4.1     285    28.26       0   7.650
04:57:07.00   551.23   -7.15  -15.54   50.88     5051  108.50   28.77     4.1     285    29.29       0   7.630
04:57:08.05   551.07   -7.12  -15.54   50.75     5053  107.33   27.13     4.1     285    30.32       0   7.640
04:57:09.09   550.92   -7.09  -15.54   50.63     5055  108.30   28.01     4.2     284    31.35       0   7.630
04:57:10.08   550.75   -7.07  -15.55   50.51     5057  109.26   28.88     4.2     284    32.37       0   7.650
04:57:11.12   550.61   -7.06  -15.57   50.38     5059  106.91   27.46     4.2     283    33.40       0   7.640
04:57:12.17   550.46   -7.05  -15.59   50.26     5062  107.78   28.26     4.3     283    34.43       0   7.620
04:57:13.15   550.30   -7.04  -15.62   50.13     5064  109.03   29.42     4.3     282    35.45       0   7.620
04:57:14.20   550.14   -7.04  -15.64   50.00     5066  107.40   27.37     4.3     282    36.48       0   7.640
04:57:15.24   549.96   -7.04  -15.67   49.87     5069  108.21   28.11     4.3     281    37.51       0   7.620
04:57:16.29   549.78   -7.03  -15.70   49.73     5071  109.32   29.13     4.3     281    38.53       0   7.640
04:57:17.27   549.61   -7.02  -15.73   49.58     5074  107.08   27.83     4.3     280    39.56       0   7.650
04:57:18.32   549.43   -7.01  -15.76   49.43     5076  107.81   28.52     4.3     279    40.59       0   7.620
04:57:19.36   549.27   -7.00  -15.78   49.27     5078  108.75   29.40     4.4     279    41.61       0   7.600
04:57:20.35   549.10   -6.99  -15.81   49.11     5081  106.76   28.11     4.4     278    42.64       0   7.640
04:57:21.39   548.92   -6.98  -15.85   48.94     5084  107.43   28.76     4.4     277    43.67       0   7.620
04:57:22.44   548.73   -6.98  -15.89   48.77     5086  108.25   29.55     4.4     276    44.70       0   7.630
04:57:23.43   548.55   -6.98  -15.93   48.59     5089  105.36   28.38     4.4     275    45.72       0   7.620
04:57:24.47   548.35   -6.97  -15.97   48.41     5092  105.96   28.99     4.5     275    46.75       0   7.620
04:57:25.51   548.19   -6.96  -16.01   48.22     5094  106.65   29.70     4.5     274    47.78       0   7.620
04:57:26.56   548.02   -6.96  -16.05   48.03     5096  104.23   28.45     4.5     273    48.80       0   7.620
04:57:27.55   547.88   -6.95  -16.09   47.82     5098  104.76   29.02     4.6     272    49.83       0   7.620
04:57:28.59   547.73   -6.94  -16.14   47.60     5100  105.32   29.63     4.6     272    50.86       0   7.620
04:57:29.63   547.55   -6.93  -16.18   47.38     5103  102.66   28.57     4.7     271    51.88       0   7.640
04:57:30.62   547.36   -6.92  -16.24   47.14     5106  103.13   29.11     4.8     270    52.91       0   7.630
04:57:31.66   547.16   -6.91  -16.29   46.90     5109  103.60   29.65     4.8     269    53.93       0   7.620
