   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 42
18:31:08.46   558.09    6.75 9999.00   50.18     5000 9999.00 9999.00   999.0     999     0.00       0   8.460
18:31:16.75   558.12    6.93   -2.54   50.85     5000   82.32    0.10   999.0     999    -0.09       0   8.450
18:31:17.79   558.18    6.79   -2.67   50.86     4999   82.28    0.10   999.0     999     0.93       0   8.440
18:31:18.84   558.16    6.68   -2.77   50.88     4999   82.24    0.10   999.0     999     1.95       0   8.440
18:31:19.83   558.15    6.54   -2.88   50.92     4999   82.18    0.10   999.0     999     2.97       0   8.430
18:31:20.87   558.14    6.41   -2.99   50.94     4999   82.34    0.10   999.0     999     3.99       0   8.430
18:31:21.86   558.15    6.32   -3.08   50.97     4999   82.34    0.10   999.0     999     5.01       0   8.440
18:31:22.90   558.16    6.24   -3.14   50.99     4999   82.35    0.10   999.0     999     6.02       0   8.440
18:31:23.89   558.14    6.22   -3.15   51.02     4999   82.23    0.16   999.0     999     7.04       0   8.430
18:31:24.93   558.13    6.24   -3.13   51.05     4999   82.22    0.16   999.0     999     8.06       0   8.420
18:31:25.92   558.13    6.27   -3.09   51.08     4999   82.20    0.17   999.0     999     9.08       0   8.430
18:31:26.97   558.10    6.32   -3.04   51.11     5000   82.30    0.14   999.0     999    10.10       0   8.420
18:31:27.95   558.10    6.37   -2.98   51.13     5000   82.30    0.14   999.0     999    11.12       0   8.430
18:31:29.00   558.09    6.46   -2.89   51.16     5000   82.30    0.15   999.0     999    12.13       0   8.420
18:31:29.99   558.08    6.59   -2.76   51.19     5000   82.26    0.12   999.0     999    13.15       0   8.420
18:31:31.03   558.08    6.72   -2.64   51.22     5000   82.26    0.12   999.0     999    14.17       0   8.420
18:31:32.07   558.07    6.83   -2.53   51.25     5000   82.25    0.13   999.0     999    15.19       0   8.420
18:31:33.06   558.06    6.91   -2.45   51.28     5000   82.48    0.10   999.0     999    16.21       0   8.410
18:31:34.11   558.07    6.93   -2.42   51.31     5000   82.49    0.10   999.0     999    17.23       0   8.410
18:31:35.09   558.09    6.96   -2.38   51.34     5000   82.50    0.10   999.0     999    18.24       0   8.420
18:31:36.14   558.08    7.02   -2.33   51.37     5000   82.15    0.06   999.0     999    19.26       0   8.410
18:31:37.13   558.06    7.11   -2.24   51.39     5000   82.14    0.05   999.0     999    20.28       0   8.400
18:31:38.17   558.01    7.22   -2.13   51.42     5001   82.13    0.05   999.0     999    21.30       0   8.390
18:31:39.16   557.91    7.30   -2.04   51.44     5003   84.04    3.21   999.0     999    22.32       0   8.410
18:31:40.20   557.77    7.30   -2.03   51.47     5005   84.12    3.35   999.0     999    23.34       0   8.410
18:31:41.19   557.51    7.20   -2.12   51.50     5009   84.20    3.50   999.0     999    24.35       0   8.410
18:31:42.23   557.10    7.00   -2.30   51.53     5015   85.65   17.38     7.4     262    25.37       0   8.400
18:31:43.22   556.64    6.74   -2.53   51.56     5021   85.78   18.07     7.4     262    26.39       0   8.390
18:31:44.27   556.09    6.46   -2.78   51.60     5030   85.93   18.80     7.3     262    27.41       0   8.410
18:31:45.31   555.57    6.18   -3.03   51.65     5037   85.36   24.63     7.3     262    28.43       0   8.300
18:31:46.30   555.07    5.91   -3.26   51.70     5045   85.47   25.51     7.3     262    29.45       0   8.380
