   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 110
13:04:07.26   555.99   -5.07 9999.00   12.60     5000 9999.00 9999.00   999.0     999     0.00       0   8.340
13:04:21.87   555.44   -5.40  -29.67   12.65     5008  103.90    9.77     7.4     315     1.27       0   8.280
13:04:22.91   555.03   -5.51  -29.75   12.66     5014  107.68   14.98     7.5     315     2.28       0   8.280
13:04:23.90   554.55   -5.63  -29.84   12.67     5020  110.07   20.17     7.6     315     3.28       0   8.280
13:04:24.89   554.06   -5.79  -29.94   12.70     5027  117.10   26.75     7.8     315     4.29       0   8.280
13:04:25.88   553.60   -5.94  -30.04   12.73     5034  121.00   28.02     7.9     315     5.29       0   8.270
13:04:26.92   553.17   -6.07  -30.11   12.77     5040  124.28   30.35     8.0     315     6.30       0   8.270
13:04:27.91   552.71   -6.19  -30.17   12.81     5046  126.78   33.33     8.1     315     7.30       0   8.280
13:04:28.90   552.33   -6.28  -30.21   12.86     5052  127.78   33.22     8.2     315     8.31       0   8.270
13:04:29.94   551.91   -6.36  -30.24   12.89     5058  130.73   33.28     8.3     315     9.31       0   8.260
13:04:30.93   551.49   -6.44  -30.27   12.93     5064  131.73   33.70     8.4     315    10.32       0   8.260
13:04:31.92   551.12   -6.49  -30.29   12.96     5069  131.63   33.85     8.5     315    11.32       0   8.250
13:04:32.96   550.68   -6.54  -30.30   12.99     5075  132.52   34.22     8.6     315    12.33       0   8.250
13:04:33.95   550.25   -6.58  -30.31   13.01     5081  129.14   30.93     8.7     315    13.33       0   8.250
13:04:34.94   549.81   -6.61  -30.32   13.04     5087  131.64   33.13     8.7     315    14.34       0   8.250
13:04:35.93   549.38   -6.65  -30.34   13.06     5094  130.34   29.51     8.8     315    15.34       0   8.260
13:04:36.97   548.95   -6.69  -30.36   13.08     5100  132.59   31.33     8.9     316    16.35       0   8.260
13:04:37.96   548.54   -6.75  -30.39   13.10     5106  134.81   33.14     8.9     316    17.35       0   8.250
13:04:38.95   548.16   -6.81  -30.42   13.11     5111  130.84   29.56     9.0     316    18.36       0   8.230
13:04:39.99   547.78   -6.87  -30.46   13.12     5116  132.73   31.07     9.1     316    19.36       0   8.250
13:04:40.98   547.36   -6.93  -30.51   13.12     5122  134.63   32.59     9.2     316    20.37       0   8.240
13:04:41.97   547.00   -6.98  -30.55   13.12     5127  131.35   29.58     9.3     316    21.37       0   8.230
13:04:43.01   546.61   -7.02  -30.60   13.10     5133  133.01   30.89     9.5     317    22.38       0   8.220
13:04:44.00   546.20   -7.05  -30.65   13.07     5139  134.66   32.19     9.7     317    23.38       0   8.230
13:04:44.99   545.78   -7.06  -30.70   13.02     5145  131.30   29.56     9.9     317    24.39       0   8.240
13:04:45.98   545.34   -7.08  -30.76   12.96     5151  132.74   30.70    10.1     317    25.39       0   8.230
13:04:47.02   544.90   -7.09  -30.82   12.89     5157  134.19   31.85    10.3     317    26.40       0   8.220
13:04:48.01   544.45   -7.10  -30.89   12.82     5164  131.97   29.60    10.5     317    27.40       0   8.220
13:04:49.00   544.05   -7.11  -30.97   12.73     5170  133.28   30.63    10.7     317    28.41       0   8.210
13:04:50.04   543.65   -7.12  -31.06   12.63     5175  134.59   31.64    10.9     317    29.41       0   8.200
13:04:51.03   543.24   -7.14  -31.17   12.52     5181  132.34   29.62    11.0     317    30.42       0   8.210
13:04:52.02   542.82   -7.17  -31.29   12.40     5187  133.53   30.53    11.2     317    31.42       0   8.200
13:04:53.06   542.41   -7.21  -31.43   12.28     5193  134.73   31.45    11.4     317    32.43       0   8.210
13:04:54.05   542.04   -7.27  -31.57   12.17     5198  133.21   28.60    11.5     317    33.43       0   8.210
13:04:55.04   541.69   -7.33  -31.71   12.06     5203  134.32   29.41    11.6     317    34.44       0   8.210
13:04:56.03   541.40   -7.40  -31.85   11.96     5208  135.43   30.20    11.7     317    35.44       0   8.190
13:04:57.07   541.04   -7.47  -31.97   11.88     5213  134.03   28.52    11.8     317    36.45       0   8.200
13:04:58.06   540.68   -7.54  -32.09   11.80     5218  135.06   29.25    11.9     317    37.45       0   8.190
13:04:59.05   540.28   -7.60  -32.21   11.73     5224  136.11   29.98    12.0     317    38.46       0   8.170
13:05:00.04   539.91   -7.66  -32.31   11.66     5229  134.18   28.18    12.1     317    39.46       0   8.190
13:05:01.08   539.54   -7.71  -32.41   11.60     5234  135.15   28.85    12.1     317    40.47       0   8.190
13:05:02.07   539.20   -7.76  -32.50   11.54     5239  136.11   29.52    12.2     317    41.47       0   8.190
13:05:03.06   538.87   -7.79  -32.59   11.47     5244  134.90   27.99    12.2     317    42.48       0   8.190
13:05:04.10   538.51   -7.82  -32.67   11.40     5249  135.81   28.61    12.3     317    43.48       0   8.180
13:05:05.09   538.14   -7.83  -32.75   11.32     5255  136.73   29.23    12.4     317    44.49       0   8.180
13:05:06.08   537.83   -7.82  -32.83   11.23     5259  135.28   26.85    12.4     317    45.49       0   8.170
13:05:07.13   537.50   -7.81  -32.91   11.13     5264  136.15   27.40    12.5     317    46.50       0   8.180
13:05:08.11   537.22   -7.78  -32.98   11.03     5268  137.01   27.95    12.6     317    47.50       0   8.180
13:05:09.10   536.94   -7.75  -33.05   10.93     5272  135.42   26.09    12.6     317    48.51       0   8.190
13:05:10.09   536.63   -7.72  -33.12   10.83     5276  136.22   26.59    12.7     317    49.51       0   8.160
13:05:11.13   536.38   -7.69  -33.19   10.73     5280  137.04   27.09    12.8     317    50.52       0   8.170
13:05:12.12   536.12   -7.65  -33.27   10.62     5284  135.29   25.09    12.8     316    51.52       0   8.170
13:05:13.11   535.88   -7.63  -33.35   10.51     5287  136.06   25.54    12.9     316    52.53       0   8.170
13:05:14.16   535.64   -7.61  -33.44   10.40     5291  136.82   25.99    13.0     316    53.53       0   8.170
13:05:15.14   535.41   -7.60  -33.55   10.29     5294  135.62   24.65    13.0     316    54.54       0   8.170
13:05:16.13   535.18   -7.60  -33.66   10.17     5297  136.34   25.07    13.1     316    55.54       0   8.160
13:05:17.18   534.96   -7.60  -33.78   10.05     5301  137.07   25.49    13.1     316    56.55       0   8.160
13:05:18.17   534.74   -7.60  -33.92    9.92     5304  135.41   24.11    13.2     316    57.55       0   8.170
13:05:19.15   534.51   -7.61  -34.05    9.79     5307  136.10   24.50    13.2     315    58.56       0   8.140
13:05:20.14   534.29   -7.62  -34.19    9.67     5310  136.78   24.88    13.3     315    59.56       0   8.150
13:05:21.19   534.07   -7.63  -34.33    9.54     5314  135.35   23.68    13.3     315    60.57       0   8.140
13:05:22.17   533.84   -7.63  -34.47    9.41     5317  136.00   24.04    13.3     315    61.57       0   8.150
13:05:23.16   533.63   -7.63  -34.61    9.28     5320  136.65   24.40    13.4     315    62.58       0   8.170
13:05:24.21   533.38   -7.64  -34.75    9.16     5324  135.27   23.18    13.4     314    63.58       0   8.140
13:05:25.20   533.12   -7.65  -34.90    9.03     5327  135.88   23.52    13.4     314    64.58       0   8.160
13:05:26.18   532.89   -7.66  -35.05    8.90     5331  136.50   23.86    13.4     314    65.59       0   8.110
13:05:27.17   532.63   -7.67  -35.20    8.78     5335  135.12   22.69    13.4     314    66.59       0   8.130
13:05:28.22   532.38   -7.69  -35.35    8.66     5338  135.71   23.01    13.3     314    67.60       0   8.140
13:05:29.21   532.11   -7.70  -35.49    8.54     5342  136.29   23.32    13.3     313    68.60       0   8.140
13:05:30.19   531.85   -7.72  -35.64    8.43     5346  135.01   22.32    13.3     313    69.61       0   8.130
13:05:31.24   531.63   -7.75  -35.78    8.33     5349  135.57   22.61    13.2     313    70.61       0   8.140
13:05:32.23   531.42   -7.77  -35.92    8.23     5352  136.13   22.91    13.2     313    71.62       0   8.140
13:05:33.21   531.23   -7.79  -36.05    8.13     5355  134.85   21.90    13.1     313    72.62       0   8.130
13:05:34.26   531.03   -7.82  -36.18    8.04     5358  135.39   22.18    13.0     312    73.63       0   8.130
13:05:35.25   530.84   -7.84  -36.31    7.95     5361  135.92   22.46    13.0     312    74.63       0   8.130
13:05:36.24   530.62   -7.85  -36.43    7.86     5364  134.64   21.54    12.9     312    75.64       0   8.120
13:05:37.22   530.41   -7.87  -36.55    7.78     5367  135.15   21.80    12.8     312    76.64       0   8.120
13:05:38.27   530.20   -7.90  -36.66    7.70     5370  135.66   22.07    12.8     311    77.65       0   8.110
13:05:39.26   529.99   -7.92  -36.78    7.63     5373  134.68   21.23    12.7     311    78.65       0   8.130
13:05:40.25   529.81   -7.94  -36.89    7.55     5376  135.17   21.47    12.7     311    79.65       0   8.120
13:05:41.29   529.63   -7.96  -36.99    7.49     5378  135.67   21.72    12.6     311    80.66       0   8.140
13:05:42.28   529.44   -7.99  -37.09    7.42     5381  134.51   20.90    12.6     311    81.66       0   8.110
13:05:43.27   529.19   -8.01  -37.19    7.36     5385  134.98   21.13    12.6     310    82.67       0   8.120
13:05:44.25   528.96   -8.02  -37.27    7.31     5388  135.45   21.36    12.6     310    83.67       0   8.100
13:05:45.30   528.73   -8.04  -37.36    7.25     5392  134.38   20.65    12.6     310    84.68       0   8.130
13:05:46.29   528.53   -8.05  -37.44    7.20     5395  134.83   20.87    12.6     310    85.68       0   8.100
13:05:47.28   528.31   -8.06  -37.51    7.15     5398  135.29   21.10    12.6     310    86.69       0   8.110
13:05:48.32   528.10   -8.08  -37.59    7.10     5401  134.20   20.57    12.6     309    87.69       0   8.090
13:05:49.31   527.88   -8.09  -37.65    7.06     5404  134.63   20.79    12.5     309    88.70       0   8.100
13:05:50.30   527.65   -8.10  -37.72    7.02     5407  135.07   21.00    12.5     309    89.70       0   8.110
13:05:51.34   527.48   -8.11  -37.78    6.98     5410  134.04   20.38    12.5     309    90.71       0   8.100
