   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 249
18:49:45.97   557.68    4.98 9999.00   25.18     5000 9999.00 9999.00   999.0     999     0.00       0   8.200
19:05:41.78   557.36    1.22  -14.12   30.69     5005   96.05   -0.28   999.0     999    -0.07       0   7.780
19:05:42.83   557.42    1.23  -14.11   30.69     5004   95.11   -0.01   999.0     999     0.97       0   7.780
19:05:43.82   557.37    1.24  -14.11   30.69     5004   94.11    0.27   999.0     999     2.00       0   7.780
19:05:44.86   557.35    1.14  -14.13   30.86     5005   92.70    0.68   999.0     999     3.04       0   7.790
19:05:45.90   557.34    1.18  -14.08   30.89     5005   92.99    0.40   999.0     999     4.07       0   7.780
19:05:46.95   557.33    1.26  -14.00   30.91     5005   92.21    0.57   999.0     999     5.10       0   7.780
19:05:47.99   557.33    1.37  -13.89   30.94     5005   91.18    0.80   999.0     999     6.14       0   7.780
19:05:49.03   557.34    1.51  -13.77   30.94     5005   90.53    0.47   999.0     999     7.17       0   7.790
19:05:50.08   557.32    1.62  -13.68   30.94     5005   89.73    0.57   999.0     999     8.21       0   7.790
19:05:51.07   557.26    1.71  -13.60   30.93     5006   88.78    0.70   999.0     999     9.24       0   7.780
19:05:52.11   557.28    1.77  -13.56   30.91     5006   90.05    1.37   999.0     999    10.28       0   7.780
19:05:53.15   557.25    1.80  -13.54   30.89     5006   89.45    1.54   999.0     999    11.31       0   7.770
19:05:54.20   557.27    1.82  -13.52   30.87     5006   88.78    1.73   999.0     999    12.35       0   7.780
19:05:55.24   557.26    1.79  -13.57   30.84     5006   90.93    4.61   999.0     999    13.38       0   7.770
19:05:56.28   557.20    1.67  -13.68   30.81     5007   90.53    4.99   999.0     999    14.42       0   7.800
19:05:57.27   557.08    1.45  -13.89   30.77     5009   90.13    5.38    10.8     287    15.45       0   7.780
19:05:58.32   556.83    1.10  -14.21   30.74     5012  102.68   13.66    10.9     287    16.48       0   7.780
19:05:59.36   556.51    0.69  -14.58   30.70     5017  103.10   14.54    10.9     287    17.52       0   7.780
19:06:00.40   556.11    0.26  -14.97   30.68     5023  106.37   15.60    11.0     287    18.55       0   7.780
19:06:01.45   555.75   -0.17  -15.35   30.67     5028  106.95   16.49    11.1     287    19.59       0   7.780
19:06:02.44   555.36   -0.57  -15.70   30.67     5033  107.52   17.37    11.2     287    20.62       0   7.780
19:06:03.48   554.97   -0.93  -16.00   30.69     5039  108.23   17.03    11.3     287    21.66       0   7.780
19:06:04.52   554.57   -1.24  -16.26   30.73     5045  108.81   17.86    11.4     287    22.69       0   7.790
19:06:05.57   554.15   -1.51  -16.47   30.79     5051  109.39   18.69    11.5     287    23.73       0   7.780
19:06:06.61   553.73   -1.73  -16.63   30.87     5057  107.52   18.59    11.6     287    24.76       0   7.770
19:06:07.65   553.28   -1.92  -16.76   30.97     5063  108.01   19.38    11.7     287    25.80       0   7.780
19:06:08.70   552.83   -2.07  -16.85   31.07     5070  108.48   20.17    11.8     287    26.83       0   7.770
19:06:09.69   552.39   -2.20  -16.92   31.19     5076  106.91   19.41    11.8     287    27.87       0   7.780
19:06:10.73   551.92   -2.33  -16.98   31.31     5083  107.31   20.13    11.9     287    28.90       0   7.770
19:06:11.77   551.43   -2.44  -17.03   31.45     5090  107.71   20.87    11.9     287    29.94       0   7.780
19:06:12.82   550.91   -2.56  -17.08   31.60     5097  106.27   20.42    12.0     287    30.98       0   7.770
