   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 125
18:26:34.54   557.33   -0.42 9999.00    9.92     5000 9999.00 9999.00   999.0     999     0.00       0   8.630
18:26:37.01   557.23   -2.12  -29.67    9.90     5001 9999.00 9999.00   999.0     999     1.44       0   8.630
18:26:38.06   557.29   -2.10  -29.66    9.89     5001 9999.00 9999.00   999.0     999     2.47       0   8.630
18:26:39.10   557.29   -2.07  -29.65    9.88     5000 9999.00 9999.00   999.0     999     3.50       0   8.610
18:26:40.14   557.33   -2.08  -29.67    9.87     5000 9999.00 9999.00   999.0     999     4.54       0   8.610
18:26:41.13   557.31   -2.02  -29.63    9.86     5000 9999.00 9999.00   999.0     999     5.57       0   8.600
18:26:42.18   557.33   -1.94  -29.59    9.84     5000  237.27-311885147411029460000000.00   999.0     999     6.60       0   8.610
18:26:43.22   557.33   -1.85  -29.53    9.83     5000  246.29-223529225517145646000000.00   999.0     999     7.64       0   8.620
18:26:44.26   557.33   -1.73  -29.46    9.82     5000  255.23-136022879795331622000000.00   999.0     999     8.67       0   8.610
18:26:45.31   557.33   -1.65  -29.40    9.81     5000  264.17-48516534073586318600000.00   999.0     999     9.70       0   8.620
18:26:46.35   557.31   -1.59  -29.37    9.79     5000  251.76-164608826801201110000000.00   999.0     999    10.74       0   8.620
18:26:47.34   557.33   -1.53  -29.33    9.78     5000  258.65-96709712090587906200000.00   999.0     999    11.77       0   8.610
18:26:48.38   557.33   -1.47  -29.30    9.77     5000   88.45    0.00   999.0     999    12.80       0   8.600
18:26:49.43   557.33   -1.36  -29.22    9.77     5000  255.04-129777344786796537000000.00   999.0     999    13.84       0   8.580
18:26:50.47   557.36   -1.24  -29.14    9.76     5000  260.62-74494619464097905800000.00   999.0     999    14.87       0   8.600
18:26:51.46   557.37   -1.13  -29.06    9.75     4999   88.15    0.00   999.0     999    15.90       0   8.590
18:26:52.50   557.18   -1.08  -29.04    9.74     5002  257.50-105861716453311684000000.00   999.0     999    16.94       0   8.570
18:26:53.55   557.03   -1.13  -29.09    9.73     5004  262.21-59241526627540022600000.00   999.0     999    17.97       0   8.580
18:26:54.59   556.79   -1.27  -29.21    9.72     5008   88.20    0.00   999.0     999    19.00       0   8.570
18:26:55.63   556.42   -1.50  -29.39    9.71     5013  266.48-86489443399351775800000.00   999.0     999    20.04       0   8.590
18:26:56.68   556.44   -1.77  -29.59    9.72     5013  270.93-46085278883545564100000.00   999.0     999    21.07       0   8.560
18:26:57.67   556.14   -2.07  -29.82    9.72     5017   96.00    0.00   999.0     999    22.10       0   8.570
18:26:58.71   555.80   -2.39  -30.06    9.73     5022  273.42-73416502887702708900000.00   999.0     999    23.14       0   8.570
18:26:59.75   555.46   -2.70  -30.30    9.73     5027  277.58-37843271011262183500000.00   999.0     999    24.17       0   8.560
18:27:00.80   555.07   -2.99  -30.52    9.74     5032  102.00    0.00   999.0     999    25.21       0   8.560
18:27:01.84   554.69   -3.25  -30.72    9.73     5038  275.87-63135840894402336700000.00   999.0     999    26.24       0   8.560
18:27:02.83   554.38   -3.48  -30.91    9.73     5042  279.64-31361691981469733400000.00   999.0     999    27.27       0   8.560
18:27:03.87   554.04   -3.68  -31.08    9.72     5047  275.16-82160644688567259400000.00   999.0     999    28.31       0   8.560
18:27:04.92   553.68   -3.86  -31.23    9.70     5052  278.62-53401968617653452900000.00   999.0     999    29.34       0   8.550
18:27:05.96   553.33   -4.02  -31.37    9.69     5057  282.08-24643292546705286800000.00   999.0     999    30.37       0   8.540
18:27:07.00   552.99   -4.16  -31.50    9.67     5062  280.17-72905088616508166200000.00   999.0     999    31.41       0   8.540
18:27:08.05   552.75   -4.29  -31.62    9.64     5065  283.45-46681231809116123400000.00   999.0     999    32.44       0   8.560
18:27:09.09   552.52   -4.40  -31.74    9.62     5069  286.77-20202774450672368600000.00   999.0     999    33.48       0   8.560
18:27:10.08   552.33   -4.50  -31.85    9.59     5071  282.89-63958019751978236600000.00   999.0     999    34.51       0   8.550
18:27:11.12   552.13   -4.60  -31.95    9.56     5074  285.96-39822788710887543800000.00   999.0     999    35.54       0   8.540
18:27:12.17   551.84   -4.67  -32.04    9.54     5078  289.06-15453235036711207000000.00   999.0     999    36.58       0   8.540
18:27:13.21   551.53   -4.74  -32.12    9.51     5083  284.21-57444616812808053500000.00   999.0     999    37.61       0   8.540
18:27:14.25   551.20   -4.80  -32.19    9.48     5087  287.09-34903610794433054800000.00   999.0     999    38.65       0   8.550
18:27:15.24   550.90   -4.85  -32.26    9.46     5092  289.94-12579345219962083000000.00   999.0     999    39.68       0   8.520
18:27:16.29   550.57   -4.91  -32.33    9.43     5096  285.72-51840445234414901800000.00   999.0     999    40.71       0   8.530
18:27:17.33   550.23   -4.97  -32.41    9.41     5101  288.42-30872732762161627000000.00   999.0     999    41.75       0   8.520
18:27:18.37   549.86   -5.03  -32.48    9.38     5106  291.10-10106632908846022000000.00   999.0     999    42.78       0   8.540
18:27:19.42   549.48   -5.08  -32.55    9.36     5112  286.67-45986974977733123100000.00   999.0     999    43.81       0   8.530
18:27:20.46   549.11   -5.14  -32.62    9.33     5117  289.20-26363985162319853300000.00   999.0     999    44.85       0   8.530
18:27:21.45   548.73   -5.18  -32.68    9.31     5123  112.60    0.00   999.0     999    45.88       0   8.530
18:27:22.49   548.37   -5.22  -32.73    9.29     5128  286.45-41589220401878424100000.00   999.0     999    46.92       0   8.520
18:27:23.54   548.01   -5.26  -32.78    9.27     5133  288.78-23346537396619259700000.00   999.0     999    47.95       0   8.520
18:27:24.58   547.67   -5.31  -32.84    9.26     5138  111.78    0.00   999.0     999    48.98       0   8.520
18:27:25.62   547.35   -5.36  -32.89    9.24     5142  286.59-37866488878099490400000.00   999.0     999    50.02       0   8.520
18:27:26.61   547.03   -5.41  -32.95    9.22     5147  288.78-20677742376167608900000.00   999.0     999    51.05       0   8.510
18:27:27.65   546.69   -5.47  -33.01    9.21     5152  111.43    0.00   999.0     999    52.09       0   8.500
18:27:28.70   546.31   -5.53  -33.08    9.19     5157  288.08-33717355371789465700000.00   999.0     999    53.12       0   8.520
18:27:29.74   545.90   -5.60  -33.15    9.18     5163  290.18-17451265244004620400000.00   999.0     999    54.15       0   8.510
18:27:30.79   545.50   -5.66  -33.21    9.16     5169  112.43    0.00   999.0     999    55.19       0   8.500
18:27:31.83   545.11   -5.71  -33.28    9.14     5174  288.80-30785133089472833900000.00   999.0     999    56.22       0   8.510
18:27:32.87   544.76   -5.77  -33.34    9.12     5180  290.81-15212505920747744500000.00   999.0     999    57.26       0   8.500
18:27:33.86   544.39   -5.82  -33.40    9.10     5185  288.29-42804732437676966300000.00   999.0     999    58.29       0   8.510
18:27:34.91   544.07   -5.87  -33.46    9.09     5189  290.20-28141930769992531300000.00   999.0     999    59.32       0   8.500
18:27:35.95   543.77   -5.92  -33.52    9.07     5194  292.13-13336771805262290900000.00   999.0     999    60.36       0   8.500
18:27:36.99   543.49   -5.97  -33.58    9.05     5198  288.31-39009267943056036900000.00   999.0     999    61.39       0   8.490
18:27:38.04   543.20   -6.03  -33.64    9.04     5202  290.14-24887424008698328000000.00   999.0     999    62.43       0   8.500
18:27:39.02   542.91   -6.07  -33.69    9.02     5206  291.96-10901367034612910400000.00   999.0     999    63.46       0   8.490
18:27:40.07   542.62   -6.12  -33.74    9.00     5210  289.12-36232008329440511700000.00   999.0     999    64.49       0   8.500
18:27:41.11   542.34   -6.17  -33.79    8.99     5214  290.88-22744206357409124300000.00   999.0     999    65.53       0   8.500
18:27:42.16   542.06   -6.21  -33.84    8.98     5218  292.63-9386094789081167820000.00   999.0     999    66.56       0   8.490
18:27:43.20   541.75   -6.25  -33.89    8.96     5223  289.29-32913292846831151100000.00   999.0     999    67.60       0   8.490
18:27:44.24   541.44   -6.29  -33.94    8.95     5227  290.96-20119167225684669000000.00   999.0     999    68.63       0   8.480
18:27:45.23   541.11   -6.34  -33.99    8.94     5232  292.64-7200826792578148990000.00   999.0     999    69.67       0   8.500
18:27:46.27   540.77   -6.38  -34.03    8.93     5237  290.07-30614294043994213100000.00   999.0     999    70.70       0   8.500
18:27:47.32   540.44   -6.43  -34.08    8.92     5242  291.68-18347662350127258900000.00   999.0     999    71.73       0   8.470
18:27:48.36   540.09   -6.48  -34.13    8.91     5247  293.30-5961937144569369980000.00   999.0     999    72.77       0   8.480
18:27:49.41   539.75   -6.52  -34.17    8.90     5252  290.16-28497362696156966000000.00   999.0     999    73.80       0   8.480
18:27:50.39   539.40   -6.57  -34.22    8.89     5257  291.69-16716450772786039800000.00   999.0     999    74.83       0   8.480
18:27:51.44   539.04   -6.61  -34.27    8.88     5262  113.88    0.00   999.0     999    75.87       0   8.480
18:27:52.48   538.73   -6.65  -34.31    8.87     5267  290.68-25955369978978977700000.00   999.0     999    76.90       0   8.480
18:27:53.52   538.43   -6.70  -34.36    8.86     5271  292.18-14505226247352128400000.00   999.0     999    77.94       0   8.470
18:27:54.57   538.11   -6.74  -34.40    8.85     5276  114.07    0.00   999.0     999    78.97       0   8.460
18:27:55.61   537.81   -6.79  -34.45    8.84     5280  291.48-24163528423946338700000.00   999.0     999    80.00       0   8.470
18:27:56.60   537.43   -6.83  -34.49    8.83     5285  292.92-13133783820475115200000.00   999.0     999    81.04       0   8.470
18:27:57.64   537.02   -6.88  -34.54    8.82     5291  114.65    0.00   999.0     999    82.07       0   8.470
18:27:58.69   536.59   -6.93  -34.59    8.81     5298  291.66-22396304913746840500000.00   999.0     999    83.11       0   8.460
18:27:59.73   536.16   -6.98  -34.63    8.80     5304  293.04-11859481552406506900000.00   999.0     999    84.14       0   8.460
18:28:00.78   535.74   -7.03  -34.68    8.79     5310  114.60    0.00   999.0     999    85.18       0   8.450
18:28:01.82   535.33   -7.09  -34.73    8.79     5316  292.35-20318745253932016100000.00   999.0     999    86.21       0   8.450
18:28:02.81   534.96   -7.13  -34.78    8.78     5321  293.69-10135990631372278500000.00   999.0     999    87.24       0   8.460
18:28:03.85   534.61   -7.18  -34.83    8.77     5326  291.36-28736028177881997800000.00   999.0     999    88.28       0   8.460
18:28:04.89   534.28   -7.22  -34.87    8.76     5331  292.66-18890247994411287800000.00   999.0     999    89.31       0   8.460
18:28:05.94   533.96   -7.26  -34.90    8.75     5336  293.97-8948877713087794250000.00   999.0     999    90.35       0   8.450
18:28:06.98   533.63   -7.29  -34.94    8.75     5341  292.21-27083660764750870000000.00   999.0     999    91.38       0   8.440
18:28:07.97   533.30   -7.33  -34.97    8.74     5345  293.47-17553266662835493000000.00   999.0     999    92.41       0   8.440
18:28:09.01   533.05   -7.37  -35.01    8.74     5349  294.75-7930344463828107920000.00   999.0     999    93.45       0   8.430
18:28:10.06   532.70   -7.41  -35.04    8.73     5354  292.91-25055566135428858800000.00   999.0     999    94.48       0   8.450
18:28:11.10   532.38   -7.45  -35.08    8.73     5359  294.15-15726058842251308600000.00   999.0     999    95.52       0   8.450
18:28:12.14   532.03   -7.49  -35.12    8.72     5364  295.39-6486258350069636920000.00   999.0     999    96.55       0   8.450
18:28:13.19   531.66   -7.53  -35.16    8.72     5369  293.49-23612691305174887600000.00   999.0     999    97.58       0   8.450
18:28:14.23   531.26   -7.58  -35.20    8.71     5375  294.70-14564193263774632800000.00   999.0     999    98.62       0   8.450
18:28:15.22   530.87   -7.63  -35.24    8.71     5381  295.90-5602700011289169620000.00   999.0     999    99.65       0   8.450
18:28:16.26   530.55   -7.67  -35.29    8.70     5386  293.97-21717375356746611000000.00   999.0     999   100.69       0   8.440
18:28:17.31   530.20   -7.72  -35.33    8.70     5391  295.13-13013286698448052000000.00   999.0     999   101.72       0   8.440
18:28:18.35   529.94   -7.76  -35.36    8.69     5395  296.30-4309198040153787990000.00   999.0     999   102.75       0   8.430
18:28:19.39   529.63   -7.80  -35.40    8.69     5399  294.48-20450663675622508700000.00   999.0     999   103.79       0   8.430
18:28:20.38   529.35   -7.84  -35.43    8.69     5403  295.61-11993978061064333400000.00   999.0     999   104.82       0   8.440
18:28:21.43   529.03   -7.89  -35.47    8.68     5408  117.22    0.00   999.0     999   105.86       0   8.430
18:28:22.47   528.69   -7.94  -35.51    8.68     5413  294.54-19253970305010125200000.00   999.0     999   106.89       0   8.420
18:28:23.51   528.37   -8.00  -35.56    8.68     5418  295.66-10951177632917319800000.00   999.0     999   107.93       0   8.420
18:28:24.56   528.07   -8.05  -35.61    8.68     5422  117.13    0.00   999.0     999   108.96       0   8.430
18:28:25.60   527.77   -8.11  -35.65    8.67     5426  294.94-17703602250895094400000.00   999.0     999   109.99       0   8.440
18:28:26.59   527.43   -8.16  -35.70    8.67     5432  296.03-9620159287906403350000.00   999.0     999   111.03       0   8.430
18:28:27.63   527.05   -8.21  -35.74    8.66     5437  117.32    0.00   999.0     999   112.06       0   8.420
18:28:28.68   526.59   -8.26  -35.79    8.66     5444  295.69-16565344901342836000000.00   999.0     999   113.10       0   8.430
18:28:29.72   526.16   -8.31  -35.83    8.66     5450  296.74-8769400795487023400000.00   999.0     999   114.13       0   8.430
18:28:30.76   525.64   -8.36  -35.87    8.65     5458  117.93    0.00   999.0     999   115.16       0   8.430
18:28:31.81   525.13   -8.41  -35.92    8.65     5465  296.14-15558972840316642500000.00   999.0     999   116.20       0   8.420
18:28:32.80   524.68   -8.47  -35.97    8.64     5472  297.17-7962089521927023490000.00   999.0     999   117.23       0   8.420
18:28:33.84   524.21   -8.53  -36.02    8.64     5479  118.25    0.00   999.0     999   118.27       0   8.420
18:28:34.88   523.81   -8.59  -36.07    8.63     5485  296.84-14214125720753238200000.00   999.0     999   119.30       0   8.420
18:28:35.93   523.40   -8.64  -36.11    8.63     5491  297.86-6731083415728697640000.00   999.0     999   120.34       0   8.410
18:28:36.97   523.00   -8.70  -36.16    8.63     5497  296.10-20544340677831996500000.00   999.0     999   121.37       0   8.420
18:28:37.96   522.59   -8.75  -36.20    8.62     5503  297.09-13313369987174719600000.00   999.0     999   122.40       0   8.410
18:28:39.00   522.17   -8.81  -36.25    8.62     5509  298.08-6012195698350615430000.00   999.0     999   123.44       0   8.420
18:28:40.05   521.80   -8.87  -36.30    8.62     5515  296.53-19514758260474727400000.00   999.0     999   124.47       0   8.410
18:28:41.09   521.36   -8.93  -36.35    8.61     5521  297.51-12386821494611573200000.00   999.0     999   125.51       0   8.420
18:28:42.13   520.98   -8.99  -36.40    8.61     5527  298.47-5327422582321177430000.00   999.0     999   126.54       0   8.410
18:28:43.18   520.60   -9.05  -36.45    8.60     5533  296.87-18105860453570657100000.00   999.0     999   127.58       0   8.390
18:28:44.22   520.20   -9.11  -36.50    8.60     5538  297.82-11207172983325781400000.00   999.0     999   128.61       0   8.400
18:28:45.21   519.78   -9.17  -36.56    8.60     5545  298.76-4308485515421662840000.00   999.0     999   129.64       0   8.420
18:28:46.25   519.34   -9.24  -36.61    8.59     5551  297.03-17177778963261172000000.00   999.0     999   130.68       0   8.400
18:28:47.30   518.85   -9.32  -36.67    8.59     5559  297.95-10435427637197182900000.00   999.0     999   131.71       0   8.410
18:28:48.34   518.39   -9.39  -36.74    8.59     5565  298.88-3627616589471050370000.00   999.0     999   132.75       0   8.400
18:28:49.38   517.96   -9.47  -36.80    8.59     5572  297.27-15945679821403938900000.00   999.0     999   133.78       0   8.400
18:28:50.43   517.52   -9.55  -36.86    8.59     5578  298.18-9286043621492460090000.00   999.0     999   134.82       0   8.390
18:28:51.42   517.09   -9.62  -36.91    8.59     5585  119.45    0.00   999.0     999   135.85       0   8.390
18:28:52.46   516.67   -9.69  -36.97    8.59     5591  297.21-15104336880810542000000.00   999.0     999   136.88       0   8.380
18:28:53.50   516.17   -9.76  -37.03    8.58     5599  298.10-8589132851855015020000.00   999.0     999   137.92       0   8.390
18:28:54.55   515.68   -9.83  -37.08    8.58     5606  119.28    0.00   999.0     999   138.95       0   8.390
18:28:55.59   515.22   -9.90  -37.14    8.58     5613  297.57-14237397196427441000000.00   999.0     999   139.99       0   8.390
18:28:56.58   514.77   -9.96  -37.19    8.58     5619  298.44-7921809907977486860000.00   999.0     999   141.02       0   8.390
18:28:57.62   514.34  -10.03  -37.24    8.58     5626  119.53    0.00   999.0     999   142.06       0   8.390
18:28:58.67   513.90  -10.09  -37.28    8.58     5632  297.45-13141722633145958800000.00   999.0     999   143.09       0   8.400
18:28:59.71   513.45  -10.15  -37.33    8.58     5639  298.31-6895009053587344980000.00   999.0     999   144.13       0   8.390
18:29:00.75   513.00  -10.22  -37.38    8.58     5646  119.25    0.00   999.0     999   145.16       0   8.380
18:29:01.80   512.55  -10.28  -37.43    8.58     5653  297.48-12408601822614870000000.00   999.0     999   146.19       0   8.390
18:29:02.84   512.11  -10.34  -37.48    8.58     5659  298.32-6289136113993916610000.00   999.0     999   147.23       0   8.380
18:29:03.83   511.71  -10.40  -37.52    8.58     5665  119.18    0.00   999.0     999   148.26       0   8.390
18:29:04.87   511.31  -10.46  -37.56    8.59     5671  297.29-11647085612594062400000.00   999.0     999   149.30       0   8.400
18:29:05.92   510.94  -10.51  -37.60    8.59     5677  298.10-5707453426111396970000.00   999.0     999   150.33       0   8.390
18:29:06.96   510.63  -10.57  -37.64    8.59     5682  296.48-16490626425205037200000.00   999.0     999   151.37       0   8.370
18:29:08.00   510.31  -10.61  -37.68    8.59     5686  297.27-10665177272780045900000.00   999.0     999   152.40       0   8.380
18:29:09.05   510.00  -10.66  -37.71    8.59     5691  298.07-4783170360202244390000.00   999.0     999   153.44       0   8.380
18:29:10.04   509.67  -10.71  -37.74    8.60     5696  296.95-15735173296460157400000.00   999.0     999   154.47       0   8.380
18:29:11.08   509.27  -10.75  -37.78    8.60     5702  297.74-9966123917234787060000.00   999.0     999   155.51       0   8.380
18:29:12.12   508.88  -10.80  -37.81    8.60     5708  298.52-4252546166684722920000.00   999.0     999   156.54       0   8.390
18:29:13.17   508.43  -10.85  -37.84    8.60     5715  296.74-14953762975564125200000.00   999.0     999   157.58       0   8.370
18:29:14.21   507.98  -10.89  -37.88    8.60     5722  297.50-9347840855010355180000.00   999.0     999   158.61       0   8.370
18:29:15.20   507.61  -10.94  -37.91    8.61     5727  298.27-3741918735727895510000.00   999.0     999   159.64       0   8.370
18:29:16.24   507.19  -10.99  -37.94    8.61     5734  296.95-13965959038819832400000.00   999.0     999   160.68       0   8.370
18:29:17.29   506.81  -11.04  -37.98    8.61     5739  297.70-8461859923734552380000.00   999.0     999   161.71       0   8.370
18:29:18.33   506.40  -11.09  -38.02    8.62     5746  298.45-2904322953112969020000.00   999.0     999   162.75       0   8.370
18:29:19.37   505.95  -11.13  -38.04    8.62     5752  297.16-13297279692816519300000.00   999.0     999   163.78       0   8.370
18:29:20.42   505.54  -11.17  -38.07    8.62     5759  297.91-7840688735679915490000.00   999.0     999   164.82       0   8.360
18:29:21.46   505.11  -11.21  -38.09    8.63     5765  118.97    0.00   999.0     999   165.85       0   8.360
18:29:22.45   504.67  -11.24  -38.11    8.63     5772  297.32-12321886522261129700000.00   999.0     999   166.89       0   8.370
18:29:23.49   504.22  -11.27  -38.13    8.64     5779  298.04-7012448925611448070000.00   999.0     999   167.92       0   8.370
18:29:24.54   503.81  -11.30  -38.15    8.64     5785  119.00    0.00   999.0     999   168.96       0   8.370
18:29:25.58   503.39  -11.32  -38.16    8.65     5791  297.18-11705267075478039000000.00   999.0     999   169.99       0   8.360
18:29:26.62   503.06  -11.34  -38.17    8.65     5796  297.90-6438273957754814070000.00   999.0     999   171.03       0   8.360
18:29:27.67   502.77  -11.35  -38.17    8.65     5801  118.78    0.00   999.0     999   172.06       0   8.370
18:29:28.66   502.51  -11.35  -38.18    8.66     5805  297.19-11109896460439600000000.00   999.0     999   173.09       0   8.340
18:29:29.70   502.27  -11.36  -38.18    8.66     5808  297.89-5933656670055075680000.00   999.0     999   174.13       0   8.360
18:29:30.74   502.01  -11.37  -38.18    8.66     5812  118.70    0.00   999.0     999   175.17       0   8.350
18:29:31.79   501.78  -11.38  -38.18    8.66     5816  297.04-10220172783259201000000.00   999.0     999   176.20       0   8.350
18:29:32.83   501.55  -11.38  -38.19    8.67     5819  297.73-5130044189920567750000.00   999.0     999   177.24       0   8.360
18:29:33.87   501.36  -11.40  -38.19    8.67     5822  118.43    0.00   999.0     999   178.27       0   8.370
18:29:34.86   501.14  -11.41  -38.20    8.67     5826  296.79-9669205555531623690000.00   999.0     999   179.30       0   8.350
18:29:35.91   500.95  -11.43  -38.21    8.68     5828  297.47-4663886737569273090000.00   999.0     999   180.34       0   8.370
18:29:36.95   500.75  -11.45  -38.22    8.68     5832  295.64-14012247545688463800000.00   999.0     999   181.37       0   8.350
18:29:37.99   500.48  -11.47  -38.24    8.68     5836  296.30-9088958687602842530000.00   999.0     999   182.41       0   8.360
18:29:39.04   500.25  -11.50  -38.26    8.68     5839  296.96-4213009144407341920000.00   999.0     999   183.44       0   8.350
18:29:40.08   499.93  -11.52  -38.28    8.68     5844  295.51-13119353113265479600000.00   999.0     999   184.48       0   8.350
18:29:41.07   499.68  -11.55  -38.30    8.68     5848  296.16-8320618020487108230000.00   999.0     999   185.51       0   8.330
18:29:42.11   499.46  -11.58  -38.33    8.68     5851  296.81-3475293266576647650000.00   999.0     999   186.55       0   8.350
18:29:43.16   499.22  -11.61  -38.35    8.68     5855  295.42-12548444676291827900000.00   999.0     999   187.58       0   8.360
18:29:44.20   499.00  -11.64  -38.37    8.67     5858  296.06-7780029837949100100000.00   999.0     999   188.62       0   8.350
18:29:45.24   498.74  -11.67  -38.40    8.67     5862  296.69-3057465143399601410000.00   999.0     999   189.65       0   8.350
18:29:46.29   498.46  -11.70  -38.42    8.67     5867  295.20-11950243394509282000000.00   999.0     999   190.69       0   8.340
18:29:47.33   498.19  -11.73  -38.45    8.67     5871  295.82-7301468771169400260000.00   999.0     999   191.72       0   8.350
18:29:48.32   497.91  -11.76  -38.48    8.66     5875  296.45-2607560413583513750000.00   999.0     999   192.76       0   8.340
18:29:49.36   497.68  -11.79  -38.51    8.66     5879  295.16-11173928047390685700000.00   999.0     999   193.79       0   8.340
18:29:50.41   497.45  -11.83  -38.54    8.66     5882  295.77-6595392324538111880000.00   999.0     999   194.82       0   8.340
18:29:51.45   497.21  -11.87  -38.57    8.66     5886  116.65    0.00   999.0     999   195.86       0   8.350
18:29:52.49   496.99  -11.90  -38.60    8.66     5889  294.90-10658304601988572100000.00   999.0     999   196.89       0   8.350
18:29:53.54   496.71  -11.94  -38.63    8.65     5894  295.51-6105381644734264510000.00   999.0     999   197.93       0   8.340
18:29:54.53   496.47  -11.97  -38.66    8.65     5897  116.32    0.00   999.0     999   198.96       0   8.330
18:29:55.57   496.20  -12.00  -38.69    8.65     5901  294.81-9880770771136272140000.00   999.0     999   200.00       0   8.330
18:29:56.61   495.94  -12.04  -38.72    8.64     5905  295.40-5437738822507257920000.00   999.0     999   201.03       0   8.330
18:29:57.66   495.70  -12.07  -38.75    8.64     5909  116.13    0.00   999.0     999   202.07       0   8.330
18:29:58.70   495.49  -12.11  -38.78    8.63     5912  294.40-9399209586558339380000.00   999.0     999   203.10       0   8.340
18:29:59.74   495.25  -12.14  -38.81    8.63     5916  294.99-4979049765448401810000.00   999.0     999   204.14       0   8.330
18:30:00.73   495.03  -12.18  -38.84    8.63     5919  115.65    0.00   999.0     999   205.17       0   8.340
18:30:01.78   494.80  -12.21  -38.87    8.62     5923  294.22-8889728810272092590000.00   999.0     999   206.21       0   8.320
18:30:02.82   494.54  -12.24  -38.90    8.62     5927  294.79-4575548300367782480000.00   999.0     999   207.24       0   8.320
18:30:03.86   494.31  -12.28  -38.93    8.62     5931  115.40    0.00   999.0     999   208.28       0   8.320
18:30:04.91   494.08  -12.31  -38.96    8.61     5934  293.99-8211464380170838740000.00   999.0     999   209.31       0   8.330
18:30:05.95   493.85  -12.34  -38.99    8.61     5938  294.56-3916544333904925950000.00   999.0     999   210.35       0   8.320
18:30:06.94   493.67  -12.38  -39.02    8.60     5940  293.27-11967339492915974000000.00   999.0     999   211.38       0   8.320
18:30:07.98   493.43  -12.41  -39.05    8.60     5944  293.83-7732957788093441640000.00   999.0     999   212.42       0   8.330
18:30:09.03   493.24  -12.44  -39.08    8.60     5947  294.38-3539291291996152400000.00   999.0     999   213.45       0   8.320
18:30:10.07   493.01  -12.47  -39.11    8.59     5951  293.12-11443278909011935600000.00   999.0     999   214.49       0   8.330
18:30:11.11   492.79  -12.49  -39.13    8.59     5954  293.67-7307901938773518190000.00   999.0     999   215.52       0   8.320
18:30:12.16   492.58  -12.52  -39.16    8.58     5957  294.21-3132375677529845920000.00   999.0     999   216.56       0   8.320
18:30:13.20   492.35  -12.54  -39.18    8.58     5961  293.09-10758368670198748200000.00   999.0     999   217.59       0   8.320
18:30:14.19   492.13  -12.57  -39.21    8.57     5964  293.62-6678666184377728240000.00   999.0     999   218.62       0   8.320
18:30:15.23   491.93  -12.59  -39.23    8.57     5967  294.16-2559354937440582240000.00   999.0     999   219.66       0   8.310
18:30:16.28   491.72  -12.62  -39.26    8.56     5971  292.85-10303783429583488900000.00   999.0     999   220.69       0   8.310
18:30:17.32   491.53  -12.65  -39.29    8.55     5974  293.38-6240193311890338740000.00   999.0     999   221.73       0   8.320
18:30:18.36   491.35  -12.67  -39.31    8.55     5976  293.91-2215676176136904110000.00   999.0     999   222.76       0   8.320
18:30:19.41   491.11  -12.70  -39.34    8.54     5980  292.77-9613367663371143350000.00   999.0     999   223.80       0   8.300
18:30:20.40   490.89  -12.73  -39.37    8.54     5983  293.29-5641599053321901970000.00   999.0     999   224.83       0   8.320
18:30:21.44   490.62  -12.75  -39.39    8.53     5988  114.03    0.00   999.0     999   225.87       0   8.300
18:30:22.48   490.38  -12.78  -39.42    8.53     5992  292.75-9185734930370513600000.00   999.0     999   226.90       0   8.310
18:30:23.53   490.15  -12.81  -39.45    8.52     5995  293.27-5228236148913677010000.00   999.0     999   227.94       0   8.310
18:30:24.57   489.89  -12.84  -39.48    8.52     5999  113.95    0.00   999.0     999   228.98       0   8.310
18:30:25.61   489.67  -12.86  -39.50    8.51     6003  292.54-8731664130861975990000.00   999.0     999   230.01       0   8.320
18:30:26.60   489.41  -12.89  -39.53    8.51     6007  293.04-4863180284212478480000.00   999.0     999   231.04       0   8.300
18:30:27.65   489.18  -12.91  -39.55    8.50     6010  113.68    0.00   999.0     999   232.08       0   8.300
18:30:28.69   489.01  -12.94  -39.58    8.50     6013  292.50-8087495476803851520000.00   999.0     999   233.12       0   8.300
18:30:29.73   488.86  -12.97  -39.61    8.49     6015  292.99-4267774032571959080000.00   999.0     999   234.15       0   8.300
18:30:30.78   488.64  -13.01  -39.64    8.49     6018  113.55    0.00   999.0     999   235.19       0   8.300
18:30:31.82   488.44  -13.04  -39.67    8.48     6022  292.18-7695366976013691000000.00   999.0     999   236.22       0   8.280
18:30:32.81   488.18  -13.08  -39.71    8.48     6026  292.67-3924063294547419990000.00   999.0     999   237.25       0   8.310
18:30:33.85   487.92  -13.11  -39.74    8.47     6030  113.18    0.00   999.0     999   238.29       0   8.300
18:30:34.90   487.72  -13.14  -39.77    8.46     6033  292.00-7313055500431767110000.00   999.0     999   239.32       0   8.300
18:30:35.94   487.49  -13.17  -39.80    8.46     6036  292.49-3552801196077662340000.00   999.0     999   240.36       0   8.290
18:30:36.98   487.30  -13.20  -39.83    8.45     6039  291.23-10388746378298299200000.00   999.0     999   241.40       0   8.300
18:30:38.03   487.11  -13.23  -39.86    8.44     6042  291.71-6709859987023384810000.00   999.0     999   242.43       0   8.290
18:30:39.07   486.88  -13.26  -39.89    8.44     6046  292.18-3030973595757060290000.00   999.0     999   243.46       0   8.280
