   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 211
06:15:58.89   520.04   -4.83 9999.00   20.45     5000 9999.00 9999.00   999.0     999     0.00       0   7.880
06:16:28.11   516.32   -4.94  -29.58   12.32     5056  134.32   10.70   999.0     999    36.92       0   7.840
06:16:29.10   516.23   -4.93  -29.69   12.19     5058  134.30   10.48    18.1     315    37.93       0   7.860
06:16:30.14   516.13   -4.94  -29.77   12.10     5059  134.40   10.30    18.0     315    38.94       0   7.840
06:16:31.13   516.02   -4.94  -30.11   11.72     5061  134.45   10.48    17.9     315    39.96       0   7.860
06:16:32.17   515.92   -4.94  -30.27   11.54     5062  134.55   10.93    17.9     315    40.97       0   7.840
06:16:33.16   515.83   -4.94  -30.43   11.37     5064  134.60   10.77    17.7     315    41.98       0   7.850
06:16:34.15   515.73   -4.95  -30.61   11.18     5065  134.45   10.40    17.5     315    42.99       0   7.840
06:16:35.20   515.62   -4.95  -30.76   11.02     5067  134.35   10.13    17.3     315    44.00       0   7.850
06:16:36.18   515.53   -4.95  -30.90   10.87     5068  134.32    9.93    17.1     315    45.01       0   7.850
06:16:37.17   515.43   -4.97  -31.05   10.73     5070  134.43   10.10    17.0     315    46.02       0   7.840
06:16:38.22   515.32   -4.99  -31.19   10.60     5072  134.43   10.25    16.8     315    47.03       0   7.830
06:16:39.20   515.22   -5.01  -31.33   10.47     5073  134.52   10.30    16.7     315    48.05       0   7.830
06:16:40.25   515.09   -5.02  -31.46   10.36     5075  134.48   10.20    16.6     315    49.06       0   7.850
06:16:41.24   514.98   -5.03  -31.56   10.26     5077  134.45   10.00    16.4     315    50.07       0   7.860
06:16:42.28   514.88   -5.04  -31.65   10.18     5078  134.45   10.00    16.3     315    51.08       0   7.840
06:16:43.27   514.76   -5.04  -31.71   10.12     5080  134.67   10.39    16.2     315    52.09       0   7.870
06:16:44.26   514.64   -5.04  -31.78   10.05     5082  134.68   10.38    16.1     315    53.10       0   7.840
06:16:45.30   514.55   -5.05  -31.85    9.99     5083  134.36    9.53    16.0     315    54.11       0   7.830
06:16:46.29   514.46   -5.05  -31.93    9.92     5085  134.35    9.50    15.9     315    55.12       0   7.840
06:16:47.33   514.37   -5.05  -32.00    9.85     5086  134.35    9.48    15.9     315    56.13       0   7.860
06:16:48.32   514.28   -5.06  -32.08    9.78     5088  134.60    9.82    15.8     315    57.15       0   7.850
06:16:49.31   514.18   -5.07  -32.17    9.70     5089  134.60    9.80    15.8     315    58.16       0   7.840
06:16:50.35   514.08   -5.08  -32.26    9.62     5091  134.60    9.77    15.8     315    59.17       0   7.840
06:16:51.34   513.97   -5.09  -32.36    9.54     5092  134.55    9.74    15.7     315    60.18       0   7.840
06:16:52.39   513.87   -5.11  -32.45    9.47     5094  134.55    9.72    15.7     315    61.19       0   7.830
06:16:53.38   513.76   -5.13  -32.55    9.39     5095  134.43    9.00    15.6     315    62.20       0   7.820
06:16:54.36   513.64   -5.14  -32.65    9.31     5097  134.43    8.96    15.5     315    63.21       0   7.840
06:16:55.41   513.55   -5.15  -32.74    9.23     5099  134.43    8.93    15.2     315    64.22       0   7.840
06:16:56.40   513.44   -5.16  -32.83    9.16     5100  134.69    9.80    15.0     315    65.23       0   7.810
06:16:57.44   513.33   -5.17  -32.92    9.08     5102  134.69    9.79    14.8     315    66.25       0   7.840
06:16:58.43   513.23   -5.18  -33.01    9.01     5104  134.70    9.77    14.5     315    67.26       0   7.840
06:16:59.47   513.10   -5.19  -33.10    8.93     5106  134.52    9.47    14.2     315    68.27       0   7.840
06:17:00.46   513.00   -5.19  -33.19    8.86     5107  134.52    9.44    13.9     315    69.28       0   7.820
06:17:01.45   512.91   -5.20  -33.27    8.80     5108  134.52    9.42    13.7     315    70.29       0   7.830
06:17:02.49   512.79   -5.21  -33.35    8.73     5110  134.48    8.55    13.4     315    71.30       0   7.830
06:17:03.48   512.71   -5.22  -33.44    8.67     5112  134.48    8.52    13.2     315    72.31       0   7.820
06:17:04.53   512.61   -5.23  -33.52    8.60     5113  134.48    8.48    13.0     315    73.32       0   7.820
