   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 226
06:25:07.59   558.11   -3.35 9999.00   62.16     5000 9999.00 9999.00   999.0     999     0.00       0   7.890
06:25:37.31   555.91   -0.84   -7.47   60.61     5031  138.80   29.55   999.0     999     9.20       0   7.790
06:25:38.30   555.68   -0.81   -7.46   60.54     5035  139.98   31.80     2.2     305    10.19       0   7.780
06:25:39.29   555.43   -0.80   -7.47   60.47     5038  140.02   32.03     2.3     305    11.17       0   7.780
06:25:40.28   555.19   -0.70   -7.41   60.33     5042  138.68   33.08     2.3     304    12.16       0   7.760
06:25:41.26   554.94   -0.68   -7.41   60.21     5045  139.75   34.40     2.3     304    13.15       0   7.760
06:25:42.25   554.69   -0.65   -7.40   60.09     5049  139.35   34.45     2.4     304    14.14       0   7.770
06:25:43.24   554.47   -0.62   -7.40   59.96     5052  138.07   35.67     2.4     304    15.12       0   7.770
06:25:44.23   554.24   -0.61   -7.42   59.84     5055  138.60   36.28     2.5     304    16.11       0   7.750
06:25:45.22   554.04   -0.60   -7.44   59.71     5058  138.00   36.20     2.5     304    17.10       0   7.630
06:25:46.21   553.83   -0.61   -7.48   59.56     5061  136.75   36.90     2.6     304    18.09       0   7.770
06:25:47.20   553.63   -0.60   -7.51   59.42     5064  136.85   37.47     2.6     304    19.07       0   7.760
06:25:48.18   553.40   -0.61   -7.54   59.26     5068  135.85   37.42     2.7     305    20.06       0   7.750
06:25:49.17   553.16   -0.61   -7.58   59.11     5071  135.73   38.40     2.7     305    21.05       0   7.750
06:25:50.16   552.93   -0.62   -7.62   58.98     5074  135.57   38.50     2.8     305    22.04       0   7.760
06:25:51.10   552.69   -0.63   -7.65   58.86     5078  135.14   38.37     2.8     305    23.02       0   7.750
06:25:52.14   552.43   -0.64   -7.68   58.76     5082  134.99   38.81     2.8     305    24.01       0   7.760
