   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 191
14:35:31.29   557.66    1.89 9999.00   24.84     5000 9999.00 9999.00   999.0     999     0.00       0   8.330
14:36:02.00   556.86   -1.83  -19.53   24.29     5011   67.18   14.02     6.2     235     2.16       0   8.260
14:36:02.98   556.53   -1.91  -19.58   24.33     5016   67.22   17.55     6.3     236     3.18       0   8.230
14:36:04.03   556.07   -1.99  -19.61   24.39     5023   62.42   19.58     6.3     236     4.20       0   8.240
14:36:05.07   555.60   -2.23  -19.80   24.43     5030   59.83   22.20     6.5     236     5.23       0   8.260
14:36:06.06   555.10   -2.34  -19.86   24.51     5037   57.33   25.67     6.5     236     6.25       0   8.250
14:36:07.10   554.62   -2.46  -19.92   24.58     5044   55.05   29.10     6.6     237     7.27       0   8.240
14:36:08.09   554.15   -2.57  -19.99   24.66     5050   55.05   30.40     6.6     237     8.30       0   8.240
14:36:09.14   553.69   -2.66  -20.02   24.75     5057   54.45   31.05     6.7     237     9.32       0   8.250
14:36:10.18   553.22   -2.79  -20.10   24.82     5063   54.42   31.08     6.7     238    10.35       0   8.230
14:36:11.17   552.75   -2.93  -20.18   24.89     5070   54.58   31.48     6.7     238    11.37       0   8.240
14:36:12.21   552.25   -3.03  -20.24   24.96     5077   55.25   33.05     6.7     238    12.39       0   8.230
14:36:13.26   551.75   -3.14  -20.30   25.02     5085   57.59   30.80     6.7     239    13.42       0   8.230
14:36:14.24   551.25   -3.21  -20.33   25.09     5092   56.84   32.42     6.8     239    14.44       0   8.220
14:36:15.29   550.77   -3.29  -20.36   25.17     5099   55.78   34.75     6.8     239    15.47       0   8.220
14:36:16.33   550.27   -3.37  -20.39   25.26     5106   57.54   30.75     6.8     239    16.49       0   8.220
14:36:17.32   549.79   -3.45  -20.41   25.36     5113   56.94   32.07     6.8     239    17.51       0   8.240
14:36:18.36   549.33   -3.53  -20.43   25.47     5119   56.13   33.83     6.8     240    18.54       0   8.220
14:36:19.35   548.90   -3.62  -20.46   25.59     5125   57.10   31.28     6.8     240    19.56       0   8.210
14:36:20.40   548.52   -3.70  -20.48   25.70     5131   56.56   32.42     6.9     240    20.59       0   8.220
14:36:21.44   548.18   -3.79  -20.50   25.82     5136   55.88   33.88     6.9     240    21.61       0   8.220
14:36:22.43   547.85   -3.86  -20.51   25.94     5141   56.97   31.43     7.0     240    22.63       0   8.220
14:36:23.47   547.55   -3.93  -20.52   26.06     5145   56.50   32.43     7.0     240    23.66       0   8.220
14:36:24.52   547.26   -3.99  -20.52   26.17     5149   55.92   33.65     7.1     241    24.68       0   8.220
14:36:25.50   546.95   -4.05  -20.52   26.29     5154   57.76   31.54     7.2     241    25.71       0   8.210
14:36:26.55   546.65   -4.09  -20.51   26.40     5158   57.38   32.41     7.3     241    26.73       0   8.210
14:36:27.59   546.29   -4.14  -20.50   26.51     5163   56.95   33.40     7.3     242    27.75       0   8.190
14:36:28.58   545.94   -4.18  -20.48   26.62     5168   58.94   31.99     7.4     242    28.78       0   8.200
14:36:29.62   545.59   -4.22  -20.47   26.73     5173   58.65   32.79     7.5     243    29.80       0   8.200
14:36:30.67   545.19   -4.26  -20.46   26.85     5179   58.33   33.65     7.5     243    30.83       0   8.200
14:36:31.66   544.80   -4.32  -20.46   26.97     5185   59.64   32.66     7.6     244    31.85       0   8.190
14:36:32.70   544.38   -4.37  -20.45   27.08     5191   59.39   33.41     7.6     244    32.88       0   8.200
14:36:33.74   543.97   -4.43  -20.45   27.20     5197   60.21   32.45     7.6     245    33.90       0   8.200
14:36:34.73   543.58   -4.49  -20.46   27.32     5202   59.99   33.14     7.6     245    34.92       0   8.200
14:36:35.77   543.12   -4.55  -20.46   27.44     5209   59.77   33.84     7.6     246    35.95       0   8.180
14:36:36.76   542.62   -4.61  -20.46   27.56     5216   60.08   33.61     7.6     247    36.97       0   8.200
14:36:37.81   542.12   -4.67  -20.46   27.68     5223   59.88   34.28     7.6     247    38.00       0   8.190
14:36:38.85   541.62   -4.72  -20.46   27.80     5231   59.68   34.94     7.6     248    39.02       0   8.190
14:36:39.84   541.19   -4.77  -20.45   27.92     5237   59.60   34.53     7.6     249    40.04       0   8.200
14:36:40.88   540.74   -4.82  -20.45   28.04     5243   59.40   35.17     7.6     249    41.07       0   8.190
14:36:41.93   540.29   -4.88  -20.45   28.16     5250   59.20   35.81     7.6     250    42.09       0   8.200
14:36:42.92   539.82   -4.93  -20.45   28.27     5257   60.14   34.89     7.6     251    43.12       0   8.190
14:36:43.96   539.35   -4.98  -20.45   28.38     5264   59.97   35.49     7.6     252    44.14       0   8.190
14:36:45.00   538.87   -5.03  -20.44   28.50     5271   59.80   36.10     7.6     253    45.17       0   8.180
14:36:45.99   538.40   -5.08  -20.44   28.61     5278   61.33   35.70     7.6     254    46.19       0   8.190
14:36:47.03   537.91   -5.12  -20.43   28.73     5285   61.20   36.29     7.7     254    47.22       0   8.190
14:36:48.08   537.38   -5.17  -20.42   28.84     5292   61.06   36.87     7.7     255    48.24       0   8.180
14:36:49.07   536.84   -5.21  -20.42   28.95     5300   61.75   36.65     7.7     256    49.26       0   8.180
14:36:50.11   536.30   -5.26  -20.42   29.05     5308   61.63   37.22     7.8     257    50.29       0   8.170
14:36:51.15   535.74   -5.32  -20.43   29.16     5316   61.52   37.78     7.8     257    51.31       0   8.180
14:36:52.14   535.14   -5.38  -20.44   29.26     5325   62.46   36.98     7.8     258    52.34       0   8.160
14:36:53.19   534.52   -5.46  -20.47   29.36     5334   62.37   37.51     7.9     259    53.36       0   8.180
14:36:54.23   533.93   -5.54  -20.50   29.46     5343   62.27   38.05     7.9     260    54.39       0   8.180
14:36:55.22   533.33   -5.63  -20.54   29.56     5352   63.17   37.26     8.0     260    55.41       0   8.170
14:36:56.26   532.78   -5.71  -20.58   29.65     5360   63.09   37.78     8.0     261    56.43       0   8.160
14:36:57.31   532.21   -5.80  -20.62   29.74     5368   62.97   38.53     8.1     262    57.46       0   8.160
14:36:58.29   531.65   -5.88  -20.65   29.83     5377   65.02   37.64     8.1     263    58.48       0   8.250
14:36:59.34   531.06   -5.95  -20.68   29.92     5385   64.98   38.13     8.2     263    59.51       0   8.180
