   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 287
13:38:30.59   556.21    7.38 9999.00    3.53     5000 9999.00 9999.00   999.0     999     0.00       0  99.990
13:39:01.89   555.29    4.53  -36.57    3.17     5014   81.28   22.42   999.0     999     1.99       0  11.590
13:39:03.49   554.66    4.20  -36.43    3.29     5023   74.35   26.55     3.7     159     3.58       0  11.590
13:39:05.08   554.09    4.01  -36.28    3.39     5031   70.35   33.25     3.6     158     5.17       0  11.590
13:39:06.62   553.52    3.69  -36.16    3.50     5040   63.75   37.13     3.5     158     6.75       0  11.590
13:39:08.21   552.93    3.47  -35.97    3.63     5048   56.53   41.70     3.5     157     8.34       0  11.590
13:39:09.80   552.31    3.29  -35.75    3.76     5057   49.55   49.10     3.4     156     9.93       0  11.590
13:39:11.40   551.70    3.13  -35.58    3.87     5066   46.15   50.60     3.3     155    11.52       0  11.590
13:39:12.99   551.12    3.01  -35.40    3.97     5075   35.05   50.85     3.2     154    13.10       0  11.590
13:39:14.58   550.55    2.93  -35.28    4.05     5083   30.79   51.45     3.1     154    14.69       0  11.590
13:39:16.18   550.00    2.87  -35.17    4.11     5091   23.67   56.38     3.0     153    16.27       0  11.590
13:39:17.77   549.39    2.81  -35.08    4.16     5100   24.79   52.71     2.9     153    17.86       0  11.590
13:39:19.36   548.81    2.76  -35.00    4.21     5109   18.80   56.58     2.9     152    19.45       0  11.590
13:39:20.95   548.20    2.72  -34.92    4.26     5118   18.12   54.73     2.8     151    21.04       0  11.590
13:39:22.49   547.58    2.67  -34.84    4.31     5127   12.98   57.88     2.8     150    22.62       0  11.590
13:39:24.08   547.02    2.62  -34.76    4.35     5135    7.73   55.49     2.8     149    24.21       0  11.590
13:39:25.68   546.42    2.57  -34.69    4.40     5144   10.79   54.12     2.8     148    25.79       0  11.590
13:39:27.27   545.82    2.51  -34.62    4.45     5153    6.21   56.60     2.7     147    27.38       0  11.590
13:39:28.86   545.21    2.45  -34.57    4.49     5162    7.56   57.24     2.7     146    28.97       0  11.590
13:39:30.46   544.61    2.39  -34.52    4.53     5171    3.30   59.62     2.6     145    30.56       0  11.590
13:39:32.05   544.04    2.31  -34.48    4.58     5179    7.21   57.56     2.6     145    32.14       0  11.590
13:39:33.59   543.49    2.23  -34.44    4.62     5187    3.38   59.71     2.5     146    33.72       0  11.590
13:39:35.18   542.99    2.15  -34.41    4.66     5195    4.05   58.58     2.4     147    35.31       0  11.590
13:39:36.77   542.50    2.08  -34.37    4.71     5202    0.40   60.60     2.3     148    36.90       0  11.590
13:39:38.37   541.99    2.00  -34.35    4.74     5210    3.08   59.73     2.2     151    38.48       0  11.590
13:39:39.96   541.47    1.92  -34.33    4.78     5217  359.69   61.62     2.2     153    40.07       0  11.590
13:39:41.55   540.86    1.84  -34.32    4.81     5226  359.54   60.44     2.1     156    41.66       0  11.590
13:39:43.14   540.27    1.75  -34.32    4.84     5235  355.48   62.65     2.2     159    43.24       0  11.590
13:39:44.74   539.68    1.67  -34.32    4.87     5244  359.18   59.78     2.2     162    44.83       0  11.590
13:39:46.33   539.12    1.59  -34.34    4.89     5252  355.67   61.65     2.2     164    46.42       0  11.590
13:39:47.92   538.64    1.50  -34.37    4.91     5259  358.75   59.78     2.3     166    48.01       0  11.590
