   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
Scale Factors  1.00000 1.00000   Flight # 120
16:40:25.71   560.37   -3.68 9999.00   39.75     5000 9999.00 9999.00   999.0     999     0.00       0   7.740
16:41:03.77   559.35   -6.69  -17.58   41.35     5014  113.72   11.95   999.0     999     3.22       0   7.730
16:41:04.82   558.91   -6.81  -17.67   41.44     5020  112.50   13.30   999.0     999     4.27       0   7.720
16:41:05.86   558.48   -6.90  -17.72   41.53     5027  110.55   15.57    11.4     288     5.32       0   7.730
16:41:06.91   558.08   -7.09  -17.83   41.75     5032  111.13   16.73    11.5     288     6.38       0   7.720
16:41:08.00   557.71   -7.19  -17.86   41.96     5037  111.65   17.95    11.5     288     7.43       0   7.730
16:41:09.05   557.38   -7.26  -17.86   42.19     5042  111.55   18.30    11.5     288     8.48       0   7.730
16:41:10.09   557.09   -7.33  -17.86   42.43     5046  111.20   18.08    11.5     288     9.53       0   7.730
16:41:11.13   556.83   -7.38  -17.84   42.67     5050  110.47   16.90    11.6     288    10.58       0   7.720
16:41:12.18   556.54   -7.43  -17.82   42.90     5054  110.53   16.83    11.6     287    11.64       0   7.720
16:41:13.22   556.25   -7.48  -17.81   43.12     5058  111.05   17.25    11.6     287    12.69       0   7.730
16:41:14.27   555.97   -7.54  -17.80   43.34     5061  111.32   18.38    11.6     287    13.74       0   7.730
16:41:15.36   555.71   -7.59  -17.79   43.56     5065  111.55   18.38    11.6     287    14.79       0   7.720
16:41:16.41   555.42   -7.63  -17.77   43.75     5069  112.60   18.33    11.5     287    15.84       0   7.730
16:41:17.45   555.13   -7.67  -17.76   43.92     5073  112.55   18.13    11.4     287    16.90       0   7.740
16:41:18.49   554.83   -7.69  -17.74   44.07     5078  111.19   17.03    11.3     287    17.95       0   7.720
16:41:19.54   554.47   -7.72  -17.73   44.19     5083  111.24   17.68    11.2     287    19.00       0   7.730
16:41:20.58   554.11   -7.74  -17.72   44.33     5088  111.30   18.38    11.1     287    20.05       0   7.730
16:41:21.68   553.72   -7.77  -17.71   44.47     5093  110.44   18.42    11.0     287    21.11       0   7.720
16:41:22.72   553.29   -7.81  -17.70   44.63     5099  110.44   19.04    10.9     287    22.16       0   7.720
16:41:23.77   552.90   -7.85  -17.69   44.80     5105  109.88   18.40    10.9     287    23.21       0   7.720
16:41:24.81   552.54   -7.88  -17.68   44.98     5110  109.86   18.96    11.0     287    24.26       0   7.730
16:41:25.85   552.20   -7.92  -17.66   45.18     5114  109.84   19.52    11.0     287    25.32       0   7.710
16:41:26.90   551.85   -7.96  -17.64   45.38     5119  109.01   18.72    11.2     287    26.37       0   7.720
16:41:28.00   551.50   -8.00  -17.62   45.59     5124  108.96   19.22    11.4     287    27.42       0   7.710
16:41:29.04   551.18   -8.03  -17.60   45.79     5129  108.91   19.72    11.6     287    28.47       0   7.720
16:41:30.08   550.78   -8.07  -17.59   45.95     5134  107.50   19.13    11.9     287    29.53       0   7.710
16:41:31.13   550.45   -8.10  -17.59   46.10     5139  107.40   19.60    12.1     287    30.58       0   7.710
16:41:32.17   550.11   -8.14  -17.59   46.22     5144  107.30   20.06    12.4     287    31.63       0   7.720
16:41:33.21   549.74   -8.18  -17.59   46.34     5149  108.02   19.12    12.6     287    32.68       0   7.710
16:41:34.31   549.46   -8.22  -17.60   46.47     5153  107.95   19.54    12.7     287    33.74       0   7.730
16:41:35.36   549.16   -8.26  -17.60   46.61     5157  107.85   20.10    12.9     287    34.79       0   7.720
16:41:36.40   548.85   -8.30  -17.60   46.75     5162  108.07   19.44    13.0     287    35.84       0   7.730
16:41:37.44   548.48   -8.34  -17.60   46.90     5167  108.00   19.83    13.1     286    36.89       0   7.700
16:41:38.49   548.06   -8.38  -17.60   47.05     5173  107.93   20.30    13.2     286    37.95       0   7.700
16:41:39.53   547.62   -8.42  -17.60   47.20     5179  107.67   20.09    13.2     286    39.00       0   7.730
16:41:40.57   547.21   -8.47  -17.61   47.33     5185  107.60   20.47    13.2     286    40.05       0   7.720
16:41:41.67   546.80   -8.51  -17.62   47.44     5191  107.53   20.88    13.2     286    41.11       0   7.710
16:41:42.72   546.47   -8.56  -17.65   47.53     5196  107.41   20.07    13.2     286    42.16       0   7.710
16:41:43.76   546.08   -8.61  -17.68   47.59     5201  107.34   20.41    13.2     286    43.21       0   7.720
16:41:44.80   545.68   -8.66  -17.71   47.63     5207  108.19   20.15    13.2     286    44.27       0   7.730
16:41:45.85   545.29   -8.70  -17.75   47.63     5212  108.14   20.49    13.2     286    45.32       0   7.720
16:41:46.95   544.89   -8.75  -17.81   47.58     5218  108.09   20.82    13.2     286    46.37       0   7.710
16:41:47.99   544.62   -8.79  -17.87   47.48     5222  107.94   19.80    13.2     286    47.42       0   7.720
16:41:49.03   544.33   -8.83  -17.94   47.34     5226  107.88   20.11    13.2     286    48.48       0   7.720
16:41:50.08   544.10   -8.87  -18.02   47.15     5229  107.83   20.41    13.3     286    49.53       0   7.710
16:41:51.12   543.83   -8.90  -18.12   46.91     5233  107.92   19.44    13.4     286    50.58       0   7.720
16:41:52.16   543.57   -8.93  -18.22   46.60     5237  107.87   19.72    13.4     286    51.63       0   7.710
16:41:53.26   543.27   -8.96  -18.34   46.19     5241  107.80   20.13    13.5     286    52.69       0   7.720
16:41:54.31   542.97   -8.97  -18.48   45.70     5245  107.72   18.99    13.5     286    53.74       0   7.720
16:41:55.35   542.68   -8.99  -18.64   45.14     5249  107.67   19.24    13.6     287    54.79       0   7.710
16:41:56.39   542.48   -9.01  -18.82   44.53     5252  107.60   19.58    13.7     287    55.85       0   7.720
16:41:57.44   542.26   -9.02  -19.00   43.91     5255  107.73   18.80    13.8     287    56.90       0   7.720
16:41:58.48   542.07   -9.05  -19.17   43.35     5258  107.68   19.03    13.9     287    57.95       0   7.720
16:41:59.52   541.92   -9.08  -19.32   42.88     5260  107.63   19.30    14.0     287    59.00       0   7.700
16:42:00.62   541.68   -9.11  -19.44   42.54     5264  107.64   18.68    14.1     287    60.05       0   7.710
16:42:01.67   541.47   -9.15  -19.54   42.34     5267  107.60   18.90    14.3     287    61.11       0   7.730
16:42:02.71   541.27   -9.20  -19.60   42.28     5269  107.42   18.45    14.4     287    62.16       0   7.710
16:42:03.75   541.04   -9.25  -19.63   42.33     5273  107.37   18.66    14.5     287    63.21       0   7.710
16:42:04.80   540.82   -9.30  -19.63   42.47     5276  107.32   18.87    14.6     287    64.26       0   7.720
16:42:05.90   540.61   -9.35  -19.62   42.67     5279  107.14   18.18    14.6     286    65.32       0   7.710
16:42:06.94   540.37   -9.39  -19.59   42.93     5282  107.09   18.37    14.6     286    66.37       0   7.710
16:42:07.98   540.23   -9.43  -19.56   43.20     5284  107.04   18.57    14.6     286    67.42       0   7.720
