   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
16:13:13.60   558.56    6.90    0.01   61.46     5001  101.31-22822543835267558500000.00   999.0     999    20.49       0   8.130
16:13:14.64   558.57    6.84   -0.06   61.41     5000  107.50-90384531864786800000000.00   999.0     999    21.52       0   8.130
16:13:15.63   558.58    6.76   -0.15   61.35     5000  104.07-53302573277569251000000.00   999.0     999    22.54       0   8.140
16:13:16.68   558.57    6.64   -0.28   61.27     5000  279.13    0.00   999.0     999    23.57       0   8.140
16:13:17.72   558.57    6.49   -0.45   61.16     5001  107.99-78695161399075911200000.00   999.0     999    24.59       0   8.130
16:13:18.71   558.55    6.30   -0.65   61.04     5001  105.00-45758543649359238500000.00   999.0     999    25.61       0   8.120
16:13:19.75   558.53    6.13   -0.85   60.90     5001  280.85    0.00   999.0     999    26.64       0   8.130
16:13:20.80   558.56    6.01   -0.99   60.76     5001  105.90-67885336494835176000000.00   999.0     999    27.66       0   8.110
16:13:21.78   558.54    5.99   -1.03   60.64     5001  103.14-37915214384527524800000.00   999.0     999    28.69       0   8.130
16:13:22.83   558.55    6.08   -0.96   60.56     5001  279.65    0.00   999.0     999    29.71       0   8.130
16:13:23.87   558.47    6.27   -0.80   60.52     5002  106.84-60110653616016811100000.00   999.0     999    30.74       0   8.130
16:13:24.86   558.35    6.47   -0.61   60.51     5004  104.41-33147565561934275200000.00   999.0     999    31.76       0   8.120
16:13:25.90   558.14    6.65   -0.44   60.53     5007  281.43    0.00   999.0     999    32.78       0   8.100
16:13:26.89   557.81    6.74   -0.34   60.55     5012  104.75-53881833336243054700000.00   999.0     999    33.81       0   8.130
16:13:27.94   557.48    6.73   -0.36   60.57     5017  102.48-29179370051220002600000.00   999.0     999    34.83       0   8.120
16:13:28.98   557.10    6.61   -0.46   60.58     5022  279.80    0.00   999.0     999    35.86       0   8.110
16:13:29.97   556.71    6.44   -0.63   60.58     5028  102.25-47456136611751201300000.00   999.0     999    36.88       0   8.100
16:13:31.01   556.26    6.22   -0.84   60.55     5035  100.08-24408690615796214300000.00   999.0     999    37.91       0   8.110
16:13:32.06   555.82    5.97   -1.08   60.51     5041  277.77    0.00   999.0     999    38.93       0   8.120
16:13:33.04   555.36    5.71   -1.34   60.45     5048   98.81-42816949149168897600000.00   999.0     999    39.96       0   8.110
16:13:34.09   554.85    5.45   -1.60   60.37     5055   96.74-21634183257287420800000.00   999.0     999    40.98       0   8.110
16:13:35.13   554.36    5.20   -1.86   60.28     5063  274.63    0.00   999.0     999    42.00       0   8.110
16:13:36.12   553.86    4.95   -2.12   60.18     5070   97.17-38993835421049433400000.00   999.0     999    43.03       0   8.100
16:13:37.16   553.40    4.71   -2.37   60.07     5077   95.21-19231864781101290500000.00   999.0     999    44.05       0   8.100
16:13:38.21   553.02    4.47   -2.62   59.95     5082   95.47-53234708573404750900000.00   999.0     999    45.08       0   8.090
16:13:39.20   552.65    4.25   -2.86   59.83     5088   93.55-34693729256225196000000.00   999.0     999    46.10       0   8.100
16:13:40.24   552.29    4.04   -3.08   59.70     5093   91.62-15970975632915569800000.00   999.0     999    47.13       0   8.090
16:13:41.28   551.89    3.85   -3.29   59.58     5099   93.73-49243396274128911600000.00   999.0     999    48.15       0   8.080
16:13:42.27   551.49    3.68   -3.47   59.46     5105   91.89-31629094161796804100000.00   999.0     999    49.18       0   8.090
16:13:43.31   551.05    3.53   -3.64   59.35     5111   90.06-14185804690477675400000.00   999.0     999    50.20       0   8.100
16:13:44.30   550.60    3.39   -3.79   59.25     5118   91.14-45698267262214668800000.00   999.0     999    51.22       0   8.090
16:13:45.35   550.13    3.27   -3.92   59.16     5125   89.35-29068504397889704800000.00   999.0     999    52.25       0   8.090
16:13:46.39   549.70    3.16   -4.05   59.09     5131   87.58-12600195541190490200000.00   999.0     999    53.27       0   8.090
16:13:47.43   549.35    3.05   -4.16   59.04     5137   87.91-41575721164567237100000.00   999.0     999    54.30       0   8.100
16:13:48.42   549.03    2.95   -4.26   59.01     5141   86.18-25964145140048571900000.00   999.0     999    55.32       0   8.090
16:13:49.47   548.66    2.86   -4.34   58.99     5147   84.43-10199514448494854100000.00   999.0     999    56.35       0   8.090
16:13:50.46   548.28    2.78   -4.42   58.99     5152   85.90-38769970278016600800000.00   999.0     999    57.37       0   8.090
16:13:51.50   547.88    2.70   -4.50   59.00     5158   84.23-23943972175242258800000.00   999.0     999    58.39       0   8.080
16:13:52.54   547.45    2.63   -4.56   59.02     5165   82.54-8972621150614936620000.00   999.0     999    59.42       0   8.090
16:13:53.53   547.08    2.56   -4.61   59.04     5170   83.80-35503881288826275000000.00   999.0     999    60.44       0   8.090
16:13:54.57   546.69    2.50   -4.66   59.07     5176   82.17-21237371551344844900000.00   999.0     999    61.47       0   8.070
16:13:55.62   546.32    2.45   -4.71   59.11     5181   80.54-7109371618070898930000.00   999.0     999    62.49       0   8.070
16:13:56.61   546.03    2.40   -4.74   59.14     5186   82.86-33098220419371856000000.00   999.0     999    63.52       0   8.070
16:13:57.65   545.77    2.36   -4.78   59.18     5189   81.29-19616676391952630900000.00   999.0     999    64.54       0   8.080
16:13:58.69   545.55    2.32   -4.81   59.22     5193  259.02    0.00   999.0     999    65.57       0   8.080
16:13:59.68   545.31    2.28   -4.83   59.27     5196   81.94-31029467616213960000000.00   999.0     999    66.59       0   8.070
16:14:00.73   544.97    2.24   -4.86   59.31     5201   80.44-18137808174812445500000.00   999.0     999    67.61       0   8.080
16:14:01.77   544.61    2.20   -4.88   59.36     5207  258.33    0.00   999.0     999    68.64       0   8.060
16:14:02.76   544.25    2.16   -4.91   59.41     5212   81.67-28490781938641740500000.00   999.0     999    69.66       0   8.050
16:14:03.80   543.83    2.11   -4.95   59.47     5218   80.21-16008946194218242500000.00   999.0     999    70.69       0   8.070
16:14:04.85   543.43    2.06   -4.98   59.53     5224  258.35    0.00   999.0     999    71.71       0   8.050
16:14:05.83   542.95    2.00   -5.02   59.60     5231   81.02-26656312818662132200000.00   999.0     999    72.74       0   8.060
16:14:06.88   542.50    1.94   -5.06   59.68     5238   79.63-14793343620388841600000.00   999.0     999    73.76       0   8.070
16:14:07.92   542.08    1.89   -5.09   59.76     5244  257.90    0.00   999.0     999    74.79       0   8.070
16:14:08.91   541.68    1.83   -5.13   59.85     5250   79.81-25075653175444745700000.00   999.0     999    75.81       0   8.050
16:14:09.95   541.32    1.77   -5.16   59.94     5256   78.47-13671841828725258700000.00   999.0     999    76.83       0   8.050
16:14:10.94   540.98    1.72   -5.19   60.02     5261  256.85    0.00   999.0     999    77.86       0   8.050
16:14:11.99   540.61    1.66   -5.22   60.11     5266   78.55-23037205076587239700000.00   999.0     999    78.88       0   8.060
16:14:13.03   540.26    1.61   -5.25   60.20     5271   77.23-11943180219017464900000.00   999.0     999    79.91       0   8.050
16:14:14.02   539.86    1.57   -5.28   60.28     5277  255.80    0.00   999.0     999    80.93       0   8.060
16:14:15.06   539.46    1.52   -5.30   60.37     5283   77.57-21595416076462982200000.00   999.0     999    81.96       0   8.050
16:14:16.11   539.05    1.48   -5.32   60.44     5290   76.30-11004033122413345500000.00   999.0     999    82.98       0   8.070
16:14:17.09   538.64    1.44   -5.34   60.52     5296  254.98    0.00   999.0     999    84.01       0   8.040
16:14:18.14   538.20    1.40   -5.37   60.59     5302   77.38-20353921467644570000000.00   999.0     999    85.03       0   8.040
16:14:19.18   537.78    1.35   -5.40   60.66     5309   76.13-10029828929544293200000.00   999.0     999    86.06       0   8.060
16:14:20.17   537.37    1.29   -5.44   60.73     5315   78.10-28562023049775972100000.00   999.0     999    87.08       0   8.040
16:14:21.21   536.91    1.23   -5.48   60.80     5322   76.89-18578077551640654600000.00   999.0     999    88.11       0   8.050
16:14:22.26   536.52    1.17   -5.52   60.87     5327   75.70-8691063563283538640000.00   999.0     999    89.13       0   8.040
16:14:23.25   536.07    1.11   -5.57   60.95     5334   77.42-27174224102759533100000.00   999.0     999    90.15       0   8.060
16:14:24.29   535.57    1.04   -5.61   61.02     5342   76.25-17514432680718252400000.00   999.0     999    91.18       0   8.060
16:14:25.33   535.02    0.98   -5.66   61.09     5350   75.09-7948425641502720390000.00   999.0     999    92.20       0   8.040
16:14:26.32   534.46    0.91   -5.71   61.17     5358   77.41-25298420601149699700000.00   999.0     999    93.23       0   8.030
16:14:27.37   533.87    0.84   -5.75   61.26     5367   76.29-16027930942559922200000.00   999.0     999    94.25       0   8.050
16:14:28.41   533.32    0.77   -5.80   61.34     5376   75.16-6666554131420505180000.00   999.0     999    95.28       0   8.030
16:14:29.40   532.79    0.70   -5.85   61.43     5384   76.29-24094076019699930400000.00   999.0     999    96.30       0   8.050
16:14:30.44   532.27    0.63   -5.89   61.52     5391   75.19-15018265334499000700000.00   999.0     999    97.33       0   8.030
16:14:31.48   531.78    0.56   -5.94   61.60     5399   74.09-6030569316208064070000.00   999.0     999    98.35       0   8.040
16:14:32.47   531.25    0.49   -5.99   61.69     5407   76.29-22875526464248041400000.00   999.0     999    99.38       0   8.030
16:14:33.52   530.77    0.41   -6.04   61.78     5414   75.23-14153881729567729600000.00   999.0     999   100.40       0   8.040
16:14:34.56   530.30    0.35   -6.09   61.87     5421   74.15-5346730672886279830000.00   999.0     999   101.43       0   8.050
16:14:35.55   529.83    0.29   -6.12   61.96     5428   75.91-21365115886700530200000.00   999.0     999   102.45       0   8.050
16:14:36.59   529.37    0.24   -6.15   62.04     5435   74.87-12806702355506041700000.00   999.0     999   103.48       0   8.040
16:14:37.64   528.91    0.19   -6.18   62.12     5442   73.83-4331380217894437650000.00   999.0     999   104.50       0   8.040
16:14:38.62   528.49    0.15   -6.21   62.20     5449   75.45-20371164935707856700000.00   999.0     999   105.52       0   8.030
16:14:39.67   528.06    0.11   -6.23   62.27     5455   74.43-12052056308651462200000.00   999.0     999   106.55       0   8.020
16:14:40.71   527.68    0.07   -6.26   62.33     5461  252.95    0.00   999.0     999   107.58       0   8.030
16:14:41.70   527.33    0.02   -6.29   62.39     5466   75.20-19352715398590584800000.00   999.0     999   108.60       0   8.020
16:14:42.74   526.96   -0.03   -6.32   62.44     5472   74.22-11338464200324880000000.00   999.0     999   109.62       0   8.010
16:14:43.73   526.61   -0.08   -6.36   62.49     5477  252.82    0.00   999.0     999   110.65       0   8.020
16:14:44.78   526.26   -0.15   -6.41   62.54     5483   74.31-18053258605120643400000.00   999.0     999   111.67       0   8.030
16:14:45.82   525.90   -0.21   -6.46   62.60     5488   73.33-10170943255220615900000.00   999.0     999   112.70       0   8.010
16:14:46.81   525.56   -0.27   -6.50   62.65     5493  252.07    0.00   999.0     999   113.72       0   8.020
16:14:47.85   525.21   -0.32   -6.55   62.71     5499   73.78-17146726406627998600000.00   999.0     999   114.75       0   8.020
16:14:48.90   524.86   -0.38   -6.58   62.78     5504   72.83-9542401714831468000000.00   999.0     999   115.77       0   8.010
16:14:49.88   524.56   -0.43   -6.62   62.85     5508  251.65    0.00   999.0     999   116.80       0   8.010
16:14:50.93   524.32   -0.48   -6.65   62.92     5512   73.83-16358487144699772500000.00   999.0     999   117.82       0   8.020
16:14:51.97   524.00   -0.52   -6.67   62.99     5517   72.90-8872811631965204640000.00   999.0     999   118.85       0   8.020
16:14:52.96   523.71   -0.56   -6.69   63.06     5521  251.80    0.00   999.0     999   119.87       0   8.020
16:14:54.00   523.35   -0.59   -6.71   63.13     5527   73.41-15155427000862281600000.00   999.0     999   120.90       0   8.020
16:14:55.05   523.00   -0.63   -6.73   63.20     5532   72.51-7921134177044775570000.00   999.0     999   121.92       0   8.010
16:14:56.04   522.66   -0.66   -6.75   63.27     5538  251.53    0.00   999.0     999   122.95       0   8.030
16:14:57.08   522.31   -0.70   -6.77   63.34     5543   72.73-14452346986930106300000.00   999.0     999   123.97       0   8.010
16:14:58.12   521.95   -0.74   -6.79   63.40     5548   71.85-7391425015902961140000.00   999.0     999   124.99       0   8.020
16:14:59.11   521.56   -0.78   -6.82   63.46     5554  250.93    0.00   999.0     999   126.02       0   8.040
16:15:00.16   521.13   -0.83   -6.86   63.52     5561   72.36-13416564778113488100000.00   999.0     999   127.04       0   8.010
16:15:01.20   520.70   -0.88   -6.89   63.57     5568   71.48-6450329500495883800000.00   999.0     999   128.07       0   8.020
16:15:02.19   520.30   -0.92   -6.92   63.63     5574   73.17-19525917819677177800000.00   999.0     999   129.09       0   8.010
16:15:03.23   519.86   -0.96   -6.95   63.68     5580   72.32-12719059805780775500000.00   999.0     999   130.12       0   7.990
16:15:04.28   519.44   -1.00   -6.98   63.72     5587   71.47-5978287792062573050000.00   999.0     999   131.14       0   8.000
16:15:05.26   519.01   -1.04   -7.00   63.76     5594   73.26-18707366661199407100000.00   999.0     999   132.17       0   8.000
16:15:06.31   518.58   -1.08   -7.03   63.80     5600   72.44-12117364251065627700000.00   999.0     999   133.19       0   8.010
16:15:07.35   518.15   -1.12   -7.07   63.82     5607   71.61-5462753975609950470000.00   999.0     999   134.22       0   8.000
16:15:08.34   517.74   -1.17   -7.11   63.85     5613   73.67-17647747293867474400000.00   999.0     999   135.24       0   8.010
16:15:09.38   517.36   -1.21   -7.15   63.87     5619   72.86-11136133020027010900000.00   999.0     999   136.27       0   8.020
16:15:10.37   516.96   -1.25   -7.18   63.88     5625   72.06-4687738302311136490000.00   999.0     999   137.29       0   8.000
16:15:11.42   516.54   -1.29   -7.22   63.90     5632   73.85-16904165910201430400000.00   999.0     999   138.32       0   7.980
16:15:12.46   516.16   -1.33   -7.25   63.91     5638   73.06-10593879335431737200000.00   999.0     999   139.34       0   7.990
16:15:13.50   515.75   -1.37   -7.29   63.92     5644   72.27-4221727205956910060000.00   999.0     999   140.37       0   7.980
16:15:14.49   515.37   -1.42   -7.33   63.93     5650   73.52-16252336221951210000000.00   999.0     999   141.39       0   7.990
16:15:15.53   515.00   -1.47   -7.38   63.94     5655   72.75-10013797652778383800000.00   999.0     999   142.42       0   8.000
16:15:16.52   514.62   -1.51   -7.42   63.95     5661   71.98-3835827419288057150000.00   999.0     999   143.44       0   8.000
16:15:17.57   514.27   -1.56   -7.46   63.96     5667   73.76-15247807805839034600000.00   999.0     999   144.47       0   7.990
16:15:18.61   514.03   -1.59   -7.49   63.97     5670   73.01-9194458563523456790000.00   999.0     999   145.49       0   7.990
16:15:19.65   513.78   -1.62   -7.51   63.97     5674   72.26-3081762759942766330000.00   999.0     999   146.52       0   7.990
16:15:20.64   513.53   -1.64   -7.53   63.97     5678   73.67-14655329582220520200000.00   999.0     999   147.54       0   7.980
16:15:21.69   513.31   -1.66   -7.55   63.96     5682   72.92-8665693172542440740000.00   999.0     999   148.57       0   7.990
16:15:22.68   512.99   -1.67   -7.56   63.95     5687  251.85    0.00   999.0     999   149.59       0   7.970
16:15:23.72   512.80   -1.67   -7.57   63.93     5690   74.21-14086236193632974500000.00   999.0     999   150.61       0   7.990
16:15:24.76   512.54   -1.67   -7.58   63.90     5694   73.49-8214802153566145350000.00   999.0     999   151.64       0   7.990
16:15:25.75   512.30   -1.66   -7.58   63.86     5697  252.48    0.00   999.0     999   152.66       0   7.970
16:15:26.79   512.07   -1.66   -7.58   63.81     5701   74.12-13180867248807242400000.00   999.0     999   153.69       0   7.980
16:15:27.84   511.81   -1.65   -7.59   63.76     5705   73.42-7476954569923369110000.00   999.0     999   154.71       0   7.990
16:15:28.83   511.55   -1.65   -7.60   63.70     5709  252.50    0.00   999.0     999   155.74       0   7.980
16:15:29.87   511.29   -1.65   -7.61   63.63     5713   74.85-12661196032865950800000.00   999.0     999   156.76       0   7.990
16:15:30.91   511.10   -1.65   -7.63   63.55     5716   74.16-7010751741616254350000.00   999.0     999   157.79       0   7.970
16:15:31.90   510.85   -1.65   -7.64   63.46     5720  253.30    0.00   999.0     999   158.81       0   7.980
16:15:32.95   510.63   -1.64   -7.66   63.37     5723   74.60-11815365184376918800000.00   999.0     999   159.84       0   7.970
16:15:33.99   510.46   -1.64   -7.67   63.27     5726   73.92-6322207244619861720000.00   999.0     999   160.86       0   7.980
16:15:34.98   510.21   -1.62   -7.68   63.17     5730  253.15    0.00   999.0     999   161.89       0   7.960
16:15:36.02   510.00   -1.60   -7.68   63.05     5733   75.03-11339536177518616800000.00   999.0     999   162.91       0   7.970
16:15:37.07   509.74   -1.57   -7.68   62.92     5737   74.37-5894049764420656040000.00   999.0     999   163.94       0   7.970
16:15:38.05   509.52   -1.53   -7.68   62.78     5741  253.65    0.00   999.0     999   164.96       0   7.930
16:15:39.10   509.30   -1.50   -7.68   62.62     5744   75.20-10880812441502243400000.00   999.0     999   165.98       0   7.950
16:15:40.14   509.06   -1.47   -7.68   62.46     5748   74.55-5533202418652457990000.00   999.0     999   167.01       0   7.970
16:15:41.13   508.84   -1.45   -7.69   62.29     5751  253.88    0.00   999.0     999   168.03       0   7.960
16:15:42.17   508.58   -1.42   -7.71   62.10     5755   75.35-10110401301726919400000.00   999.0     999   169.06       0   7.960
16:15:43.16   508.36   -1.40   -7.73   61.90     5759   74.72-4906542623265275250000.00   999.0     999   170.08       0   7.960
16:15:44.21   508.16   -1.38   -7.76   61.70     5762   76.49-14802330524256661700000.00   999.0     999   171.11       0   7.970
16:15:45.25   507.97   -1.37   -7.79   61.48     5765   75.87-9688788106008862920000.00   999.0     999   172.13       0   7.960
16:15:46.29   507.75   -1.36   -7.83   61.26     5768   75.25-4525112918908900210000.00   999.0     999   173.16       0   7.980
16:15:47.28   507.60   -1.36   -7.87   61.04     5771   76.45-14307867644142184000000.00   999.0     999   174.18       0   7.970
16:15:48.33   507.41   -1.35   -7.91   60.82     5774   75.84-9281559977116370470000.00   999.0     999   175.20       0   7.970
16:15:49.31   507.23   -1.36   -7.96   60.60     5777   75.23-4205974782743012180000.00   999.0     999   176.23       0   7.970
16:15:50.36   507.09   -1.36   -8.01   60.38     5779   77.10-13568010580618849000000.00   999.0     999   177.25       0   7.960
16:15:51.40   506.87   -1.36   -8.06   60.15     5782   76.50-8576037831551190300000.00   999.0     999   178.28       0   7.970
16:15:52.39   506.62   -1.36   -8.11   59.92     5786   75.91-3632530837368337330000.00   999.0     999   179.30       0   7.950
16:15:53.43   506.34   -1.36   -8.16   59.69     5791   77.37-13110086569626114700000.00   999.0     999   180.32       0   7.940
16:15:54.48   506.02   -1.36   -8.22   59.44     5796   76.78-8200489608878281980000.00   999.0     999   181.35       0   7.960
16:15:55.47   505.78   -1.36   -8.27   59.18     5799   76.20-3338558638087074740000.00   999.0     999   182.37       0   7.970
16:15:56.51   505.49   -1.36   -8.33   58.91     5804   77.45-12620138029993221400000.00   999.0     999   183.40       0   7.950
16:15:57.55   505.27   -1.36   -8.39   58.62     5807   76.88-7837134510381160460000.00   999.0     999   184.42       0   7.950
16:15:58.54   505.02   -1.36   -8.45   58.33     5811   76.31-3007238800455736750000.00   999.0     999   185.45       0   7.960
16:15:59.59   504.79   -1.35   -8.52   58.02     5815   77.57-11942011033193262600000.00   999.0     999   186.47       0   7.960
16:16:00.57   504.56   -1.35   -8.58   57.70     5819   77.01-7234045918783452740000.00   999.0     999   187.49       0   7.950
16:16:01.62   504.27   -1.33   -8.64   57.36     5823   76.45-2479924283602364270000.00   999.0     999   188.52       0   7.950
16:16:02.66   503.95   -1.32   -8.71   57.01     5828   77.87-11531135782175117400000.00   999.0     999   189.54       0   7.930
16:16:03.65   503.58   -1.31   -8.78   56.65     5834   77.32-6897216444839348930000.00   999.0     999   190.56       0   7.960
16:16:04.69   503.22   -1.32   -8.87   56.27     5840  256.50    0.00   999.0     999   191.59       0   7.950
16:16:05.74   502.87   -1.32   -8.97   55.88     5845   78.11-10890384461426361100000.00   999.0     999   192.61       0   7.940
16:16:06.73   502.56   -1.33   -9.07   55.49     5850   77.57-6282193340170711860000.00   999.0     999   193.64       0   7.930
16:16:07.77   502.25   -1.34   -9.17   55.08     5855  256.83    0.00   999.0     999   194.66       0   7.950
16:16:08.81   501.92   -1.34   -9.26   54.66     5861   78.64-10507968684539338800000.00   999.0     999   195.68       0   7.940
16:16:09.80   501.56   -1.34   -9.36   54.23     5866   78.10-5970063341595276610000.00   999.0     999   196.71       0   7.950
16:16:10.84   501.19   -1.34   -9.46   53.80     5872  257.40    0.00   999.0     999   197.73       0   7.940
16:16:11.83   500.80   -1.34   -9.57   53.35     5878   79.18-10137043139668241000000.00   999.0     999   198.75       0   7.940
16:16:12.88   500.40   -1.34   -9.67   52.91     5885   78.66-5667311735896880970000.00   999.0     999   199.78       0   7.950
16:16:13.92   500.06   -1.34   -9.79   52.46     5890  258.00    0.00   999.0     999   200.80       0   7.950
16:16:14.91   499.72   -1.35   -9.90   52.01     5896   79.17-9544842331509248490000.00   999.0     999   201.82       0   7.930
16:16:15.95   499.42   -1.36  -10.02   51.56     5900   78.65-5140081451671534700000.00   999.0     999   202.85       0   7.950
16:16:17.00   499.06   -1.37  -10.14   51.12     5906  258.05    0.00   999.0     999   203.87       0   7.950
16:16:17.99   498.72   -1.39  -10.27   50.66     5912   79.30-9198692073239065130000.00   999.0     999   204.89       0   7.930
16:16:19.03   498.32   -1.41  -10.40   50.21     5918   78.79-4858191630924525860000.00   999.0     999   205.92       0   7.940
16:16:20.07   497.92   -1.44  -10.54   49.75     5924  258.23    0.00   999.0     999   206.94       0   7.950
16:16:21.06   497.54   -1.46  -10.68   49.29     5930   79.98-8862496218872199250000.00   999.0     999   207.96       0   7.950
16:16:22.10   497.17   -1.48  -10.82   48.82     5936   79.49-4625943035450176310000.00   999.0     999   208.98       0   7.940
16:16:23.09   496.76   -1.51  -10.97   48.36     5943  258.95    0.00   999.0     999   210.01       0   7.930
16:16:24.14   496.37   -1.54  -11.11   47.90     5949   80.14-8313076144458923250000.00   999.0     999   211.03       0   7.940
16:16:25.18   496.00   -1.58  -11.26   47.44     5955   79.65-4135500499708373110000.00   999.0     999   212.05       0   7.940
16:16:26.17   495.66   -1.61  -11.41   46.99     5960   81.07-12117747367560089700000.00   999.0     999   213.08       0   7.930
16:16:27.21   495.32   -1.65  -11.56   46.55     5966   80.59-7998577076531860860000.00   999.0     999   214.10       0   7.940
16:16:28.26   495.00   -1.68  -11.71   46.12     5971   80.12-3879406785490747130000.00   999.0     999   215.12       0   7.930
16:16:29.24   494.62   -1.71  -11.85   45.69     5977   81.40-11794953307171162400000.00   999.0     999   216.14       0   7.930
16:16:30.29   494.26   -1.75  -12.00   45.28     5983   80.93-7692750582585231410000.00   999.0     999   217.17       0   7.910
16:16:31.28   493.91   -1.78  -12.14   44.88     5989   80.47-3630375068943171720000.00   999.0     999   218.19       0   7.940
16:16:32.32   493.53   -1.82  -12.29   44.48     5995   82.08-11228652751218511200000.00   999.0     999   219.21       0   7.930
16:16:33.36   493.18   -1.87  -12.43   44.10     6000   81.62-7220536025177368040000.00   999.0     999   220.23       0   7.910
16:16:34.35   492.79   -1.91  -12.58   43.72     6007   81.16-3173124037080422290000.00   999.0     999   221.26       0   7.920
16:16:35.40   492.41   -1.95  -12.72   43.36     6013   81.99-10887609075704537300000.00   999.0     999   222.28       0   7.920
16:16:36.39   492.06   -2.00  -12.87   43.00     6019   81.54-6933286009155310580000.00   999.0     999   223.30       0   7.930
16:16:37.43   491.69   -2.04  -13.01   42.65     6025   81.09-2978962942614673820000.00   999.0     999   224.32       0   7.920
16:16:38.47   491.35   -2.09  -13.15   42.31     6030   82.17-10347975992085254800000.00   999.0     999   225.35       0   7.920
16:16:39.46   491.01   -2.15  -13.29   41.99     6036   81.73-6445081982888981820000.00   999.0     999   226.37       0   7.920
16:16:40.50   490.67   -2.21  -13.44   41.68     6041   81.29-2542187973701298820000.00   999.0     999   227.39       0   7.930
16:16:41.49   490.31   -2.27  -13.58   41.38     6047   82.51-10065045618685047200000.00   999.0     999   228.41       0   7.930
16:16:42.54   489.93   -2.33  -13.71   41.10     6053   82.07-6175412466872263640000.00   999.0     999   229.44       0   7.900
16:16:43.58   489.57   -2.38  -13.85   40.82     6059   81.64-2323542744632225960000.00   999.0     999   230.46       0   7.900
16:16:44.57   489.23   -2.44  -13.98   40.56     6064   83.29-9752141430264275400000.00   999.0     999   231.48       0   7.910
16:16:45.61   488.87   -2.50  -14.11   40.30     6070   82.87-5949979082965850780000.00   999.0     999   232.50       0   7.920
16:16:46.66   488.50   -2.57  -14.25   40.05     6076   82.44-2147816735671721130000.00   999.0     999   233.52       0   7.920
16:16:47.64   488.13   -2.63  -14.37   39.81     6082   83.14-9247219903419343960000.00   999.0     999   234.55       0   7.920
16:16:48.69   487.73   -2.69  -14.50   39.58     6089   82.72-5492628632866580860000.00   999.0     999   235.57       0   7.920
16:16:49.68   487.36   -2.75  -14.63   39.35     6095  262.10    0.00   999.0     999   236.59       0   7.920
16:16:50.72   486.99   -2.81  -14.75   39.13     6101   83.73-8988755608575653450000.00   999.0     999   237.61       0   7.910
16:16:51.76   486.64   -2.87  -14.87   38.93     6106   83.31-5281408107594530160000.00   999.0     999   238.63       0   7.920
16:16:52.75   486.26   -2.93  -14.98   38.72     6113  262.73    0.00   999.0     999   239.66       0   7.910
